"","precip_total","precip_min","precip_max","precip_mean","precip_median","week_canton"
"460",30.9359041,0,7.8678527,4.41941487142857,3.9339263,"2025-1-207"
"461",590.000952,0,287.1446,84.2858502857143,55.713306,"2025-1-302"
"462",93.896578,0,57.584396,13.4137968571429,10.626558,"2025-1-609"
"463",323.141152,0,106.49754,46.1630217142857,53.24877,"2025-1-702"
"464",86.740654,0,24.55468,12.391522,12.27734,"2025-1-208"
"465",23.5250743,0,13.73819,3.3607249,0,"2025-1-601"
"466",117.488048,0,82.106804,16.7840068571429,9.479942,"2025-1-104"
"467",68.8159322,0,20.571499,9.83084745714286,3.5507176,"2025-1-119"
"468",188.1451373,0,76.84893,26.8778767571429,19.212233,"2025-1-606"
"469",460.231915,0,138.15892,65.7474164285714,69.005005,"2025-1-216"
"470",232.884612,0,80.1115,33.2692302857143,31.517319,"2025-1-210"
"471",170.223395,0,37.557293,24.3176278571429,23.020607,"2025-1-406"
"472",47.8554703,0,14.870812,6.83649575714286,9.056923,"2025-1-101"
"473",42.0684863,0,18.385857,6.00978375714286,4.8299003,"2025-1-204"
"474",37.2238567,0,9.511528,5.31769381428571,6.3410187,"2025-1-409"
"475",129.29214,0,38.14124,18.4703057142857,16.118366,"2025-1-405"
"476",168.3595735,0,87.187065,24.0513676428571,17.285852,"2025-1-202"
"477",35.8584384,0,17.170362,5.12263405714286,3.6205842,"2025-1-109"
"478",208.513897,0,73.16377,29.7876995714286,36.581886,"2025-1-404"
"479",1.6727138,0,1.6727138,0.238959114285714,0,"2025-1-503"
"480",37.2238567,0,9.511528,5.31769381428571,6.3410187,"2025-1-403"
"481",431.957015,0,148.52982,61.708145,66.8335,"2025-1-410"
"482",95.244918,0,43.56008,13.6064168571429,11.961919,"2025-1-212"
"483",468.61954,0,134.0345,66.9456485714286,67.01725,"2025-1-703"
"484",91.517483,0,43.49428,13.0739261428571,6.569016,"2025-1-704"
"485",114.0424875,8.7796755,27.627989,16.2917839285714,18.41866,"2025-1-105"
"486",37.2238567,0,9.511528,5.31769381428571,6.3410187,"2025-1-113"
"487",327.29296,0,119.8948,46.7561371428571,36.86269,"2025-1-508"
"488",286.70388,0,76.71174,40.9576971428571,37.71244,"2025-1-305"
"489",111.422782,0,85.42107,15.9175402857143,0,"2025-1-116"
"490",273.111264,0,119.66424,39.0158948571429,23.932844,"2025-1-213"
"491",311.839575,0,74.544334,44.5485107142857,37.272167,"2025-1-111"
"492",147.386966,0,44.954006,21.0552808571429,14.984669,"2025-1-211"
"493",0,0,0,0,0,"2020-2-507"
"494",0,0,0,0,0,"2020-2-112"
"495",0,0,0,0,0,"2020-2-201"
"496",0,0,0,0,0,"2020-2-110"
"497",0,0,0,0,0,"2020-2-306"
"498",0,0,0,0,0,"2020-2-106"
"499",0,0,0,0,0,"2020-2-205"
"500",0,0,0,0,0,"2020-2-504"
"501",0,0,0,0,0,"2020-2-402"
"502",0,0,0,0,0,"2020-2-407"
"503",0,0,0,0,0,"2020-2-603"
"504",0,0,0,0,0,"2020-2-505"
"505",0,0,0,0,0,"2020-2-301"
"506",0,0,0,0,0,"2020-2-506"
"507",0,0,0,0,0,"2020-2-610"
"508",0,0,0,0,0,"2020-2-608"
"509",0,0,0,0,0,"2020-2-118"
"510",0,0,0,0,0,"2020-2-103"
"511",0,0,0,0,0,"2020-2-117"
"512",0,0,0,0,0,"2020-2-308"
"513",0,0,0,0,0,"2020-2-102"
"514",0,0,0,0,0,"2020-2-602"
"515",0,0,0,0,0,"2020-2-408"
"516",0,0,0,0,0,"2020-2-611"
"517",0,0,0,0,0,"2020-2-108"
"518",NA,NA,NA,NA,NA,"2020-2-607"
"519",0,0,0,0,0,"2020-2-203"
"520",0,0,0,0,0,"2020-2-215"
"521",0,0,0,0,0,"2020-2-706"
"522",0,0,0,0,0,"2020-2-401"
"523",0,0,0,0,0,"2020-2-511"
"524",0,0,0,0,0,"2020-2-304"
"525",0,0,0,0,0,"2020-2-510"
"526",0,0,0,0,0,"2020-2-303"
"527",0,0,0,0,0,"2020-2-120"
"528",0,0,0,0,0,"2020-2-501"
"529",0,0,0,0,0,"2020-2-701"
"530",0,0,0,0,0,"2020-2-214"
"531",0,0,0,0,0,"2020-2-705"
"532",0,0,0,0,0,"2020-2-115"
"533",0,0,0,0,0,"2020-2-604"
"534",0,0,0,0,0,"2020-2-107"
"535",0,0,0,0,0,"2020-2-114"
"536",0,0,0,0,0,"2020-2-509"
"537",0,0,0,0,0,"2020-2-206"
"538",0,0,0,0,0,"2020-2-502"
"539",0,0,0,0,0,"2020-2-307"
"540",0,0,0,0,0,"2020-2-209"
"541",0,0,0,0,0,"2020-2-605"
"542",0,0,0,0,0,"2020-2-207"
"543",0,0,0,0,0,"2020-2-302"
"544",0,0,0,0,0,"2020-2-609"
"545",0,0,0,0,0,"2020-2-702"
"546",0,0,0,0,0,"2020-2-208"
"547",0,0,0,0,0,"2020-2-601"
"548",0,0,0,0,0,"2020-2-104"
"549",0,0,0,0,0,"2020-2-119"
"550",0,0,0,0,0,"2020-2-606"
"551",0,0,0,0,0,"2020-2-216"
"552",0,0,0,0,0,"2020-2-210"
"553",0,0,0,0,0,"2020-2-406"
"554",0,0,0,0,0,"2020-2-101"
"555",0,0,0,0,0,"2020-2-204"
"556",0,0,0,0,0,"2020-2-409"
"557",0,0,0,0,0,"2020-2-405"
"558",0,0,0,0,0,"2020-2-202"
"559",0,0,0,0,0,"2020-2-109"
"560",0,0,0,0,0,"2020-2-404"
"561",0,0,0,0,0,"2020-2-503"
"562",0,0,0,0,0,"2020-2-403"
"563",55.95576,0,55.95576,7.99368,0,"2020-2-410"
"564",0,0,0,0,0,"2020-2-212"
"565",0,0,0,0,0,"2020-2-703"
"566",28.4304344,0,11.229939,4.06149062857143,0,"2020-2-704"
"567",0,0,0,0,0,"2020-2-105"
"568",0,0,0,0,0,"2020-2-113"
"569",0,0,0,0,0,"2020-2-508"
"570",0,0,0,0,0,"2020-2-305"
"571",0,0,0,0,0,"2020-2-116"
"572",31.28774,0,31.28774,4.46967714285714,0,"2020-2-213"
"573",0,0,0,0,0,"2020-2-111"
"574",0,0,0,0,0,"2020-2-211"
"575",3.5892832,0,3.5892832,0.512754742857143,0,"2021-2-507"
"576",76.654492,0,22.515406,10.9506417142857,18.046362,"2021-2-112"
"577",5.0264097,0,1.8783535,0.718058528571429,0,"2021-2-201"
"578",11.9318532,0,8.411101,1.70455045714286,0,"2021-2-110"
"579",32.683975,0,32.683975,4.66913928571429,0,"2021-2-306"
"580",74.903003,0,51.255615,10.700429,0,"2021-2-106"
"581",5.4801133,0,1.9892297,0.782873328571429,0,"2021-2-205"
"582",20.452034,0,20.452034,2.92171914285714,0,"2021-2-504"
"583",49.657443,0,16.852877,7.09392042857143,0,"2021-2-402"
"584",7.0065951,0,2.4977238,1.00094215714286,0,"2021-2-407"
"585",20.325352,0,20.325352,2.90362171428571,0,"2021-2-603"
"586",2.5138187,0,2.5138187,0.359116957142857,0,"2021-2-505"
"587",6.532035,0,6.532035,0.933147857142857,0,"2021-2-301"
"588",9.29164,0,9.29164,1.32737714285714,0,"2021-2-506"
"589",19.013688,0,9.506844,2.71624114285714,0,"2021-2-610"
"590",7.206195,0,7.206195,1.02945642857143,0,"2021-2-608"
"591",5.9663851,0,3.5557933,0.852340728571429,0,"2021-2-118"
"592",3.2609788,0,1.2008848,0.465854114285714,0,"2021-2-103"
"593",0,0,0,0,0,"2021-2-117"
"594",28.581438,0,28.581438,4.08306257142857,0,"2021-2-308"
"595",12.1582536,0,5.218076,1.73689337142857,0,"2021-2-102"
"596",9.208448,0,9.208448,1.31549257142857,0,"2021-2-602"
"597",6.9242738,0,2.5322158,0.989181971428571,0,"2021-2-408"
"598",0,0,0,0,0,"2021-2-611"
"599",27.089462,0,16.063208,3.86992314285714,0,"2021-2-108"
"600",NA,NA,NA,NA,NA,"2021-2-607"
"601",4.1117289,0,2.9054766,0.587389842857143,0,"2021-2-203"
"602",75.2952895,0,29.919918,10.7564699285714,4.928381,"2021-2-215"
"603",268.22502,0,178.81668,38.31786,0,"2021-2-706"
"604",24.6035363,0,13.378551,3.5147909,0,"2021-2-401"
"605",5.710595,0,5.710595,0.815799285714286,0,"2021-2-511"
"606",0,0,0,0,0,"2021-2-304"
"607",5.7964272,0,5.7964272,0.828061028571429,0,"2021-2-510"
"608",15.961992,0,9.160629,2.28028457142857,0,"2021-2-303"
"609",59.235345,0,36.86202,8.46219214285714,0,"2021-2-120"
"610",0,0,0,0,0,"2021-2-501"
"611",258.67676,0,258.67676,36.9538228571429,0,"2021-2-701"
"612",122.49022,0,45.91194,17.4986028571429,0,"2021-2-214"
"613",124.89867,0,83.26578,17.8426671428571,0,"2021-2-705"
"614",5.9663851,0,3.5557933,0.852340728571429,0,"2021-2-115"
"615",9.082044,0,9.082044,1.29743485714286,0,"2021-2-604"
"616",64.14244,0,22.552032,9.16320571428571,11.276016,"2021-2-107"
"617",48.575543,0,26.174309,6.93936328571429,0,"2021-2-114"
"618",15.3996648,0,7.6998324,2.19995211428571,0,"2021-2-509"
"619",11.648308,0,11.648308,1.664044,0,"2021-2-206"
"620",7.0645003,0,7.0645003,1.00921432857143,0,"2021-2-502"
"621",63.881402,0,40.56128,9.12591457142857,0,"2021-2-307"
"622",17.3466475,0,6.079553,2.4780925,0,"2021-2-209"
"623",48.89514,0,34.209034,6.98502,0,"2021-2-605"
"624",5.207873,0,3.7146504,0.743981857142857,0,"2021-2-207"
"625",187.38504,0,187.38504,26.7692914285714,0,"2021-2-302"
"626",36.216071,0,16.844063,5.17372442857143,0,"2021-2-609"
"627",180.50768,0,180.50768,25.7868114285714,0,"2021-2-702"
"628",15.601416,0,10.30407,2.22877371428571,0,"2021-2-208"
"629",0,0,0,0,0,"2021-2-601"
"630",46.118674,0,30.745783,6.588382,0,"2021-2-104"
"631",0,0,0,0,0,"2021-2-119"
"632",46.087893,0,30.725262,6.58398471428571,0,"2021-2-606"
"633",177.76872,0,88.88436,25.3955314285714,0,"2021-2-216"
"634",93.1818,0,93.1818,13.3116857142857,0,"2021-2-210"
"635",48.575543,0,26.174309,6.93936328571429,0,"2021-2-406"
"636",12.1582536,0,5.218076,1.73689337142857,0,"2021-2-101"
"637",20.80694,0,20.80694,2.97242,0,"2021-2-204"
"638",5.9514552,0,3.680868,0.850207885714286,0,"2021-2-409"
"639",5.7842145,0,5.7842145,0.826316357142857,0,"2021-2-405"
"640",35.1829893,0,10.700177,5.02614132857143,7.3759813,"2021-2-202"
"641",13.6766643,0,4.602411,1.95380918571429,0,"2021-2-109"
"642",49.657443,0,16.852877,7.09392042857143,0,"2021-2-404"
"643",3.091016,0,3.091016,0.441573714285714,0,"2021-2-503"
"644",5.9514552,0,3.680868,0.850207885714286,0,"2021-2-403"
"645",60.828097,0,31.644207,8.68972814285714,0,"2021-2-410"
"646",21.997066,0,21.997066,3.142438,0,"2021-2-212"
"647",259.48248,0,129.74124,37.0689257142857,0,"2021-2-703"
"648",175.84874,0,65.62536,25.1212485714286,0,"2021-2-704"
"649",36.865719,0,21.587227,5.26653128571429,0,"2021-2-105"
"650",5.9514552,0,3.680868,0.850207885714286,0,"2021-2-113"
"651",151.22256,0,151.22256,21.6032228571429,0,"2021-2-508"
"652",0,0,0,0,0,"2021-2-305"
"653",26.148022,0,26.148022,3.73543171428571,0,"2021-2-116"
"654",136.4006,0,136.4006,19.4858,0,"2021-2-213"
"655",90.217283,0,57.25609,12.8881832857143,0,"2021-2-111"
"656",40.44391,0,40.44391,5.77770142857143,0,"2021-2-211"
"657",0,0,0,0,0,"2022-2-507"
"658",6.6263065,0,6.6263065,0.946615214285714,0,"2022-2-112"
"659",0,0,0,0,0,"2022-2-201"
"660",0,0,0,0,0,"2022-2-110"
"661",4.880696,0,4.880696,0.697242285714286,0,"2022-2-306"
"662",6.134702,0,6.134702,0.876386,0,"2022-2-106"
"663",0,0,0,0,0,"2022-2-205"
"664",0,0,0,0,0,"2022-2-504"
"665",4.179526,0,4.179526,0.597075142857143,0,"2022-2-402"
"666",0,0,0,0,0,"2022-2-407"
"667",0,0,0,0,0,"2022-2-603"
"668",0,0,0,0,0,"2022-2-505"
"669",0,0,0,0,0,"2022-2-301"
"670",0,0,0,0,0,"2022-2-506"
"671",0,0,0,0,0,"2022-2-610"
"672",0,0,0,0,0,"2022-2-608"
"673",0,0,0,0,0,"2022-2-118"
"674",0,0,0,0,0,"2022-2-103"
"675",0,0,0,0,0,"2022-2-117"
"676",0,0,0,0,0,"2022-2-308"
"677",0,0,0,0,0,"2022-2-102"
"678",0,0,0,0,0,"2022-2-602"
"679",0,0,0,0,0,"2022-2-408"
"680",0,0,0,0,0,"2022-2-611"
"681",0,0,0,0,0,"2022-2-108"
"682",NA,NA,NA,NA,NA,"2022-2-607"
"683",0,0,0,0,0,"2022-2-203"
"684",12.1243194,0,6.86847,1.73204562857143,0,"2022-2-215"
"685",5.296222,0,5.296222,0.756603142857143,0,"2022-2-706"
"686",6.4804997,0,6.4804997,0.925785671428571,0,"2022-2-401"
"687",0,0,0,0,0,"2022-2-511"
"688",7.1605883,0,7.1605883,1.02294118571429,0,"2022-2-304"
"689",0,0,0,0,0,"2022-2-510"
"690",0,0,0,0,0,"2022-2-303"
"691",0,0,0,0,0,"2022-2-120"
"692",0,0,0,0,0,"2022-2-501"
"693",10.2223835,0,10.2223835,1.4603405,0,"2022-2-701"
"694",0,0,0,0,0,"2022-2-214"
"695",7.6356463,0,7.6356463,1.09080661428571,0,"2022-2-705"
"696",0,0,0,0,0,"2022-2-115"
"697",0,0,0,0,0,"2022-2-604"
"698",5.5171056,0,5.5171056,0.788157942857143,0,"2022-2-107"
"699",5.5616655,0,5.5616655,0.794523642857143,0,"2022-2-114"
"700",0,0,0,0,0,"2022-2-509"
"701",0,0,0,0,0,"2022-2-206"
"702",0,0,0,0,0,"2022-2-502"
"703",4.905999,0,4.905999,0.700857,0,"2022-2-307"
"704",0,0,0,0,0,"2022-2-209"
"705",0,0,0,0,0,"2022-2-605"
"706",0,0,0,0,0,"2022-2-207"
"707",0,0,0,0,0,"2022-2-302"
"708",0,0,0,0,0,"2022-2-609"
"709",5.290674,0,5.290674,0.755810571428571,0,"2022-2-702"
"710",0,0,0,0,0,"2022-2-208"
"711",0,0,0,0,0,"2022-2-601"
"712",6.077954,0,6.077954,0.868279142857143,0,"2022-2-104"
"713",0,0,0,0,0,"2022-2-119"
"714",0,0,0,0,0,"2022-2-606"
"715",10.1744714,0,5.108757,1.45349591428571,0,"2022-2-216"
"716",0,0,0,0,0,"2022-2-210"
"717",5.5616655,0,5.5616655,0.794523642857143,0,"2022-2-406"
"718",0,0,0,0,0,"2022-2-101"
"719",0,0,0,0,0,"2022-2-204"
"720",0,0,0,0,0,"2022-2-409"
"721",0,0,0,0,0,"2022-2-405"
"722",0,0,0,0,0,"2022-2-202"
"723",0,0,0,0,0,"2022-2-109"
"724",4.179526,0,4.179526,0.597075142857143,0,"2022-2-404"
"725",0,0,0,0,0,"2022-2-503"
"726",0,0,0,0,0,"2022-2-403"
"727",4.8748455,0,4.8748455,0.6964065,0,"2022-2-410"
"728",0,0,0,0,0,"2022-2-212"
"729",5.9486785,0,5.9486785,0.849811214285714,0,"2022-2-703"
"730",14.7600555,0,7.562622,2.10857935714286,0,"2022-2-704"
"731",0,0,0,0,0,"2022-2-105"
"732",0,0,0,0,0,"2022-2-113"
"733",0,0,0,0,0,"2022-2-508"
"734",6.955073,0,6.955073,0.993581857142857,0,"2022-2-305"
"735",0,0,0,0,0,"2022-2-116"
"736",6.550103,0,6.550103,0.935729,0,"2022-2-213"
"737",6.004488,0,6.004488,0.857784,0,"2022-2-111"
"738",0,0,0,0,0,"2022-2-211"
"739",3.3330538,0,3.3330538,0.476150542857143,0,"2023-2-507"
"740",33.6602487,0,8.907793,4.80860695714286,7.3417687,"2023-2-112"
"741",1.7974781,0,1.7974781,0.256782585714286,0,"2023-2-201"
"742",14.130973,0,14.130973,2.01871042857143,0,"2023-2-110"
"743",6.6094713,0,6.6094713,0.944210185714286,0,"2023-2-306"
"744",33.6211046,0,9.41086,4.80301494285714,7.396349,"2023-2-106"
"745",2.9551022,0,2.9551022,0.422157457142857,0,"2023-2-205"
"746",3.4416642,0,3.4416642,0.491666314285714,0,"2023-2-504"
"747",14.642999,0,8.299657,2.091857,0,"2023-2-402"
"748",0,0,0,0,0,"2023-2-407"
"749",9.088404,0,9.088404,1.29834342857143,0,"2023-2-603"
"750",0,0,0,0,0,"2023-2-505"
"751",5.9720984,0,5.9720984,0.853156914285714,0,"2023-2-301"
"752",0,0,0,0,0,"2023-2-506"
"753",27.503656,0,17.564734,3.92909371428571,0,"2023-2-610"
"754",11.5347674,0,6.0767794,1.64782391428571,0,"2023-2-608"
"755",1.7262075,0,1.7262075,0.246601071428571,0,"2023-2-118"
"756",0,0,0,0,0,"2023-2-103"
"757",8.3490157,0,4.218266,1.19271652857143,0,"2023-2-117"
"758",11.7894366,0,6.0777946,1.68420522857143,0,"2023-2-308"
"759",0,0,0,0,0,"2023-2-102"
"760",5.183904,0,5.183904,0.740557714285714,0,"2023-2-602"
"761",0,0,0,0,0,"2023-2-408"
"762",37.85904,0,37.85904,5.40843428571429,0,"2023-2-611"
"763",12.142354,0,6.2496834,1.734622,0,"2023-2-108"
"764",NA,NA,NA,NA,NA,"2023-2-607"
"765",1.9676039,0,1.9676039,0.281086271428571,0,"2023-2-203"
"766",30.88293,0,12.502611,4.41184714285714,0,"2023-2-215"
"767",40.6247107,0,11.58453,5.8035301,7.4423347,"2023-2-706"
"768",32.778094,0,14.040162,4.68258485714286,0,"2023-2-401"
"769",0,0,0,0,0,"2023-2-511"
"770",21.9153183,0,9.398994,3.13075975714286,0,"2023-2-304"
"771",0,0,0,0,0,"2023-2-510"
"772",5.0821915,0,5.0821915,0.726027357142857,0,"2023-2-303"
"773",24.4014974,0,6.828527,3.4859282,5.551812,"2023-2-120"
"774",0,0,0,0,0,"2023-2-501"
"775",29.27681,0,11.384192,4.18240142857143,0,"2023-2-701"
"776",9.141376,0,9.141376,1.30591085714286,0,"2023-2-214"
"777",25.9058503,0,9.638094,3.70083575714286,0,"2023-2-705"
"778",1.7262075,0,1.7262075,0.246601071428571,0,"2023-2-115"
"779",0,0,0,0,0,"2023-2-604"
"780",58.292707,0,34.500847,8.32752957142857,0,"2023-2-107"
"781",21.6500903,0,8.018163,3.09287004285714,0,"2023-2-114"
"782",0,0,0,0,0,"2023-2-509"
"783",0,0,0,0,0,"2023-2-206"
"784",0,0,0,0,0,"2023-2-502"
"785",14.2453447,0,7.5807624,2.03504924285714,0,"2023-2-307"
"786",33.094967,0,33.094967,4.72785242857143,0,"2023-2-209"
"787",38.175854,0,38.175854,5.45369342857143,0,"2023-2-605"
"788",2.1403866,0,2.1403866,0.305769514285714,0,"2023-2-207"
"789",61.2752064,0,17.518661,8.75360091428571,9.129017,"2023-2-302"
"790",33.356987,0,33.356987,4.76528385714286,0,"2023-2-609"
"791",30.015627,0,10.444102,4.28794671428571,0,"2023-2-702"
"792",4.2194104,0,4.2194104,0.602772914285714,0,"2023-2-208"
"793",5.0761414,0,5.0761414,0.725163057142857,0,"2023-2-601"
"794",32.8979336,0,8.672438,4.6997048,7.4560146,"2023-2-104"
"795",9.85408,0,9.85408,1.40772571428571,0,"2023-2-119"
"796",48.896976,0,48.896976,6.98528228571429,0,"2023-2-606"
"797",56.247063,0,18.926792,8.03529471428571,5.706631,"2023-2-216"
"798",10.363229,0,10.363229,1.48046128571429,0,"2023-2-210"
"799",21.6500903,0,8.018163,3.09287004285714,0,"2023-2-406"
"800",0,0,0,0,0,"2023-2-101"
"801",19.00248,0,19.00248,2.71464,0,"2023-2-204"
"802",6.4015072,0,3.8464196,0.914501028571429,0,"2023-2-409"
"803",12.2475985,0,6.6970925,1.74965692857143,0,"2023-2-405"
"804",14.3641237,0,7.512411,2.05201767142857,0,"2023-2-202"
"805",0,0,0,0,0,"2023-2-109"
"806",14.642999,0,8.299657,2.091857,0,"2023-2-404"
"807",0,0,0,0,0,"2023-2-503"
"808",6.4015072,0,3.8464196,0.914501028571429,0,"2023-2-403"
"809",39.9659508,0,12.332728,5.70942154285714,6.3753858,"2023-2-410"
"810",5.6325665,0,5.6325665,0.804652357142857,0,"2023-2-212"
"811",0,0,0,0,0,"2023-2-703"
"812",104.637985,0,104.637985,14.9482835714286,0,"2023-2-704"
"813",27.480152,0,27.480152,3.925736,0,"2023-2-105"
"814",6.4015072,0,3.8464196,0.914501028571429,0,"2023-2-113"
"815",15.911118,0,7.96775,2.27301685714286,0,"2023-2-508"
"816",16.4110205,0,8.856034,2.3444315,0,"2023-2-305"
"817",50.44712,0,50.44712,7.20673142857143,0,"2023-2-116"
"818",15.182132,0,8.199787,2.168876,0,"2023-2-213"
"819",16.6714377,0,8.729649,2.38163395714286,0,"2023-2-111"
"820",14.6322076,0,7.6090016,2.09031537142857,0,"2023-2-211"
"821",0,0,0,0,0,"2024-2-507"
"822",93.718475,0,93.718475,13.3883535714286,0,"2024-2-112"
"823",0,0,0,0,0,"2024-2-201"
"824",3.6583862,0,3.6583862,0.5226266,0,"2024-2-110"
"825",6.5638223,0,6.5638223,0.9376889,0,"2024-2-306"
"826",18.759193,0,10.545965,2.67988471428571,0,"2024-2-106"
"827",2.1945398,0,2.1945398,0.313505685714286,0,"2024-2-205"
"828",6.3235116,0,6.3235116,0.9033588,0,"2024-2-504"
"829",7.660541,0,7.660541,1.094363,0,"2024-2-402"
"830",2.3084645,0,2.3084645,0.329780642857143,0,"2024-2-407"
"831",0,0,0,0,0,"2024-2-603"
"832",0,0,0,0,0,"2024-2-505"
"833",8.272239,0,8.272239,1.18174842857143,0,"2024-2-301"
"834",0,0,0,0,0,"2024-2-506"
"835",8.50668,0,4.25334,1.21524,0,"2024-2-610"
"836",0,0,0,0,0,"2024-2-608"
"837",1.6027951,0,1.6027951,0.228970728571429,0,"2024-2-118"
"838",2.0077016,0,2.0077016,0.286814514285714,0,"2024-2-103"
"839",7.808749,0,7.808749,1.11553557142857,0,"2024-2-117"
"840",8.027821,0,8.027821,1.14683157142857,0,"2024-2-308"
"841",0,0,0,0,0,"2024-2-102"
"842",14.448878,0,14.448878,2.06412542857143,0,"2024-2-602"
"843",2.3192418,0,2.3192418,0.331320257142857,0,"2024-2-408"
"844",27.451174,0,27.451174,3.92159628571429,0,"2024-2-611"
"845",6.4143386,0,6.4143386,0.916334085714286,0,"2024-2-108"
"846",NA,NA,NA,NA,NA,"2024-2-607"
"847",1.6427464,0,1.6427464,0.234678057142857,0,"2024-2-203"
"848",39.608856,0,17.634897,5.658408,0,"2024-2-215"
"849",36.7540217,0,11.835675,5.25057452857143,5.2595067,"2024-2-706"
"850",16.3110707,0,11.196286,2.33015295714286,0,"2024-2-401"
"851",0,0,0,0,0,"2024-2-511"
"852",0,0,0,0,0,"2024-2-304"
"853",15.901631,0,9.672964,2.27166157142857,0,"2024-2-510"
"854",4.497389,0,4.497389,0.642484142857143,0,"2024-2-303"
"855",8.772184,0,8.772184,1.25316914285714,0,"2024-2-120"
"856",0,0,0,0,0,"2024-2-501"
"857",159.00699,0,159.00699,22.7152842857143,0,"2024-2-701"
"858",22.379402,0,11.317908,3.19705742857143,0,"2024-2-214"
"859",25.272782,0,11.613843,3.61039742857143,0,"2024-2-705"
"860",1.6027951,0,1.6027951,0.228970728571429,0,"2024-2-115"
"861",10.975713,0,10.975713,1.567959,0,"2024-2-604"
"862",54.69891,0,54.69891,7.81413,0,"2024-2-107"
"863",8.502142,0,8.502142,1.21459171428571,0,"2024-2-114"
"864",9.319305,0,9.319305,1.33132928571429,0,"2024-2-509"
"865",3.379753,0,3.379753,0.482821857142857,0,"2024-2-206"
"866",0,0,0,0,0,"2024-2-502"
"867",7.081924,0,7.081924,1.01170342857143,0,"2024-2-307"
"868",23.998245,0,23.998245,3.42832071428571,0,"2024-2-209"
"869",141.42941,0,141.42941,20.2042014285714,0,"2024-2-605"
"870",2.7302804,0,2.7302804,0.390040057142857,0,"2024-2-207"
"871",53.4646245,0,21.04432,7.6378035,10.57915,"2024-2-302"
"872",39.51319,0,39.51319,5.64474142857143,0,"2024-2-609"
"873",33.8474394,0,11.641102,4.83534848571429,7.2895675,"2024-2-702"
"874",4.6311707,0,4.6311707,0.661595814285714,0,"2024-2-208"
"875",2.6984136,0,2.6984136,0.385487657142857,0,"2024-2-601"
"876",80.65129,0,80.65129,11.5216128571429,0,"2024-2-104"
"877",0,0,0,0,0,"2024-2-119"
"878",34.3952,0,11.644612,4.9136,7.410879,"2024-2-606"
"879",52.231406,0,17.319437,7.46162942857143,10.823261,"2024-2-216"
"880",19.686844,0,11.883422,2.81240628571429,0,"2024-2-210"
"881",8.502142,0,8.502142,1.21459171428571,0,"2024-2-406"
"882",0,0,0,0,0,"2024-2-101"
"883",15.444678,0,15.444678,2.20638257142857,0,"2024-2-204"
"884",1.6967832,0,1.6967832,0.2423976,0,"2024-2-409"
"885",6.5804067,0,6.5804067,0.9400581,0,"2024-2-405"
"886",19.4786,0,12.408481,2.78265714285714,0,"2024-2-202"
"887",0,0,0,0,0,"2024-2-109"
"888",7.660541,0,7.660541,1.094363,0,"2024-2-404"
"889",0,0,0,0,0,"2024-2-503"
"890",1.6967832,0,1.6967832,0.2423976,0,"2024-2-403"
"891",41.337293,0,11.667758,5.90532757142857,9.094797,"2024-2-410"
"892",9.0991536,0,5.1966066,1.29987908571429,0,"2024-2-212"
"893",34.1338443,0,11.607835,4.87626347142857,5.5824513,"2024-2-703"
"894",28.846033,0,8.385591,4.12086185714286,6.620378,"2024-2-704"
"895",10.268782,0,10.268782,1.46696885714286,0,"2024-2-105"
"896",1.6967832,0,1.6967832,0.2423976,0,"2024-2-113"
"897",26.3340603,0,11.296683,3.76200861428571,0,"2024-2-508"
"898",7.542098,0,7.542098,1.07744257142857,0,"2024-2-305"
"899",38.29144,0,38.29144,5.47020571428571,0,"2024-2-116"
"900",28.155766,0,15.364061,4.02225228571429,0,"2024-2-213"
"901",8.853951,0,8.853951,1.26485014285714,0,"2024-2-111"
"902",15.5538455,0,8.462349,2.22197792857143,0,"2024-2-211"
"903",4.054909,0,4.054909,0.579272714285714,0,"2025-2-507"
"904",101.4297,0,101.4297,14.4899571428571,0,"2025-2-112"
"905",0,0,0,0,0,"2025-2-201"
"906",0,0,0,0,0,"2025-2-110"
"907",0,0,0,0,0,"2025-2-306"
"908",0,0,0,0,0,"2025-2-106"
"909",0,0,0,0,0,"2025-2-205"
"910",18.810734,0,18.810734,2.68724771428571,0,"2025-2-504"
"911",0,0,0,0,0,"2025-2-402"
"912",0,0,0,0,0,"2025-2-407"
"913",9.147725,0,9.147725,1.30681785714286,0,"2025-2-603"
"914",1.45573,0,1.45573,0.207961428571429,0,"2025-2-505"
"915",0,0,0,0,0,"2025-2-301"
"916",6.883904,0,6.883904,0.983414857142857,0,"2025-2-506"
"917",35.71738,0,17.85869,5.10248285714286,0,"2025-2-610"
"918",17.308598,0,17.308598,2.47265685714286,0,"2025-2-608"
"919",0,0,0,0,0,"2025-2-118"
"920",0,0,0,0,0,"2025-2-103"
"921",0,0,0,0,0,"2025-2-117"
"922",0,0,0,0,0,"2025-2-308"
"923",0,0,0,0,0,"2025-2-102"
"924",0,0,0,0,0,"2025-2-602"
"925",0,0,0,0,0,"2025-2-408"
"926",0,0,0,0,0,"2025-2-611"
"927",0,0,0,0,0,"2025-2-108"
"928",NA,NA,NA,NA,NA,"2025-2-607"
"929",0,0,0,0,0,"2025-2-203"
"930",0,0,0,0,0,"2025-2-215"
"931",267.5382,0,267.5382,38.2197428571429,0,"2025-2-706"
"932",0,0,0,0,0,"2025-2-401"
