"","tmin_min","tmin_max","tmin_mean","tmin_median","week_canton"
"18967",17.197477,18.755554,17.9040951428571,17.818829,"2023-39-108"
"18968",NA,NA,NA,NA,"2023-39-607"
"18969",19.847267,21.612354,20.6992458571429,20.725142,"2023-39-203"
"18970",25.609032,27.695232,26.4061692857143,26.26844,"2023-39-215"
"18971",24.238087,25.846794,25.0942655714286,25.108711,"2023-39-706"
"18972",15.42326,16.99949,16.0839897142857,16.061565,"2023-39-401"
"18973",25.371372,26.23901,25.7553754285714,25.786953,"2023-39-511"
"18974",19.339653,21.10767,20.3173282857143,20.619953,"2023-39-304"
"18975",27.50417,29.200806,28.0377665714286,27.8455,"2023-39-510"
"18976",17.562338,19.136822,18.3008922857143,18.237526,"2023-39-303"
"18977",17.972488,19.444231,18.7715527142857,18.832788,"2023-39-120"
"18978",24.477276,26.166836,25.2777867142857,25.364449,"2023-39-501"
"18979",19.359549,21.234037,20.3471584285714,20.61948,"2023-39-701"
"18980",25.592178,27.000355,26.0493072857143,25.640808,"2023-39-214"
"18981",25.300766,26.627178,26.1440225714286,26.216255,"2023-39-705"
"18982",18.703362,20.228085,19.447209,19.361149,"2023-39-115"
"18983",23.09499,24.42437,23.8444857142857,23.929285,"2023-39-604"
"18984",20.788511,22.368195,21.7058184285714,21.781132,"2023-39-107"
"18985",18.147993,19.56581,18.8205184285714,18.71782,"2023-39-114"
"18986",25.370325,26.13617,25.769672,25.803127,"2023-39-509"
"18987",19.274874,21.126831,20.166657,20.214567,"2023-39-206"
"18988",25.418602,26.255566,25.7720632857143,25.680988,"2023-39-502"
"18989",15.919161,17.528933,16.6621121428571,16.663532,"2023-39-307"
"18990",27.460518,28.60719,28.1830188571429,28.33905,"2023-39-209"
"18991",26.962723,28.028843,27.5951565714286,27.592781,"2023-39-605"
"18992",20.231104,21.811022,21.1467281428571,21.22324,"2023-39-207"
"18993",16.330336,18.126757,17.3919898571429,17.753067,"2023-39-302"
"18994",29.43253,30.8391,30.0701525714286,30.017796,"2023-39-609"
"18995",25.197136,26.24189,25.6709425714286,25.618053,"2023-39-702"
"18996",17.786674,19.64147,18.581602,18.592863,"2023-39-208"
"18997",29.198906,29.50558,29.3751682857143,29.414745,"2023-39-601"
"18998",22.841648,24.176283,23.6927772857143,23.83819,"2023-39-104"
"18999",21.545734,23.380005,22.6573317142857,22.998833,"2023-39-119"
"19000",29.234161,30.219296,29.664657,29.555157,"2023-39-606"
"19001",24.21091,26.200455,24.8125272857143,24.604118,"2023-39-216"
"19002",25.471302,27.320717,26.0566521428571,25.747353,"2023-39-210"
"19003",18.147993,19.56581,18.8205184285714,18.71782,"2023-39-406"
"19004",19.468145,20.881443,20.2748931428571,20.215178,"2023-39-101"
"19005",23.635809,25.111925,24.5266688571429,24.63423,"2023-39-204"
"19006",19.156076,20.576073,19.8964998571429,19.80527,"2023-39-409"
"19007",18.225113,19.626524,18.9345212857143,18.846815,"2023-39-405"
"19008",20.967163,22.897945,21.8784817142857,21.936655,"2023-39-202"
"19009",19.591354,21.066341,20.4290282857143,20.40759,"2023-39-109"
"19010",17.46108,19.054163,18.1841172857143,18.13792,"2023-39-404"
"19011",26.186447,26.926952,26.4822692857143,26.369495,"2023-39-503"
"19012",19.156076,20.576073,19.8964998571429,19.80527,"2023-39-403"
"19013",24.255344,25.698929,24.904589,24.839287,"2023-39-410"
"19014",17.113813,19.101013,17.9618827142857,17.993288,"2023-39-212"
"19015",24.760246,26.232933,25.6109348571429,25.66911,"2023-39-703"
"19016",19.187109,21.30625,20.3071358571429,20.432257,"2023-39-704"
"19017",21.743895,23.059647,22.449302,22.4464,"2023-39-105"
"19018",19.156076,20.576073,19.8964998571429,19.80527,"2023-39-113"
"19019",21.975426,23.692347,22.6772808571429,22.552414,"2023-39-508"
"19020",19.432262,21.360025,20.3933497142857,20.74696,"2023-39-305"
"19021",25.985281,27.107185,26.7435784285714,26.929214,"2023-39-116"
"19022",27.740856,29.671448,28.2572322857143,28.116543,"2023-39-213"
"19023",16.521692,18.065487,17.2246518571429,17.182537,"2023-39-111"
"19024",18.24825,20.35216,19.156716,19.193695,"2023-39-211"
"19025",26.191277,27.705252,26.8232808571429,26.737251,"2024-39-507"
"19026",20.642693,22.342209,21.3573762857143,21.213066,"2024-39-112"
"19027",18.505047,20.770744,19.8443911428571,20.117863,"2024-39-201"
"19028",17.335926,19.12689,18.2055892857143,18.226704,"2024-39-110"
"19029",15.843615,17.460245,16.7355455714286,16.797144,"2024-39-306"
"19030",17.199196,18.986404,18.0308251428571,17.930874,"2024-39-106"
"19031",20.648155,22.547377,21.6716647142857,21.756975,"2024-39-205"
"19032",24.602207,26.348043,25.56746,25.732887,"2024-39-504"
"19033",16.97162,19.080276,18.2334321428571,18.5258,"2024-39-402"
"19034",19.752682,21.840141,20.9076574285714,21.028345,"2024-39-407"
"19035",23.325489,25.130106,23.9221014285714,23.913925,"2024-39-603"
"19036",26.883228,28.271568,27.5180668571429,27.439522,"2024-39-505"
"19037",18.056791,19.895226,19.048153,19.03577,"2024-39-301"
"19038",25.435886,26.96387,26.2056671428571,26.212547,"2024-39-506"
"19039",27.288647,27.94848,27.5948035714286,27.540821,"2024-39-610"
"19040",19.955091,21.1298,20.5028131428571,20.378927,"2024-39-608"
"19041",18.830414,20.544893,19.70195,19.814438,"2024-39-118"
"19042",17.052168,18.890629,17.9796877142857,17.989634,"2024-39-103"
"19043",16.371532,17.986876,17.247579,17.253769,"2024-39-117"
"19044",15.279646,17.242722,16.3316845714286,16.248878,"2024-39-308"
"19045",19.356548,21.244362,20.3404672857143,20.422142,"2024-39-102"
"19046",27.003063,28.280277,27.4623027142857,27.182909,"2024-39-602"
"19047",19.21758,21.36817,20.4575878571429,20.654604,"2024-39-408"
"19048",28.51611,30.630505,29.18557,29.061577,"2024-39-611"
"19049",17.287992,19.00013,18.2465742857143,18.389921,"2024-39-108"
"19050",NA,NA,NA,NA,"2024-39-607"
"19051",19.117792,21.356318,20.4447275714286,20.700838,"2024-39-203"
"19052",25.926712,27.401978,26.441068,26.163086,"2024-39-215"
"19053",24.79507,26.950914,25.840058,25.922699,"2024-39-706"
"19054",14.959551,17.040241,16.2693662857143,16.636507,"2024-39-401"
"19055",25.241055,26.322697,25.728654,25.788868,"2024-39-511"
"19056",20.053688,21.799713,21.1176852857143,21.12826,"2024-39-304"
"19057",26.31799,27.652027,26.8329837142857,26.569632,"2024-39-510"
"19058",17.787811,19.444925,18.6503865714286,18.75058,"2024-39-303"
"19059",18.079468,19.824423,18.9172364285714,18.7662,"2024-39-120"
"19060",24.54992,26.377773,25.4475854285714,25.725985,"2024-39-501"
"19061",20.49146,21.862198,21.0850127142857,20.974834,"2024-39-701"
"19062",25.682682,27.839947,26.4690568571429,26.252056,"2024-39-214"
"19063",26.202827,27.474106,26.7532352857143,26.532188,"2024-39-705"
"19064",18.830414,20.544893,19.70195,19.814438,"2024-39-115"
"19065",22.882204,24.195185,23.5332322857143,23.383018,"2024-39-604"
"19066",20.50291,22.518637,21.5245827142857,21.511806,"2024-39-107"
"19067",17.959711,19.851923,19.066155,19.30302,"2024-39-114"
"19068",25.062859,25.796669,25.430493,25.501448,"2024-39-509"
"19069",18.525192,20.584274,19.7594015714286,20.028078,"2024-39-206"
"19070",25.403246,26.693813,26.0213901428571,25.93484,"2024-39-502"
"19071",16.171562,17.891985,17.1734854285714,17.251162,"2024-39-307"
"19072",27.04887,28.678768,27.6195094285714,27.41789,"2024-39-209"
"19073",27.350384,28.80615,28.0160115714286,27.982464,"2024-39-605"
"19074",19.765453,21.67245,20.8500262857143,20.980234,"2024-39-207"
"19075",17.054482,19.108229,18.219166,18.206427,"2024-39-302"
"19076",28.507145,30.455181,29.0541978571429,28.77758,"2024-39-609"
"19077",24.636662,27.05111,26.2028931428571,26.389957,"2024-39-702"
"19078",17.00879,19.308136,18.3968112857143,18.748276,"2024-39-208"
"19079",27.71429,29.742676,28.500611,28.399446,"2024-39-601"
"19080",22.575981,24.380339,23.2747834285714,23.190115,"2024-39-104"
"19081",22.635843,23.825932,23.271044,23.379251,"2024-39-119"
"19082",29.056877,30.37093,29.5287845714286,29.480133,"2024-39-606"
"19083",23.12298,25.685953,24.8159575714286,25.339104,"2024-39-216"
"19084",24.487984,27.058254,25.9910415714286,26.187649,"2024-39-210"
"19085",17.959711,19.851923,19.066155,19.30302,"2024-39-406"
"19086",19.356548,21.244362,20.3404672857143,20.422142,"2024-39-101"
"19087",23.327726,24.996231,24.1923701428571,24.203854,"2024-39-204"
"19088",19.006012,20.898922,20.0533875714286,20.211044,"2024-39-409"
"19089",17.93916,19.9073,19.0871784285714,19.312624,"2024-39-405"
"19090",20.488363,22.340849,21.5552877142857,21.694405,"2024-39-202"
"19091",19.366486,21.352558,20.4113861428571,20.470596,"2024-39-109"
"19092",16.97162,19.080276,18.2334321428571,18.5258,"2024-39-404"
"19093",25.733284,27.240068,26.3966722857143,26.43705,"2024-39-503"
"19094",19.006012,20.898922,20.0533875714286,20.211044,"2024-39-403"
"19095",23.748318,26.332235,25.4508221428571,25.52023,"2024-39-410"
"19096",16.245094,18.45217,17.587692,17.959288,"2024-39-212"
"19097",25.437103,27.148285,26.2077528571429,26.098698,"2024-39-703"
"19098",20.485762,22.047825,21.1281601428571,20.977541,"2024-39-704"
"19099",21.8709,23.448347,22.663293,22.676147,"2024-39-105"
"19100",19.006012,20.898922,20.0533875714286,20.211044,"2024-39-113"
"19101",21.960756,23.11585,22.3949495714286,22.216434,"2024-39-508"
"19102",20.431273,22.076176,21.2915994285714,21.181818,"2024-39-305"
"19103",25.537567,27.349274,26.1611732857143,25.949697,"2024-39-116"
"19104",26.95866,28.685516,27.6298362857143,27.618816,"2024-39-213"
"19105",16.621214,18.377638,17.6575684285714,17.74227,"2024-39-111"
"19106",17.447672,19.564352,18.7138475714286,19.040218,"2024-39-211"
"19107",25.874912,26.904457,26.3883821428571,26.481789,"2025-39-507"
"19108",20.308983,22.234003,21.0867597142857,20.921692,"2025-39-112"
"19109",18.773037,20.742199,19.5149577142857,19.503807,"2025-39-201"
"19110",16.996437,18.865175,17.7244088571429,17.74464,"2025-39-110"
"19111",14.915611,16.630241,15.6323322857143,15.501509,"2025-39-306"
"19112",16.73896,18.65295,17.5935064285714,17.44689,"2025-39-106"
"19113",20.906038,22.822794,21.5253198571429,21.411594,"2025-39-205"
"19114",24.252583,26.128902,25.1608007142857,25.460445,"2025-39-504"
"19115",17.036592,18.768171,17.6836292857143,17.69688,"2025-39-402"
"19116",19.858368,21.730795,20.4954727142857,20.459234,"2025-39-407"
"19117",21.152224,23.903292,22.821558,23.039236,"2025-39-603"
"19118",26.808125,27.901157,27.3020164285714,27.193932,"2025-39-505"
"19119",17.37741,19.199242,18.1832598571429,18.114283,"2025-39-301"
"19120",25.249123,26.435867,25.8573252857143,25.936298,"2025-39-506"
"19121",26.365112,27.90402,27.1834987142857,27.035847,"2025-39-610"
"19122",18.826977,20.964073,19.7597162857143,19.566584,"2025-39-608"
"19123",18.379953,20.071484,19.0151205714286,19.065748,"2025-39-118"
"19124",16.51564,18.334118,17.3034982857143,17.288818,"2025-39-103"
"19125",15.54248,17.187263,16.4621038571429,16.556707,"2025-39-117"
"19126",14.574436,16.467178,15.4914667142857,15.465506,"2025-39-308"
"19127",19.18234,21.00875,19.8515128571429,19.851698,"2025-39-102"
"19128",26.934399,28.423454,27.4081537142857,27.240551,"2025-39-602"
"19129",19.372917,21.252987,20.0377325714286,20.006454,"2025-39-408"
"19130",28.50115,29.848167,29.0159641428571,28.813744,"2025-39-611"
"19131",16.707958,18.474207,17.4365185714286,17.4436,"2025-39-108"
"19132",NA,NA,NA,NA,"2025-39-607"
"19133",19.446182,21.470015,20.1966604285714,20.164713,"2025-39-203"
"19134",24.979721,26.633377,25.8429527142857,25.894688,"2025-39-215"
"19135",23.723213,25.301952,24.4656841428571,24.420483,"2025-39-706"
"19136",14.8514805,16.532965,15.5695532142857,15.6145,"2025-39-401"
"19137",24.815994,26.100018,25.4223767142857,25.354239,"2025-39-511"
"19138",19.064428,20.972612,19.921924,19.73028,"2025-39-304"
"19139",26.638523,28.221962,27.3038034285714,27.083023,"2025-39-510"
"19140",17.189518,18.886356,17.8581121428571,17.888498,"2025-39-303"
"19141",17.563057,19.35751,18.4201558571429,18.309452,"2025-39-120"
"19142",24.144535,25.838718,24.9910344285714,25.256947,"2025-39-501"
"19143",18.68275,20.456015,19.7414534285714,19.9774,"2025-39-701"
"19144",24.452705,26.287006,25.5036984285714,25.484142,"2025-39-214"
"19145",24.58178,26.051289,25.4345371428571,25.704811,"2025-39-705"
"19146",18.379953,20.071484,19.0151205714286,19.065748,"2025-39-115"
"19147",22.875885,24.33544,23.364794,23.16873,"2025-39-604"
"19148",20.596416,22.583042,21.299335,21.23393,"2025-39-107"
"19149",17.603682,19.387405,18.3418318571429,18.3578,"2025-39-114"
"19150",24.772015,26.121914,25.275901,25.02535,"2025-39-509"
"19151",18.880144,20.838186,19.5958981428571,19.548687,"2025-39-206"
"19152",25.154766,26.039505,25.5904362857143,25.560791,"2025-39-502"
"19153",15.323261,17.07822,16.1069026428571,15.9971695,"2025-39-307"
"19154",27.063877,28.63116,27.5751011428571,27.346693,"2025-39-209"
"19155",26.70398,28.090065,27.4223388571429,27.328754,"2025-39-605"
"19156",20.033129,21.985659,20.6865922857143,20.586697,"2025-39-207"
"19157",16.21739,18.183552,17.1321845714286,17.081047,"2025-39-302"
"19158",28.51812,30.135166,29.1496267142857,28.895603,"2025-39-609"
"19159",23.95736,26.405987,25.285061,25.462357,"2025-39-702"
"19160",17.26228,19.197521,18.0413214285714,18.076878,"2025-39-208"
"19161",27.64005,29.497574,28.3137247142857,28.226006,"2025-39-601"
"19162",22.602896,24.31402,23.2053224285714,22.951443,"2025-39-104"
"19163",21.303066,23.084429,22.3779158571429,22.450304,"2025-39-119"
"19164",28.566425,29.842896,29.1840535714286,29.198483,"2025-39-606"
"19165",23.235722,25.003738,24.1789507142857,24.228403,"2025-39-216"
"19166",24.605923,26.297356,25.4421905714286,25.268631,"2025-39-210"
"19167",17.603682,19.387405,18.3418318571429,18.3578,"2025-39-406"
"19168",19.18234,21.00875,19.8515128571429,19.851698,"2025-39-101"
"19169",23.486324,25.284882,24.0652378571429,23.948011,"2025-39-204"
"19170",18.819132,20.564558,19.4491604285714,19.454401,"2025-39-409"
"19171",17.797098,19.55227,18.4610245714286,18.464437,"2025-39-405"
"19172",20.68976,22.43133,21.3272097142857,21.217096,"2025-39-202"
"19173",19.330263,21.230965,20.0135935714286,19.990433,"2025-39-109"
"19174",17.036592,18.768171,17.6836292857143,17.69688,"2025-39-404"
"19175",25.633411,26.697308,26.0298141428571,25.820591,"2025-39-503"
"19176",18.819132,20.564558,19.4491604285714,19.454401,"2025-39-403"
"19177",23.370564,25.37088,24.4016962857143,24.422237,"2025-39-410"
"19178",16.574259,18.518269,17.352687,17.37937,"2025-39-212"
"19179",24.394474,25.612389,24.9641788571429,24.691822,"2025-39-703"
"19180",18.720512,20.86008,19.8727854285714,20.102407,"2025-39-704"
"19181",21.267433,22.856276,22.1110171428571,22.15849,"2025-39-105"
"19182",18.819132,20.564558,19.4491604285714,19.454401,"2025-39-113"
"19183",21.658075,23.012524,22.1827812857143,22.179184,"2025-39-508"
"19184",18.874872,20.877636,19.9349518571429,19.968798,"2025-39-305"
"19185",25.646257,27.18458,26.1498308571429,25.864374,"2025-39-116"
"19186",27.030071,28.437798,27.5714257142857,27.407032,"2025-39-213"
"19187",15.920143,17.694532,16.7026714285714,16.647612,"2025-39-111"
"19188",17.7899,19.661213,18.5111637142857,18.461435,"2025-39-211"
"19189",25.179901,26.058886,25.6702058571429,25.753098,"2020-40-507"
"19190",19.734749,20.79018,20.355661,20.508926,"2020-40-112"
"19191",18.267899,19.53689,18.8784655714286,18.997019,"2020-40-201"
"19192",16.388014,17.644472,17.0901234285714,17.225689,"2020-40-110"
"19193",14.460249,16.291437,15.4941817142857,15.560339,"2020-40-306"
"19194",16.133137,17.205744,16.8943871428571,17.089315,"2020-40-106"
"19195",20.269796,21.08037,20.7571751428571,21.00204,"2020-40-205"
"19196",23.350224,24.936108,24.4688535714286,24.64343,"2020-40-504"
"19197",16.538849,17.892008,17.1738781428571,17.26877,"2020-40-402"
"19198",19.288574,20.61674,19.8977797142857,19.972023,"2020-40-407"
"19199",21.473667,23.649096,22.6425544285714,22.600094,"2020-40-603"
"19200",25.916866,26.968739,26.5331561428571,26.564445,"2020-40-505"
"19201",16.768002,18.511555,17.7999972857143,17.894197,"2020-40-301"
"19202",24.422813,25.493229,25.1607947142857,25.341927,"2020-40-506"
"19203",26.123394,27.465734,26.8978271428571,26.94609,"2020-40-610"
"19204",18.69968,20.183382,19.53727,19.607864,"2020-40-608"
"19205",17.697544,19.292858,18.55356,18.625751,"2020-40-118"
"19206",15.870796,17.36421,16.7568607142857,16.835052,"2020-40-103"
"19207",14.844807,16.425438,15.9866934285714,16.142214,"2020-40-117"
"19208",13.950773,15.554508,14.9971647142857,15.118696,"2020-40-308"
"19209",18.568672,19.932379,19.2758122857143,19.364435,"2020-40-102"
"19210",26.225428,26.89661,26.589666,26.526817,"2020-40-602"
"19211",18.867617,20.212751,19.4646587142857,19.539137,"2020-40-408"
"19212",27.96494,28.45473,28.2498081428571,28.320492,"2020-40-611"
"19213",16.202242,17.903603,17.0874278571429,17.168629,"2020-40-108"
"19214",NA,NA,NA,NA,"2020-40-607"
"19215",18.901585,20.107794,19.5151322857143,19.657784,"2020-40-203"
"19216",24.847332,25.60968,25.2794961428571,25.401829,"2020-40-215"
"19217",23.872314,25.713568,24.8139774285714,24.969742,"2020-40-706"
"19218",14.466167,15.918718,15.1553458571429,15.213835,"2020-40-401"
"19219",23.905222,24.855679,24.503546,24.624723,"2020-40-511"
"19220",18.541826,20.685556,19.8379398571429,20.013384,"2020-40-304"
"19221",25.758152,26.74966,26.2470105714286,26.143404,"2020-40-510"
"19222",16.556362,18.246199,17.4742722857143,17.56732,"2020-40-303"
"19223",16.941013,18.028194,17.7917202857143,17.95029,"2020-40-120"
"19224",23.27385,24.739407,24.3074292857143,24.504408,"2020-40-501"
"19225",18.747118,20.718403,19.8718127142857,19.979298,"2020-40-701"
"19226",24.699398,25.713928,25.1171281428571,24.992512,"2020-40-214"
"19227",24.520267,26.446308,25.8171975714286,25.811283,"2020-40-705"
"19228",17.697544,19.292858,18.55356,18.625751,"2020-40-115"
"19229",22.293007,22.874247,22.5875258571429,22.497961,"2020-40-604"
"19230",20.069742,20.972492,20.5675542857143,20.71381,"2020-40-107"
"19231",17.140123,18.785524,17.9546355714286,17.989557,"2020-40-114"
"19232",23.922083,24.79602,24.3796938571429,24.235716,"2020-40-509"
"19233",18.265753,19.174963,18.8446348571429,19.063591,"2020-40-206"
"19234",23.715565,25.194355,24.7213965714286,24.863579,"2020-40-502"
"19235",15.072948,16.854713,16.0028311428571,16.020565,"2020-40-307"
"19236",26.437597,27.066257,26.775163,26.689522,"2020-40-209"
"19237",26.79633,27.99956,27.358383,27.389637,"2020-40-605"
"19238",19.443071,20.306185,19.9416867142857,20.20414,"2020-40-207"
"19239",15.558189,17.569366,16.8191482857143,17.010727,"2020-40-302"
"19240",28.034817,28.671204,28.4155754285714,28.438316,"2020-40-609"
"19241",24.985909,25.85687,25.2870662857143,25.081362,"2020-40-702"
"19242",16.742937,18.002209,17.4108158571429,17.565016,"2020-40-208"
"19243",27.024145,27.819597,27.5137338571429,27.567112,"2020-40-601"
"19244",22.012896,22.84639,22.3705774285714,22.273493,"2020-40-104"
"19245",20.689596,22.753662,22.0389962857143,22.193794,"2020-40-119"
