,actual,pred,week_canton
810,29,10.016755,2024-3-103
811,10,12.273445,2024-4-103
812,8,6.6801143,2024-5-103
813,7,9.283372,2024-6-103
814,6,5.1183877,2024-7-103
815,12,8.835491,2024-8-103
816,10,7.3400087,2024-9-103
817,7,8.544614,2024-10-103
818,9,8.295033,2024-11-103
819,5,8.622824,2024-12-103
820,2,6.3144846,2024-13-103
821,1,3.3343637,2024-14-103
822,1,2.1133094,2024-15-103
823,4,2.266486,2024-16-103
824,6,2.6849265,2024-17-103
825,3,4.188495,2024-18-103
826,3,3.4624882,2024-19-103
827,2,4.080991,2024-20-103
828,4,3.4677432,2024-21-103
829,9,4.2116246,2024-22-103
830,11,6.708117,2024-23-103
831,9,9.646385,2024-24-103
832,11,10.297871,2024-25-103
833,20,11.808786,2024-26-103
834,10,15.438761,2024-27-103
835,14,12.626604,2024-28-103
836,17,14.328947,2024-29-103
837,33,13.3655815,2024-30-103
838,38,29.552366,2024-31-103
839,38,36.651417,2024-32-103
840,38,38.380062,2024-33-103
841,52,38.93368,2024-34-103
842,78,47.36828,2024-35-103
843,80,61.415092,2024-36-103
844,94,79.66193,2024-37-103
845,110,94.579285,2024-38-103
846,114,111.78654,2024-39-103
847,97,110.81086,2024-40-103
848,105,109.58471,2024-41-103
849,70,131.10007,2024-42-103
850,54,83.651535,2024-43-103
851,49,56.67002,2024-44-103
852,31,48.73137,2024-45-103
853,16,40.565464,2024-46-103
854,17,19.944265,2024-47-103
855,9,18.74798,2024-48-103
856,10,9.29149,2024-49-103
857,9,7.9389606,2024-50-103
858,1,7.15086,2024-51-103
859,1,0.61374956,2024-52-103
1112,1,1.0471725,2024-1-104
1113,1,0.84147674,2024-2-104
1114,0,1.0806849,2024-3-104
1115,0,1.0821162,2024-4-104
1116,1,0.983588,2024-5-104
1117,0,0.81746197,2024-6-104
1118,0,0.28287932,2024-7-104
1119,1,0.6136509,2024-8-104
1120,0,0.42159483,2024-9-104
1121,4,0.6014544,2024-10-104
1122,0,2.7954214,2024-11-104
1123,0,1.2399949,2024-12-104
1124,1,0.8529848,2024-13-104
1125,0,0.98470914,2024-14-104
1126,0,1.2647631,2024-15-104
1127,1,0.44311816,2024-16-104
1128,2,0.43463802,2024-17-104
1129,2,1.2158303,2024-18-104
1130,3,1.8786106,2024-19-104
1131,1,2.9178038,2024-20-104
1132,2,2.1190665,2024-21-104
1133,2,2.478019,2024-22-104
1134,3,2.2281365,2024-23-104
1135,6,3.1583867,2024-24-104
1136,4,4.393796,2024-25-104
1137,11,4.92077,2024-26-104
1138,8,8.399313,2024-27-104
1139,7,9.375849,2024-28-104
1140,5,8.803903,2024-29-104
1141,4,7.9529347,2024-30-104
1142,6,6.043723,2024-31-104
1143,3,5.966107,2024-32-104
1144,2,5.3768654,2024-33-104
1145,2,3.8272562,2024-34-104
1146,4,4.2552404,2024-35-104
1147,4,4.706259,2024-36-104
1148,0,4.396453,2024-37-104
1149,6,2.7320266,2024-38-104
1150,5,4.4177995,2024-39-104
1151,3,5.44751,2024-40-104
1152,5,4.5796466,2024-41-104
1153,4,5.3109264,2024-42-104
1154,5,4.7097216,2024-43-104
1155,1,5.339768,2024-44-104
1156,3,3.5746272,2024-45-104
1157,1,3.5434685,2024-46-104
1158,3,2.6606178,2024-47-104
1159,6,3.0647633,2024-48-104
1160,4,3.291673,2024-49-104
1161,0,3.708664,2024-50-104
1162,3,1.8006997,2024-51-104
1163,1,2.4004986,2024-52-104
1416,0,0.21180494,2024-1-105
1417,0,0.17926504,2024-2-105
1418,0,0.14181904,2024-3-105
1419,0,0.5256878,2024-4-105
1420,0,0.26007777,2024-5-105
1421,0,0.46656793,2024-6-105
1422,0,0.093905546,2024-7-105
1423,0,0.61424935,2024-8-105
1424,0,0.47160634,2024-9-105
1425,0,0.47160634,2024-10-105
1426,0,0.59279156,2024-11-105
1427,0,0.5780387,2024-12-105
1428,0,0.10547447,2024-13-105
1429,0,0.18189381,2024-14-105
1430,0,0.18189381,2024-15-105
1431,0,0.11351456,2024-16-105
1432,0,0.11639615,2024-17-105
