,actual,pred,week_canton
2109,0,0,2024-30-305
2110,0,0,2024-31-305
2111,0,0,2024-32-305
2112,0,0,2024-33-305
2113,0,0,2024-34-305
2114,0,0,2024-35-305
2115,0,0,2024-36-305
2116,0,0,2024-37-305
2117,0,0,2024-38-305
2118,0,0,2024-39-305
2119,0,0,2024-40-305
2120,0,0,2024-41-305
2121,0,0,2024-42-305
2122,0,0,2024-43-305
2123,0,0,2024-44-305
2124,2,0,2024-45-305
2125,0,0,2024-46-305
2126,0,0,2024-47-305
2127,2,0,2024-48-305
2128,2,0,2024-49-305
2129,2,2,2024-50-305
2130,0,2,2024-51-305
2131,1,2,2024-52-305
2132,1,1,2024-1-306
2133,1,1,2024-2-306
2134,1,1,2024-3-306
2135,1,1,2024-4-306
2136,1,1,2024-5-306
2137,1,1,2024-6-306
2138,1,1,2024-7-306
2139,1,1,2024-8-306
2140,1,1,2024-9-306
2141,1,1,2024-10-306
2142,1,1,2024-11-306
2143,1,1,2024-12-306
2144,1,1,2024-13-306
2145,1,1,2024-14-306
2146,1,1,2024-15-306
2147,1,1,2024-16-306
2148,1,1,2024-17-306
2149,1,1,2024-18-306
2150,1,1,2024-19-306
2151,1,1,2024-20-306
2152,1,1,2024-21-306
2153,1,1,2024-22-306
2154,1,1,2024-23-306
2155,1,1,2024-24-306
2156,1,1,2024-25-306
2157,1,1,2024-26-306
2158,1,1,2024-27-306
2159,1,1,2024-28-306
2160,1,1,2024-29-306
2161,1,1,2024-30-306
2162,1,1,2024-31-306
2163,1,1,2024-32-306
2164,1,1,2024-33-306
2165,1,1,2024-34-306
2166,1,1,2024-35-306
2167,1,1,2024-36-306
2168,1,1,2024-37-306
2169,1,1,2024-38-306
2170,1,1,2024-39-306
2171,1,1,2024-40-306
2172,1,1,2024-41-306
2173,1,1,2024-42-306
2174,1,1,2024-43-306
2175,1,1,2024-44-306
2176,1,1,2024-45-306
2177,2,1,2024-46-306
2178,1,1,2024-47-306
2179,1,1,2024-48-306
2180,1,1,2024-49-306
2181,1,1,2024-50-306
2182,1,1,2024-51-306
2183,1,1,2024-52-306
2184,1,1,2024-1-307
2185,1,1,2024-2-307
2186,1,1,2024-3-307
2187,1,1,2024-4-307
2188,1,1,2024-5-307
2189,1,1,2024-6-307
2190,1,1,2024-7-307
2191,1,1,2024-8-307
2192,1,1,2024-9-307
2193,1,1,2024-10-307
2194,1,1,2024-11-307
2195,1,1,2024-12-307
2196,1,1,2024-13-307
2197,1,1,2024-14-307
2198,1,1,2024-15-307
2199,1,1,2024-16-307
2200,1,1,2024-17-307
2201,1,1,2024-18-307
2202,1,1,2024-19-307
2203,1,1,2024-20-307
2204,1,1,2024-21-307
2205,1,1,2024-22-307
2206,1,1,2024-23-307
2207,1,1,2024-24-307
2208,1,1,2024-25-307
2209,1,1,2024-26-307
2210,1,1,2024-27-307
2211,1,1,2024-28-307
2212,1,1,2024-29-307
2213,1,1,2024-30-307
2214,1,1,2024-31-307
2215,1,1,2024-32-307
2216,1,1,2024-33-307
2217,1,1,2024-34-307
2218,1,1,2024-35-307
2219,1,1,2024-36-307
2220,1,1,2024-37-307
2221,1,1,2024-38-307
2222,1,1,2024-39-307
2223,1,1,2024-40-307
2224,1,1,2024-41-307
2225,1,1,2024-42-307
2226,1,1,2024-43-307
2227,1,1,2024-44-307
2228,1,1,2024-45-307
