"","week_canton","precip_total_lag_8","precip_total_lag_7","precip_total_lag_6","precip_total_lag_5","precip_total_lag_4","precip_total_lag_3","precip_total_lag_2","precip_total_lag_1","precip_max_lag_8","precip_max_lag_7","precip_max_lag_6","precip_max_lag_5","precip_max_lag_4","precip_max_lag_3","precip_max_lag_2","precip_max_lag_1","precip_mean_lag_8","precip_mean_lag_7","precip_mean_lag_6","precip_mean_lag_5","precip_mean_lag_4","precip_mean_lag_3","precip_mean_lag_2","precip_mean_lag_1","precip_median_lag_8","precip_median_lag_7","precip_median_lag_6","precip_median_lag_5","precip_median_lag_4","precip_median_lag_3","precip_median_lag_2","precip_median_lag_1","precip_min_lag_8","precip_min_lag_7","precip_min_lag_6","precip_min_lag_5","precip_min_lag_4","precip_min_lag_3","precip_min_lag_2","precip_min_lag_1"
"39","2022-2-115",5.9209895,0,0,4.285459,3.432773,36.066144,0,5.9663851,5.9209895,0,0,4.285459,3.432773,9.396348,0,3.5557933,1.1841979,0,0,0.612208428571429,0.490396142857143,5.15230628571429,0,0.852340728571429,0,0,0,0,0,5.656533,0,0,0,0,0,0,0,0,0,0
"40","2022-2-604",7.06192,7.0893545,0,11.0643313,0,46.0825094,0,9.082044,7.06192,7.0893545,0,7.0413313,0,15.554929,0,9.082044,1.412384,1.01276492857143,0,1.58061875714286,0,6.58321562857143,0,1.29743485714286,0,0,0,0,0,5.184976,0,0,0,0,0,0,0,0,0,0
"41","2022-2-107",32.64829,0,5.8816447,0,0,138.423577,0,64.14244,32.64829,0,5.8816447,0,0,61.316315,0,22.552032,6.529658,0,0.840234957142857,0,0,19.7747967142857,0,9.16320571428571,0,0,0,0,0,20.438772,0,11.276016,0,0,0,0,0,0,0,0
"42","2022-2-114",30.387296,0,0,12.391041,12.992729,170.223395,0,48.575543,15.193648,0,0,12.391041,12.992729,37.557293,0,26.174309,6.0774592,0,0,1.77014871428571,1.85610414285714,24.3176278571429,0,6.93936328571429,0,0,0,0,0,23.020607,0,0,0,0,0,0,0,0,0,0
"43","2022-2-509",0,0,0,4.9299927,0,5.5350528,0,15.3996648,0,0,0,4.9299927,0,1.8450176,0,7.6998324,0,0,0,0.704284671428571,0,0.790721828571429,0,2.19995211428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"44","2022-2-206",8.175804,0,0,7.2206335,5.2855315,36.5925245,0,11.648308,5.450536,0,0,7.2206335,5.2855315,11.088776,0,11.648308,1.6351608,0,0,1.03151907142857,0.755075928571429,5.2275035,0,1.664044,0,0,0,0,0,5.3223505,0,0,0,0,0,0,0,0,0,0
"45","2022-2-502",0,0,0,0,0,3.3811776,0,7.0645003,0,0,0,0,0,1.6905888,0,7.0645003,0,0,0,0,0,0.483025371428571,0,1.00921432857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46","2022-2-307",25.047783,0,0,13.251499,12.9443865,212.116656,0,63.881402,25.047783,0,0,13.251499,12.9443865,54.456936,0,40.56128,5.0095566,0,0,1.89307128571429,1.84919807142857,30.3023794285714,0,9.12591457142857,0,0,0,0,0,27.228468,0,0,0,0,0,0,0,0,0,0
"47","2022-2-209",16.482372,8.34144,3.6513727,0,0,81.194335,0,17.3466475,16.482372,8.34144,3.6513727,0,0,42.32416,0,6.079553,3.2964744,1.19163428571429,0.521624671428571,0,0,11.5991907142857,0,2.4780925,0,0,0,0,0,12.381061,0,0,0,0,0,0,0,0,0,0
"48","2022-2-605",43.976765,41.601205,85.995674,33.20492,0,81.8394408,0,48.89514,43.976765,27.734137,85.995674,33.20492,0,17.389902,0,34.209034,8.795353,5.94302928571429,12.2850962857143,4.74356,0,11.6913486857143,0,6.98502,0,0,0,0,0,17.389902,0,0,0,0,0,0,0,0,0,0
"49","2022-2-207",4.787049,0,0,3.2094703,0,30.9359041,0,5.207873,4.787049,0,0,3.2094703,0,7.8678527,0,3.7146504,0.9574098,0,0,0.458495757142857,0,4.41941487142857,0,0.743981857142857,0,0,0,0,0,3.9339263,0,0,0,0,0,0,0,0,0,0
"50","2022-2-302",148.98451,0,155.97365,33.7452696,29.6772917,590.000952,0,187.38504,148.98451,0,155.97365,22.280073,23.968222,287.1446,0,187.38504,29.796902,0,22.28195,4.8207528,4.2396131,84.2858502857143,0,26.7692914285714,0,0,0,0,0,55.713306,0,0,0,0,0,0,0,0,0,0
"51","2022-2-609",18.579306,17.503208,13.1691234,15.478491,0,93.896578,0,36.216071,18.579306,8.751604,6.933264,15.478491,0,57.584396,0,16.844063,3.7158612,2.50045828571429,1.88130334285714,2.211213,0,13.4137968571429,0,5.17372442857143,0,0,0,0,0,10.626558,0,0,0,0,0,0,0,0,0,0
"52","2022-2-702",72.304924,44.479687,23.7294256,28.927081,20.392603,323.141152,0,180.50768,72.304924,44.479687,8.218778,15.69953,20.392603,106.49754,0,180.50768,14.4609848,6.354241,3.38991794285714,4.13244014285714,2.913229,46.1630217142857,0,25.7868114285714,0,0,0,0,0,53.24877,0,0,0,0,0,0,0,0,0,0
"53","2022-2-208",15.2165843,0,0,7.5636396,7.477942,86.740654,0,15.601416,11.412438,0,0,7.5636396,7.477942,24.55468,0,10.30407,3.04331686,0,0,1.08051994285714,1.06827742857143,12.391522,0,2.22877371428571,0,0,0,0,0,12.27734,0,0,0,0,0,0,0,0,0,0
"54","2022-2-601",4.2119946,5.1887813,0,4.1444983,4.8881,23.5250743,0,0,4.2119946,5.1887813,0,4.1444983,4.8881,13.73819,0,0,0.84239892,0.741254471428571,0,0.592071185714286,0.6983,3.3607249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55","2022-2-104",30.67583,35.215678,5.9627867,9.367503,0,117.488048,0,46.118674,30.67583,22.1777,5.9627867,9.367503,0,82.106804,0,30.745783,6.135166,5.03081114285714,0.851826671428571,1.33821471428571,0,16.7840068571429,0,6.588382,0,0,0,0,0,9.479942,0,0,0,0,0,0,0,0,0,0
"56","2022-2-119",0,57.33198,19.994919,11.915626,0,68.8159322,0,0,0,38.22132,19.994919,11.915626,0,20.571499,0,0,0,8.19028285714286,2.856417,1.70223228571429,0,9.83084745714286,0,0,0,0,0,0,0,3.5507176,0,0,0,0,0,0,0,0,0,0
"57","2022-2-606",47.83309,0,13.7838693,30.706202,8.066209,188.1451373,0,46.087893,47.83309,0,7.5169516,30.706202,8.066209,76.84893,0,30.725262,9.566618,0,1.96912418571429,4.38660028571429,1.15231557142857,26.8778767571429,0,6.58398471428571,0,0,0,0,0,19.212233,0,0,0,0,0,0,0,0,0,0
"58","2022-2-216",101.03265,49.3029,24.0605725,41.7304476,20.11229,460.231915,0,177.76872,101.03265,49.3029,10.339824,18.504396,20.11229,138.15892,0,88.88436,20.20653,7.04327142857143,3.43722464285714,5.96149251428571,2.87318428571429,65.7474164285714,0,25.3955314285714,0,0,0,0,0,69.005005,0,0,0,0,0,0,0,0,0,0
"59","2022-2-210",65.14093,0,11.4943924,22.304526,12.44693,232.884612,0,93.1818,32.570465,0,5.9115267,11.539728,12.44693,80.1115,0,93.1818,13.028186,0,1.64205605714286,3.18636085714286,1.77813285714286,33.2692302857143,0,13.3116857142857,0,0,0,0,0,31.517319,0,0,0,0,0,0,0,0,0,0
"60","2022-2-406",30.387296,0,0,12.391041,12.992729,170.223395,0,48.575543,15.193648,0,0,12.391041,12.992729,37.557293,0,26.174309,6.0774592,0,0,1.77014871428571,1.85610414285714,24.3176278571429,0,6.93936328571429,0,0,0,0,0,23.020607,0,0,0,0,0,0,0,0,0,0
"61","2022-2-101",8.42315,0,2.330901,6.5227847,5.642048,47.8554703,0,12.1582536,8.42315,0,2.330901,6.5227847,5.642048,14.870812,0,5.218076,1.68463,0,0.332985857142857,0.931826385714286,0.806006857142857,6.83649575714286,0,1.73689337142857,0,0,0,0,0,9.056923,0,0,0,0,0,0,0,0,0,0
"62","2022-2-204",11.098368,0,2.6843045,0,0,42.0684863,0,20.80694,11.098368,0,2.6843045,0,0,18.385857,0,20.80694,2.2196736,0,0.383472071428571,0,0,6.00978375714286,0,2.97242,0,0,0,0,0,4.8299003,0,0,0,0,0,0,0,0,0,0
"63","2022-2-409",6.3699064,0,0,0,3.5516,37.2238567,0,5.9514552,6.3699064,0,0,0,3.5516,9.511528,0,3.680868,1.27398128,0,0,0,0.507371428571429,5.31769381428571,0,0.850207885714286,0,0,0,0,0,6.3410187,0,0,0,0,0,0,0,0,0,0
"64","2022-2-405",21.847557,6.857479,0,9.216554,9.779498,129.29214,0,5.7842145,21.847557,6.857479,0,9.216554,9.779498,38.14124,0,5.7842145,4.3695114,0.979639857142857,0,1.31665057142857,1.39707114285714,18.4703057142857,0,0.826316357142857,0,0,0,0,0,16.118366,0,0,0,0,0,0,0,0,0,0
"65","2022-2-202",29.59566,10.5327835,0,12.152696,7.5163574,168.3595735,0,35.1829893,29.59566,10.5327835,0,12.152696,7.5163574,87.187065,0,10.700177,5.919132,1.50468335714286,0,1.73609942857143,1.07376534285714,24.0513676428571,0,5.02614132857143,0,0,0,0,0,17.285852,0,7.3759813,0,0,0,0,0,0,0,0
"66","2022-2-109",7.508459,0,0,4.035576,5.6139755,35.8584384,0,13.6766643,7.508459,0,0,4.035576,5.6139755,17.170362,0,4.602411,1.5016918,0,0,0.576510857142857,0.8019965,5.12263405714286,0,1.95380918571429,0,0,0,0,0,3.6205842,0,0,0,0,0,0,0,0,0,0
"67","2022-2-404",32.469563,0,0,11.2831545,12.205742,208.513897,0,49.657443,32.469563,0,0,11.2831545,12.205742,73.16377,0,16.852877,6.4939126,0,0,1.61187921428571,1.74367742857143,29.7876995714286,0,7.09392042857143,0,0,0,0,0,36.581886,0,0,0,0,0,0,0,0,0,0
"68","2022-2-503",0,0,0,0,0,1.6727138,0,3.091016,0,0,0,0,0,1.6727138,0,3.091016,0,0,0,0,0,0.238959114285714,0,0.441573714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"69","2022-2-403",6.3699064,0,0,0,3.5516,37.2238567,0,5.9514552,6.3699064,0,0,0,3.5516,9.511528,0,3.680868,1.27398128,0,0,0,0.507371428571429,5.31769381428571,0,0.850207885714286,0,0,0,0,0,6.3410187,0,0,0,0,0,0,0,0,0,0
"70","2022-2-410",0,27.012801,24.3060933,36.4007737,21.40421,431.957015,55.95576,60.828097,0,22.550154,8.96198,16.288101,21.40421,148.52982,55.95576,31.644207,0,3.85897157142857,3.47229904285714,5.20011052857143,3.05774428571429,61.708145,7.99368,8.68972814285714,0,0,0,0,0,66.8335,0,0,0,0,0,0,0,0,0,0
"71","2022-2-212",21.876056,0,0,12.044558,7.6946607,95.244918,0,21.997066,16.407042,0,0,12.044558,7.6946607,43.56008,0,21.997066,4.3752112,0,0,1.72065114285714,1.09923724285714,13.6064168571429,0,3.142438,0,0,0,0,0,11.961919,0,0,0,0,0,0,0,0,0,0
"72","2022-2-703",0,0,24.567529,0,24.974638,468.61954,0,259.48248,0,0,8.735561,0,24.974638,134.0345,0,129.74124,0,0,3.509647,0,3.56780542857143,66.9456485714286,0,37.0689257142857,0,0,0,0,0,67.01725,0,0,0,0,0,0,0,0,0,0
"73","2022-2-704",36.4556635,0,27.547037,0,36.92165,91.517483,28.4304344,175.84874,14.7818365,0,11.429379,0,36.92165,43.49428,11.229939,65.62536,7.2911327,0,3.935291,0,5.27452142857143,13.0739261428571,4.06149062857143,25.1212485714286,8.733248,0,0,0,0,6.569016,0,0,0,0,0,0,0,0,0,0
"74","2022-2-105",27.56346,26.698213,31.448268,12.009134,8.380108,114.0424875,0,36.865719,27.56346,15.92486,15.724134,12.009134,8.380108,27.627989,0,21.587227,5.512692,3.81403042857143,4.49260971428571,1.71559057142857,1.19715828571429,16.2917839285714,0,5.26653128571429,0,0,0,0,0,18.41866,0,0,0,0,0,0,0,8.7796755,0,0
"75","2022-2-113",6.3699064,0,0,0,3.5516,37.2238567,0,5.9514552,6.3699064,0,0,0,3.5516,9.511528,0,3.680868,1.27398128,0,0,0,0.507371428571429,5.31769381428571,0,0.850207885714286,0,0,0,0,0,6.3410187,0,0,0,0,0,0,0,0,0,0
"76","2022-2-508",0,0,19.7887147,19.9568293,14.19445,327.29296,0,151.22256,0,0,8.226107,12.021322,14.19445,119.8948,0,151.22256,0,0,2.82695924285714,2.85097561428571,2.02777857142857,46.7561371428571,0,21.6032228571429,0,0,0,0,0,36.86269,0,0,0,0,0,0,0,0,0,0
"77","2022-2-305",0,0,17.875061,21.3368845,16.330353,286.70388,0,0,0,0,11.310675,13.842052,16.330353,76.71174,0,0,0,0,2.55358014285714,3.04812635714286,2.33290757142857,40.9576971428571,0,0,0,0,0,0,0,37.71244,0,0,0,0,0,0,0,0,0,0
"78","2022-2-116",20.14114,13.322515,0,0,0,111.422782,0,26.148022,20.14114,13.322515,0,0,0,85.42107,0,26.148022,4.028228,1.90321642857143,0,0,0,15.9175402857143,0,3.73543171428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79","2022-2-213",0,0,8.690242,22.319959,10.3418665,273.111264,31.28774,136.4006,0,0,8.690242,11.814507,10.3418665,119.66424,31.28774,136.4006,0,0,1.24146314285714,3.18856557142857,1.4774095,39.0158948571429,4.46967714285714,19.4858,0,0,0,0,0,23.932844,0,0,0,0,0,0,0,0,0,0
"80","2022-2-111",35.79354,0,5.1050014,21.9877054,14.850132,311.839575,0,90.217283,35.79354,0,5.1050014,14.68811,14.850132,74.544334,0,57.25609,7.158708,0,0.729285914285714,3.14110077142857,2.12144742857143,44.5485107142857,0,12.8881832857143,0,0,0,0,0,37.272167,0,0,0,0,0,0,0,0,0,0
"81","2022-2-211",45.807956,0,4.9805837,19.4880083,12.317572,147.386966,0,40.44391,22.903978,0,4.9805837,13.572912,12.317572,44.954006,0,40.44391,9.1615912,0,0.711511957142857,2.78400118571429,1.75965314285714,21.0552808571429,0,5.77770142857143,0,0,0,0,0,14.984669,0,0,0,0,0,0,0,0,0,0
"82","2023-2-507",0,0,0,0,12.6301312,0,3.5892832,0,0,0,0,0,6.10044,0,3.5892832,0,0,0,0,0,1.80430445714286,0,0.512754742857143,0,0,0,0,0,1.3059382,0,0,0,0,0,0,0,0,0,0,0
"83","2023-2-112",14.573392,7.1337094,9.702469,0,107.909202,0,76.654492,6.6263065,14.573392,7.1337094,9.702469,0,69.48308,0,22.515406,6.6263065,2.08191314285714,1.01910134285714,1.386067,0,15.4156002857143,0,10.9506417142857,0.946615214285714,0,0,0,0,10.527676,0,18.046362,0,0,0,0,0,0,0,0,0
"84","2023-2-201",0,0,3.720493,0,30.5763514,0,5.0264097,0,0,0,3.720493,0,7.2113056,0,1.8783535,0,0,0,0.531499,0,4.3680502,0,0.718058528571429,0,0,0,0,0,3.6056528,0,0,0,0,0,0,0,0,0,0,0
"85","2023-2-110",4.1189375,3.6238923,0,5.3491473,58.799056,0,11.9318532,0,4.1189375,3.6238923,0,5.3491473,19.92831,0,8.411101,0,0.588419642857143,0.5176989,0,0.7641639,8.39986514285714,0,1.70455045714286,0,0,0,0,0,9.471218,0,0,0,0,0,0,0,0,0,0,0
"86","2023-2-306",0,0,10.244023,10.546834,161.574481,0,32.683975,4.880696,0,0,10.244023,10.546834,47.475197,0,32.683975,4.880696,0,0,1.46343185714286,1.50669057142857,23.0820687142857,0,4.66913928571429,0.697242285714286,0,0,0,0,23.737598,0,0,0,0,0,0,0,0,0,0,0
"87","2023-2-106",15.165553,13.8955715,9.556193,9.503681,151.550999,0,74.903003,6.134702,15.165553,7.733629,9.556193,9.503681,72.86753,0,51.255615,6.134702,2.16650757142857,1.98508164285714,1.36517042857143,1.35766871428571,21.6501427142857,0,10.700429,0.876386,0,0,0,0,18.216883,0,0,0,0,0,0,0,0,0,0,0
"88","2023-2-205",0,0,4.0612288,3.9032671,25.1400942,0,5.4801133,0,0,0,4.0612288,3.9032671,10.163443,0,1.9892297,0,0,0,0.580175542857143,0.557609585714286,3.59144202857143,0,0.782873328571429,0,0,0,0,0,3.387814,0,0,0,0,0,0,0,0,0,0,0
"89","2023-2-504",0,4.0024185,5.867655,6.160008,55.3757873,0,20.452034,0,0,4.0024185,5.867655,6.160008,39.49604,0,20.452034,0,0,0.571774071428571,0.838236428571429,0.880001142857143,7.91082675714286,0,2.92171914285714,0,0,0,0,0,3.9699368,0,0,0,0,0,0,0,0,0,0,0
"90","2023-2-402",0,0,11.2831545,12.205742,208.513897,0,49.657443,4.179526,0,0,11.2831545,12.205742,73.16377,0,16.852877,4.179526,0,0,1.61187921428571,1.74367742857143,29.7876995714286,0,7.09392042857143,0.597075142857143,0,0,0,0,36.581886,0,0,0,0,0,0,0,0,0,0,0
"91","2023-2-407",0,0,4.571307,4.178388,36.6836149,0,7.0065951,0,0,0,4.571307,4.178388,11.230061,0,2.4977238,0,0,0,0.653043857142857,0.596912571428571,5.24051641428571,0,1.00094215714286,0,0,0,0,0,5.6150303,0,0,0,0,0,0,0,0,0,0,0
"92","2023-2-603",0,16.397692,10.891033,23.440937,26.3897437,0,20.325352,0,0,10.99578,10.891033,23.440937,12.243648,0,20.325352,0,0,2.34252742857143,1.55586185714286,3.34870528571429,3.76996338571429,0,2.90362171428571,0,0,0,0,0,1.9024477,0,0,0,0,0,0,0,0,0,0,0
"93","2023-2-505",0,0,0.8133691,0,0.91658765,0,2.5138187,0,0,0,0.8133691,0,0.91658765,0,2.5138187,0,0,0,0.116195585714286,0,0.130941092857143,0,0.359116957142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"94","2023-2-301",10.2079525,7.437502,8.192582,9.676198,141.479326,0,6.532035,0,10.2079525,7.437502,8.192582,9.676198,37.599464,0,6.532035,0,1.45827892857143,1.06250028571429,1.17036885714286,1.382314,20.2113322857143,0,0.933147857142857,0,0,0,0,0,18.799732,0,0,0,0,0,0,0,0,0,0,0
"95","2023-2-506",0,0,2.5282283,0,15.166226,0,9.29164,0,0,0,2.5282283,0,8.168216,0,9.29164,0,0,0,0.361175471428571,0,2.16660371428571,0,1.32737714285714,0,0,0,0,0,1.166335,0,0,0,0,0,0,0,0,0,0,0
"96","2023-2-610",9.933397,30.26279,8.3835946,0,51.177021,0,19.013688,0,9.933397,30.26279,4.1917973,0,18.24009,0,9.506844,0,1.41905671428571,4.32325571428571,1.19765637142857,0,7.311003,0,2.71624114285714,0,0,0,0,0,3.67421,0,0,0,0,0,0,0,0,0,0,0
"97","2023-2-608",8.185328,39.06703,11.945822,9.977525,32.1322548,0,7.206195,0,8.185328,39.06703,11.945822,9.977525,9.525304,0,7.206195,0,1.16933257142857,5.58100428571429,1.706546,1.42536071428571,4.59032211428571,0,1.02945642857143,0,0,0,0,0,4.762652,0,0,0,0,0,0,0,1.7781714,0,0,0
"98","2023-2-118",0,0,4.285459,3.432773,36.066144,0,5.9663851,0,0,0,4.285459,3.432773,9.396348,0,3.5557933,0,0,0,0.612208428571429,0.490396142857143,5.15230628571429,0,0.852340728571429,0,0,0,0,0,5.656533,0,0,0,0,0,0,0,0,0,0,0
"99","2023-2-103",3.8383315,0,4.4796314,3.6720343,31.352442,0,3.2609788,0,2.424178,0,4.4796314,3.6720343,11.373531,0,1.2008848,0,0.548333071428571,0,0.639947342857143,0.524576328571429,4.47892028571429,0,0.465854114285714,0,0,0,0,0,3.791177,0,0,0,0,0,0,0,0,0,0,0
"100","2023-2-117",24.387688,20.96938,7.6652503,6.376254,83.405688,0,0,0,24.387688,10.48469,7.6652503,6.376254,22.562832,0,0,0,3.48395542857143,2.99562571428571,1.09503575714286,0.910893428571429,11.9150982857143,0,0,0,0,0,0,0,15.041887,0,0,0,0,0,0,0,0,0,0,0
"101","2023-2-308",0,7.751964,7.908448,7.92036,103.1116183,0,28.581438,0,0,7.751964,7.908448,7.92036,32.14966,0,28.581438,0,0,1.10742342857143,1.12977828571429,1.13148,14.7302311857143,0,4.08306257142857,0,0,0,0,0,10.716553,0,0,0,0,0,0,0,0,0,0,0
"102","2023-2-102",0,2.330901,6.5227847,5.642048,47.8554703,0,12.1582536,0,0,2.330901,6.5227847,5.642048,14.870812,0,5.218076,0,0,0.332985857142857,0.931826385714286,0.806006857142857,6.83649575714286,0,1.73689337142857,0,0,0,0,0,9.056923,0,0,0,0,0,0,0,0,0,0,0
"103","2023-2-602",8.829904,0,15.801683,0,45.1688904,0,9.208448,0,8.829904,0,9.952092,0,16.504213,0,9.208448,0,1.26141485714286,0,2.25738328571429,0,6.45269862857143,0,1.31549257142857,0,0,0,0,0,6.0802317,0,0,0,0,0,0,0,0,0,0,0
"104","2023-2-408",0,0,4.770737,4.272207,40.214136,0,6.9242738,0,0,0,4.770737,4.272207,13.200978,0,2.5322158,0,0,0,0.681533857142857,0.610315285714286,5.74487657142857,0,0.989181971428571,0,0,0,0,0,6.600489,0,0,0,0,0,0,0,0,0,0,0
"105","2023-2-611",0,0,0,0,73.086704,0,0,0,0,0,0,0,24.547829,0,0,0,0,0,0,0,10.4409577142857,0,0,0,0,0,0,0,8.182609,0,0,0,0,0,0,0,0,0,0,0
"106","2023-2-108",0,0,11.992039,10.285117,124.644381,0,27.089462,0,0,0,11.992039,10.285117,36.546,0,16.063208,0,0,0,1.71314842857143,1.46930242857143,17.8063401428571,0,3.86992314285714,0,0,0,0,0,18.273,0,0,0,0,0,0,0,0,0,0,0
"107","2023-2-203",0,0,4.433776,3.7939334,42.2216103,0,4.1117289,0,0,0,4.433776,3.7939334,12.274291,0,2.9054766,0,0,0,0.633396571428571,0.541990485714286,6.03165861428571,0,0.587389842857143,0,0,0,0,0,5.0075207,0,0,0,0,0,0,0,0,0,0,0
"108","2023-2-215",38.9653691,24.650317,35.228444,18.02637,583.147945,0,75.2952895,12.1243194,25.326706,8.748088,14.815924,18.02637,232.36137,0,29.919918,6.86847,5.5664813,3.52147385714286,5.03263485714286,2.57519571428571,83.3068492857143,0,10.7564699285714,1.73204562857143,3.4847875,0,0,0,60.86286,0,4.928381,0,0,0,0,0,0,0,0,0
"109","2023-2-706",0,25.530818,34.07926,25.58534,420.069853,0,268.22502,5.296222,0,9.037787,17.77994,25.58534,97.716125,0,178.81668,5.296222,0,3.64725971428571,4.86846571428571,3.65504857142857,60.009979,0,38.31786,0.756603142857143,0,0,0,0,95.19111,0,0,0,0,0,0,0,0,0,0,0
"110","2023-2-401",17.6636788,4.95736,23.948386,18.008554,372.866316,0,24.6035363,6.4804997,13.736436,4.95736,15.185565,18.008554,94.17319,0,13.378551,6.4804997,2.52338268571429,0.708194285714286,3.421198,2.57265057142857,53.2666165714286,0,3.5147909,0.925785671428571,0,0,0,0,47.086594,0,0,0,0,0,0,0,0,0,0,0
"111","2023-2-511",0,0,0,0,2.08921515,0,5.710595,0,0,0,0,0,0.69640505,0,5.710595,0,0,0,0,0,0.298459307142857,0,0.815799285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"112","2023-2-304",0,25.2258523,18.468041,0,281.328066,0,0,7.1605883,0,13.454383,13.3137665,0,113.919106,0,0,7.1605883,0,3.60369318571429,2.63829157142857,0,40.1897237142857,0,0,1.02294118571429,0,0,0,0,37.97303,0,0,0,0,0,0,0,0,0,0,0
"113","2023-2-510",14.581693,6.0494795,14.610607,5.231917,73.234487,0,5.7964272,0,14.581693,6.0494795,7.90127,5.231917,32.87289,0,5.7964272,0,2.083099,0.864211357142857,2.08722957142857,0.747416714285714,10.4620695714286,0,0.828061028571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"114","2023-2-303",0,4.3420453,9.570074,7.568065,78.4745665,0,15.961992,0,0,4.3420453,9.570074,7.568065,23.220459,0,9.160629,0,0,0.620292185714286,1.36715342857143,1.08115214285714,11.2106523571429,0,2.28028457142857,0,0,0,0,0,11.6102295,0,0,0,0,0,0,0,0,0,0,0
"115","2023-2-120",0,29.441017,9.1269245,7.45444,102.792379,0,59.235345,0,0,29.441017,9.1269245,7.45444,38.87347,0,36.86202,0,0,4.20585957142857,1.30384635714286,1.06492,14.6846255714286,0,8.46219214285714,0,0,0,0,0,9.718368,0,0,0,0,0,0,0,6.130828,0,0,0
"116","2023-2-501",2.427968,0,0,0,23.4344164,0,0,0,2.427968,0,0,0,13.512956,0,0,0,0.346852571428571,0,0,0,3.34777377142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"117","2023-2-701",0,32.9664129,23.985631,0,313.13672,0,258.67676,10.2223835,0,11.164749,13.420044,0,165.15762,0,258.67676,10.2223835,0,4.70948755714286,3.42651871428571,0,44.7338171428571,0,36.9538228571429,1.4603405,0,6.8411922,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"118","2023-2-214",0,13.2313457,19.915211,11.261823,305.230913,0,122.49022,0,0,7.3882227,10.845463,11.261823,157.78152,0,45.91194,0,0,1.89019224285714,2.84503014285714,1.60883185714286,43.6044161428571,0,17.4986028571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"119","2023-2-705",45.296345,25.451017,27.762012,23.64322,417.419471,0,124.89867,7.6356463,45.296345,9.397978,14.737886,23.64322,107.75539,0,83.26578,7.6356463,6.47090642857143,3.63585957142857,3.96600171428571,3.37760285714286,59.631353,0,17.8426671428571,1.09080661428571,0,0,0,0,62.768867,0,0,0,0,0,0,0,0,0,0,0
"120","2023-2-115",0,0,4.285459,3.432773,36.066144,0,5.9663851,0,0,0,4.285459,3.432773,9.396348,0,3.5557933,0,0,0,0.612208428571429,0.490396142857143,5.15230628571429,0,0.852340728571429,0,0,0,0,0,5.656533,0,0,0,0,0,0,0,0,0,0,0
"121","2023-2-604",7.0893545,0,11.0643313,0,46.0825094,0,9.082044,0,7.0893545,0,7.0413313,0,15.554929,0,9.082044,0,1.01276492857143,0,1.58061875714286,0,6.58321562857143,0,1.29743485714286,0,0,0,0,0,5.184976,0,0,0,0,0,0,0,0,0,0,0
"122","2023-2-107",0,5.8816447,0,0,138.423577,0,64.14244,5.5171056,0,5.8816447,0,0,61.316315,0,22.552032,5.5171056,0,0.840234957142857,0,0,19.7747967142857,0,9.16320571428571,0.788157942857143,0,0,0,0,20.438772,0,11.276016,0,0,0,0,0,0,0,0,0
"123","2023-2-114",0,0,12.391041,12.992729,170.223395,0,48.575543,5.5616655,0,0,12.391041,12.992729,37.557293,0,26.174309,5.5616655,0,0,1.77014871428571,1.85610414285714,24.3176278571429,0,6.93936328571429,0.794523642857143,0,0,0,0,23.020607,0,0,0,0,0,0,0,0,0,0,0
"124","2023-2-509",0,0,4.9299927,0,5.5350528,0,15.3996648,0,0,0,4.9299927,0,1.8450176,0,7.6998324,0,0,0,0.704284671428571,0,0.790721828571429,0,2.19995211428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"125","2023-2-206",0,0,7.2206335,5.2855315,36.5925245,0,11.648308,0,0,0,7.2206335,5.2855315,11.088776,0,11.648308,0,0,0,1.03151907142857,0.755075928571429,5.2275035,0,1.664044,0,0,0,0,0,5.3223505,0,0,0,0,0,0,0,0,0,0,0
"126","2023-2-502",0,0,0,0,3.3811776,0,7.0645003,0,0,0,0,0,1.6905888,0,7.0645003,0,0,0,0,0,0.483025371428571,0,1.00921432857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"127","2023-2-307",0,0,13.251499,12.9443865,212.116656,0,63.881402,4.905999,0,0,13.251499,12.9443865,54.456936,0,40.56128,4.905999,0,0,1.89307128571429,1.84919807142857,30.3023794285714,0,9.12591457142857,0.700857,0,0,0,0,27.228468,0,0,0,0,0,0,0,0,0,0,0
"128","2023-2-209",8.34144,3.6513727,0,0,81.194335,0,17.3466475,0,8.34144,3.6513727,0,0,42.32416,0,6.079553,0,1.19163428571429,0.521624671428571,0,0,11.5991907142857,0,2.4780925,0,0,0,0,0,12.381061,0,0,0,0,0,0,0,0,0,0,0
