"","keyword","value","week_canton"
"86072","plaquetas",0,"2025-28-502"
"86073","plaquetas",0,"2025-28-503"
"86074","plaquetas",0,"2025-28-504"
"86075","plaquetas",0,"2025-28-505"
"86076","plaquetas",0,"2025-28-506"
"86077","plaquetas",0,"2025-28-507"
"86078","plaquetas",0,"2025-28-508"
"86079","plaquetas",0,"2025-28-509"
"86080","plaquetas",0,"2025-28-510"
"86081","plaquetas",0,"2025-28-511"
"86082","plaquetas",0,"2025-29-501"
"86083","plaquetas",0,"2025-29-502"
"86084","plaquetas",0,"2025-29-503"
"86085","plaquetas",0,"2025-29-504"
"86086","plaquetas",0,"2025-29-505"
"86087","plaquetas",0,"2025-29-506"
"86088","plaquetas",0,"2025-29-507"
"86089","plaquetas",0,"2025-29-508"
"86090","plaquetas",0,"2025-29-509"
"86091","plaquetas",0,"2025-29-510"
"86092","plaquetas",0,"2025-29-511"
"86093","plaquetas",0,"2025-30-501"
"86094","plaquetas",0,"2025-30-502"
"86095","plaquetas",0,"2025-30-503"
"86096","plaquetas",0,"2025-30-504"
"86097","plaquetas",0,"2025-30-505"
"86098","plaquetas",0,"2025-30-506"
"86099","plaquetas",0,"2025-30-507"
"86100","plaquetas",0,"2025-30-508"
"86101","plaquetas",0,"2025-30-509"
"86102","plaquetas",0,"2025-30-510"
"86103","plaquetas",0,"2025-30-511"
"86104","plaquetas",0,"2025-31-501"
"86105","plaquetas",0,"2025-31-502"
"86106","plaquetas",0,"2025-31-503"
"86107","plaquetas",0,"2025-31-504"
"86108","plaquetas",0,"2025-31-505"
"86109","plaquetas",0,"2025-31-506"
"86110","plaquetas",0,"2025-31-507"
"86111","plaquetas",0,"2025-31-508"
"86112","plaquetas",0,"2025-31-509"
"86113","plaquetas",0,"2025-31-510"
"86114","plaquetas",0,"2025-31-511"
"86115","plaquetas",0,"2025-32-501"
"86116","plaquetas",0,"2025-32-502"
"86117","plaquetas",0,"2025-32-503"
"86118","plaquetas",0,"2025-32-504"
"86119","plaquetas",0,"2025-32-505"
"86120","plaquetas",0,"2025-32-506"
"86121","plaquetas",0,"2025-32-507"
"86122","plaquetas",0,"2025-32-508"
"86123","plaquetas",0,"2025-32-509"
"86124","plaquetas",0,"2025-32-510"
"86125","plaquetas",0,"2025-32-511"
"86126","plaquetas",0,"2025-33-501"
"86127","plaquetas",0,"2025-33-502"
"86128","plaquetas",0,"2025-33-503"
"86129","plaquetas",0,"2025-33-504"
"86130","plaquetas",0,"2025-33-505"
"86131","plaquetas",0,"2025-33-506"
"86132","plaquetas",0,"2025-33-507"
"86133","plaquetas",0,"2025-33-508"
"86134","plaquetas",0,"2025-33-509"
"86135","plaquetas",0,"2025-33-510"
"86136","plaquetas",0,"2025-33-511"
"86137","plaquetas",0,"2025-34-501"
"86138","plaquetas",0,"2025-34-502"
"86139","plaquetas",0,"2025-34-503"
"86140","plaquetas",0,"2025-34-504"
"86141","plaquetas",0,"2025-34-505"
"86142","plaquetas",0,"2025-34-506"
"86143","plaquetas",0,"2025-34-507"
"86144","plaquetas",0,"2025-34-508"
"86145","plaquetas",0,"2025-34-509"
"86146","plaquetas",0,"2025-34-510"
"86147","plaquetas",0,"2025-34-511"
"86148","plaquetas",0,"2025-35-501"
"86149","plaquetas",0,"2025-35-502"
"86150","plaquetas",0,"2025-35-503"
"86151","plaquetas",0,"2025-35-504"
"86152","plaquetas",0,"2025-35-505"
"86153","plaquetas",0,"2025-35-506"
"86154","plaquetas",0,"2025-35-507"
"86155","plaquetas",0,"2025-35-508"
"86156","plaquetas",0,"2025-35-509"
"86157","plaquetas",0,"2025-35-510"
"86158","plaquetas",0,"2025-35-511"
"86159","plaquetas",0,"2025-36-501"
"86160","plaquetas",0,"2025-36-502"
"86161","plaquetas",0,"2025-36-503"
"86162","plaquetas",0,"2025-36-504"
"86163","plaquetas",0,"2025-36-505"
"86164","plaquetas",0,"2025-36-506"
"86165","plaquetas",0,"2025-36-507"
"86166","plaquetas",0,"2025-36-508"
"86167","plaquetas",0,"2025-36-509"
"86168","plaquetas",0,"2025-36-510"
"86169","plaquetas",0,"2025-36-511"
"86170","plaquetas",0,"2025-37-501"
"86171","plaquetas",0,"2025-37-502"
"86172","plaquetas",0,"2025-37-503"
"86173","plaquetas",0,"2025-37-504"
"86174","plaquetas",0,"2025-37-505"
"86175","plaquetas",0,"2025-37-506"
"86176","plaquetas",0,"2025-37-507"
"86177","plaquetas",0,"2025-37-508"
"86178","plaquetas",0,"2025-37-509"
"86179","plaquetas",0,"2025-37-510"
"86180","plaquetas",0,"2025-37-511"
"86181","plaquetas",0,"2025-38-501"
"86182","plaquetas",0,"2025-38-502"
"86183","plaquetas",0,"2025-38-503"
"86184","plaquetas",0,"2025-38-504"
"86185","plaquetas",0,"2025-38-505"
"86186","plaquetas",0,"2025-38-506"
"86187","plaquetas",0,"2025-38-507"
"86188","plaquetas",0,"2025-38-508"
"86189","plaquetas",0,"2025-38-509"
"86190","plaquetas",0,"2025-38-510"
"86191","plaquetas",0,"2025-38-511"
"86192","plaquetas",0,"2025-39-501"
"86193","plaquetas",0,"2025-39-502"
"86194","plaquetas",0,"2025-39-503"
"86195","plaquetas",0,"2025-39-504"
"86196","plaquetas",0,"2025-39-505"
"86197","plaquetas",0,"2025-39-506"
"86198","plaquetas",0,"2025-39-507"
"86199","plaquetas",0,"2025-39-508"
"86200","plaquetas",0,"2025-39-509"
"86201","plaquetas",0,"2025-39-510"
"86202","plaquetas",0,"2025-39-511"
"86203","plaquetas",0,"2025-40-501"
"86204","plaquetas",0,"2025-40-502"
"86205","plaquetas",0,"2025-40-503"
"86206","plaquetas",0,"2025-40-504"
"86207","plaquetas",0,"2025-40-505"
"86208","plaquetas",0,"2025-40-506"
"86209","plaquetas",0,"2025-40-507"
"86210","plaquetas",0,"2025-40-508"
"86211","plaquetas",0,"2025-40-509"
"86212","plaquetas",0,"2025-40-510"
"86213","plaquetas",0,"2025-40-511"
"86214","plaquetas",0,"2025-41-501"
"86215","plaquetas",0,"2025-41-502"
"86216","plaquetas",0,"2025-41-503"
"86217","plaquetas",0,"2025-41-504"
"86218","plaquetas",0,"2025-41-505"
"86219","plaquetas",0,"2025-41-506"
"86220","plaquetas",0,"2025-41-507"
"86221","plaquetas",0,"2025-41-508"
"86222","plaquetas",0,"2025-41-509"
"86223","plaquetas",0,"2025-41-510"
"86224","plaquetas",0,"2025-41-511"
"86225","plaquetas",0,"2025-42-501"
"86226","plaquetas",0,"2025-42-502"
"86227","plaquetas",0,"2025-42-503"
"86228","plaquetas",0,"2025-42-504"
"86229","plaquetas",0,"2025-42-505"
"86230","plaquetas",0,"2025-42-506"
"86231","plaquetas",0,"2025-42-507"
"86232","plaquetas",0,"2025-42-508"
"86233","plaquetas",0,"2025-42-509"
"86234","plaquetas",0,"2025-42-510"
"86235","plaquetas",0,"2025-42-511"
"86236","plaquetas",0,"2025-43-501"
"86237","plaquetas",0,"2025-43-502"
"86238","plaquetas",0,"2025-43-503"
"86239","plaquetas",0,"2025-43-504"
"86240","plaquetas",0,"2025-43-505"
"86241","plaquetas",0,"2025-43-506"
"86242","plaquetas",0,"2025-43-507"
"86243","plaquetas",0,"2025-43-508"
"86244","plaquetas",0,"2025-43-509"
"86245","plaquetas",0,"2025-43-510"
"86246","plaquetas",0,"2025-43-511"
"86247","plaquetas",0,"2025-44-501"
"86248","plaquetas",0,"2025-44-502"
"86249","plaquetas",0,"2025-44-503"
"86250","plaquetas",0,"2025-44-504"
"86251","plaquetas",0,"2025-44-505"
"86252","plaquetas",0,"2025-44-506"
"86253","plaquetas",0,"2025-44-507"
"86254","plaquetas",0,"2025-44-508"
"86255","plaquetas",0,"2025-44-509"
"86256","plaquetas",0,"2025-44-510"
"86257","plaquetas",0,"2025-44-511"
"86258","plaquetas",0,"2025-45-501"
"86259","plaquetas",0,"2025-45-502"
"86260","plaquetas",0,"2025-45-503"
"86261","plaquetas",0,"2025-45-504"
"86262","plaquetas",0,"2025-45-505"
"86263","plaquetas",0,"2025-45-506"
"86264","plaquetas",0,"2025-45-507"
"86265","plaquetas",0,"2025-45-508"
"86266","plaquetas",0,"2025-45-509"
"86267","plaquetas",0,"2025-45-510"
"86268","plaquetas",0,"2025-45-511"
"86269","plaquetas",0,"2025-46-501"
"86270","plaquetas",0,"2025-46-502"
"86271","plaquetas",0,"2025-46-503"
"86272","plaquetas",0,"2025-46-504"
"86273","plaquetas",0,"2025-46-505"
"86274","plaquetas",0,"2025-46-506"
"86275","plaquetas",0,"2025-46-507"
"86276","plaquetas",0,"2025-46-508"
"86277","plaquetas",0,"2025-46-509"
"86278","plaquetas",0,"2025-46-510"
"86279","plaquetas",0,"2025-46-511"
"86280","plaquetas",0,"2025-47-501"
"86281","plaquetas",0,"2025-47-502"
"86282","plaquetas",0,"2025-47-503"
"86283","plaquetas",0,"2025-47-504"
"86284","plaquetas",0,"2025-47-505"
"86285","plaquetas",0,"2025-47-506"
"86286","plaquetas",0,"2025-47-507"
"86287","plaquetas",0,"2025-47-508"
"86288","plaquetas",0,"2025-47-509"
"86289","plaquetas",0,"2025-47-510"
"86290","plaquetas",0,"2025-47-511"
"86291","plaquetas",0,"2025-48-501"
"86292","plaquetas",0,"2025-48-502"
"86293","plaquetas",0,"2025-48-503"
"86294","plaquetas",0,"2025-48-504"
"86295","plaquetas",0,"2025-48-505"
"86296","plaquetas",0,"2025-48-506"
"86297","plaquetas",0,"2025-48-507"
"86298","plaquetas",0,"2025-48-508"
"86299","plaquetas",0,"2025-48-509"
"86300","plaquetas",0,"2025-48-510"
"86301","plaquetas",0,"2025-48-511"
"86302","plaquetas",0,"2025-49-501"
"86303","plaquetas",0,"2025-49-502"
"86304","plaquetas",0,"2025-49-503"
"86305","plaquetas",0,"2025-49-504"
"86306","plaquetas",0,"2025-49-505"
"86307","plaquetas",0,"2025-49-506"
"86308","plaquetas",0,"2025-49-507"
"86309","plaquetas",0,"2025-49-508"
"86310","plaquetas",0,"2025-49-509"
"86311","plaquetas",0,"2025-49-510"
"86312","plaquetas",0,"2025-49-511"
"86313","plaquetas",0,"2025-50-501"
"86314","plaquetas",0,"2025-50-502"
"86315","plaquetas",0,"2025-50-503"
"86316","plaquetas",0,"2025-50-504"
"86317","plaquetas",0,"2025-50-505"
"86318","plaquetas",0,"2025-50-506"
"86319","plaquetas",0,"2025-50-507"
"86320","plaquetas",0,"2025-50-508"
"86321","plaquetas",0,"2025-50-509"
"86322","plaquetas",0,"2025-50-510"
"86323","plaquetas",0,"2025-50-511"
"86324","plaquetas",0,"2025-51-501"
"86325","plaquetas",0,"2025-51-502"
"86326","plaquetas",0,"2025-51-503"
"86327","plaquetas",0,"2025-51-504"
"86328","plaquetas",0,"2025-51-505"
"86329","plaquetas",0,"2025-51-506"
"86330","plaquetas",0,"2025-51-507"
"86331","plaquetas",0,"2025-51-508"
"86332","plaquetas",0,"2025-51-509"
"86333","plaquetas",0,"2025-51-510"
"86334","plaquetas",0,"2025-51-511"
"86335","plaquetas",0,"2020-1-401"
"86336","plaquetas",0,"2020-1-402"
"86337","plaquetas",0,"2020-1-403"
"86338","plaquetas",0,"2020-1-404"
"86339","plaquetas",0,"2020-1-405"
"86340","plaquetas",0,"2020-1-406"
"86341","plaquetas",0,"2020-1-407"
"86342","plaquetas",0,"2020-1-408"
"86343","plaquetas",0,"2020-1-409"
"86344","plaquetas",0,"2020-1-410"
"86345","plaquetas",0,"2020-2-401"
"86346","plaquetas",0,"2020-2-402"
"86347","plaquetas",0,"2020-2-403"
"86348","plaquetas",0,"2020-2-404"
"86349","plaquetas",0,"2020-2-405"
"86350","plaquetas",0,"2020-2-406"
"86351","plaquetas",0,"2020-2-407"
"86352","plaquetas",0,"2020-2-408"
"86353","plaquetas",0,"2020-2-409"
"86354","plaquetas",0,"2020-2-410"
"86355","plaquetas",0,"2020-3-401"
"86356","plaquetas",0,"2020-3-402"
"86357","plaquetas",0,"2020-3-403"
"86358","plaquetas",0,"2020-3-404"
"86359","plaquetas",0,"2020-3-405"
"86360","plaquetas",0,"2020-3-406"
"86361","plaquetas",0,"2020-3-407"
"86362","plaquetas",0,"2020-3-408"
"86363","plaquetas",0,"2020-3-409"
"86364","plaquetas",0,"2020-3-410"
"86365","plaquetas",0,"2020-4-401"
"86366","plaquetas",0,"2020-4-402"
"86367","plaquetas",0,"2020-4-403"
"86368","plaquetas",0,"2020-4-404"
"86369","plaquetas",0,"2020-4-405"
"86370","plaquetas",0,"2020-4-406"
"86371","plaquetas",0,"2020-4-407"
"86372","plaquetas",0,"2020-4-408"
"86373","plaquetas",0,"2020-4-409"
"86374","plaquetas",0,"2020-4-410"
"86375","plaquetas",0,"2020-5-401"
"86376","plaquetas",0,"2020-5-402"
"86377","plaquetas",0,"2020-5-403"
"86378","plaquetas",0,"2020-5-404"
"86379","plaquetas",0,"2020-5-405"
"86380","plaquetas",0,"2020-5-406"
"86381","plaquetas",0,"2020-5-407"
"86382","plaquetas",0,"2020-5-408"
"86383","plaquetas",0,"2020-5-409"
"86384","plaquetas",0,"2020-5-410"
"86385","plaquetas",0,"2020-6-401"
"86386","plaquetas",0,"2020-6-402"
"86387","plaquetas",0,"2020-6-403"
"86388","plaquetas",0,"2020-6-404"
"86389","plaquetas",0,"2020-6-405"
"86390","plaquetas",0,"2020-6-406"
"86391","plaquetas",0,"2020-6-407"
"86392","plaquetas",0,"2020-6-408"
"86393","plaquetas",0,"2020-6-409"
"86394","plaquetas",0,"2020-6-410"
"86395","plaquetas",0,"2020-7-401"
"86396","plaquetas",0,"2020-7-402"
"86397","plaquetas",0,"2020-7-403"
"86398","plaquetas",0,"2020-7-404"
"86399","plaquetas",0,"2020-7-405"
"86400","plaquetas",0,"2020-7-406"
"86401","plaquetas",0,"2020-7-407"
"86402","plaquetas",0,"2020-7-408"
"86403","plaquetas",0,"2020-7-409"
"86404","plaquetas",0,"2020-7-410"
"86405","plaquetas",0,"2020-8-401"
"86406","plaquetas",0,"2020-8-402"
"86407","plaquetas",0,"2020-8-403"
"86408","plaquetas",0,"2020-8-404"
"86409","plaquetas",0,"2020-8-405"
"86410","plaquetas",0,"2020-8-406"
"86411","plaquetas",0,"2020-8-407"
"86412","plaquetas",0,"2020-8-408"
"86413","plaquetas",0,"2020-8-409"
"86414","plaquetas",0,"2020-8-410"
"86415","plaquetas",0,"2020-9-401"
"86416","plaquetas",0,"2020-9-402"
"86417","plaquetas",0,"2020-9-403"
"86418","plaquetas",0,"2020-9-404"
"86419","plaquetas",0,"2020-9-405"
"86420","plaquetas",0,"2020-9-406"
"86421","plaquetas",0,"2020-9-407"
"86422","plaquetas",0,"2020-9-408"
"86423","plaquetas",0,"2020-9-409"
"86424","plaquetas",0,"2020-9-410"
"86425","plaquetas",0,"2020-10-401"
"86426","plaquetas",0,"2020-10-402"
"86427","plaquetas",0,"2020-10-403"
"86428","plaquetas",0,"2020-10-404"
"86429","plaquetas",0,"2020-10-405"
"86430","plaquetas",0,"2020-10-406"
"86431","plaquetas",0,"2020-10-407"
"86432","plaquetas",0,"2020-10-408"
"86433","plaquetas",0,"2020-10-409"
"86434","plaquetas",0,"2020-10-410"
"86435","plaquetas",0,"2020-11-401"
"86436","plaquetas",0,"2020-11-402"
"86437","plaquetas",0,"2020-11-403"
"86438","plaquetas",0,"2020-11-404"
"86439","plaquetas",0,"2020-11-405"
"86440","plaquetas",0,"2020-11-406"
"86441","plaquetas",0,"2020-11-407"
"86442","plaquetas",0,"2020-11-408"
"86443","plaquetas",0,"2020-11-409"
"86444","plaquetas",0,"2020-11-410"
"86445","plaquetas",0,"2020-12-401"
"86446","plaquetas",0,"2020-12-402"
"86447","plaquetas",0,"2020-12-403"
"86448","plaquetas",0,"2020-12-404"
"86449","plaquetas",0,"2020-12-405"
"86450","plaquetas",0,"2020-12-406"
"86451","plaquetas",0,"2020-12-407"
"86452","plaquetas",0,"2020-12-408"
"86453","plaquetas",0,"2020-12-409"
"86454","plaquetas",0,"2020-12-410"
"86455","plaquetas",0,"2020-13-401"
"86456","plaquetas",0,"2020-13-402"
"86457","plaquetas",0,"2020-13-403"
"86458","plaquetas",0,"2020-13-404"
"86459","plaquetas",0,"2020-13-405"
"86460","plaquetas",0,"2020-13-406"
"86461","plaquetas",0,"2020-13-407"
"86462","plaquetas",0,"2020-13-408"
"86463","plaquetas",0,"2020-13-409"
"86464","plaquetas",0,"2020-13-410"
"86465","plaquetas",0,"2020-14-401"
"86466","plaquetas",0,"2020-14-402"
"86467","plaquetas",0,"2020-14-403"
"86468","plaquetas",0,"2020-14-404"
"86469","plaquetas",0,"2020-14-405"
"86470","plaquetas",0,"2020-14-406"
"86471","plaquetas",0,"2020-14-407"
"86472","plaquetas",0,"2020-14-408"
"86473","plaquetas",0,"2020-14-409"
"86474","plaquetas",0,"2020-14-410"
"86475","plaquetas",0,"2020-15-401"
"86476","plaquetas",0,"2020-15-402"
"86477","plaquetas",0,"2020-15-403"
"86478","plaquetas",0,"2020-15-404"
"86479","plaquetas",0,"2020-15-405"
"86480","plaquetas",0,"2020-15-406"
"86481","plaquetas",0,"2020-15-407"
"86482","plaquetas",0,"2020-15-408"
"86483","plaquetas",0,"2020-15-409"
"86484","plaquetas",0,"2020-15-410"
"86485","plaquetas",0,"2020-16-401"
"86486","plaquetas",0,"2020-16-402"
"86487","plaquetas",0,"2020-16-403"
"86488","plaquetas",0,"2020-16-404"
"86489","plaquetas",0,"2020-16-405"
"86490","plaquetas",0,"2020-16-406"
"86491","plaquetas",0,"2020-16-407"
"86492","plaquetas",0,"2020-16-408"
"86493","plaquetas",0,"2020-16-409"
"86494","plaquetas",0,"2020-16-410"
"86495","plaquetas",0,"2020-17-401"
"86496","plaquetas",0,"2020-17-402"
"86497","plaquetas",0,"2020-17-403"
"86498","plaquetas",0,"2020-17-404"
"86499","plaquetas",0,"2020-17-405"
"86500","plaquetas",0,"2020-17-406"
"86501","plaquetas",0,"2020-17-407"
"86502","plaquetas",0,"2020-17-408"
"86503","plaquetas",0,"2020-17-409"
"86504","plaquetas",0,"2020-17-410"
"86505","plaquetas",0,"2020-18-401"
"86506","plaquetas",0,"2020-18-402"
"86507","plaquetas",0,"2020-18-403"
"86508","plaquetas",0,"2020-18-404"
"86509","plaquetas",0,"2020-18-405"
"86510","plaquetas",0,"2020-18-406"
"86511","plaquetas",0,"2020-18-407"
"86512","plaquetas",0,"2020-18-408"
"86513","plaquetas",0,"2020-18-409"
"86514","plaquetas",0,"2020-18-410"
"86515","plaquetas",0,"2020-19-401"
"86516","plaquetas",0,"2020-19-402"
"86517","plaquetas",0,"2020-19-403"
"86518","plaquetas",0,"2020-19-404"
"86519","plaquetas",0,"2020-19-405"
"86520","plaquetas",0,"2020-19-406"
"86521","plaquetas",0,"2020-19-407"
"86522","plaquetas",0,"2020-19-408"
"86523","plaquetas",0,"2020-19-409"
"86524","plaquetas",0,"2020-19-410"
"86525","plaquetas",0,"2020-20-401"
"86526","plaquetas",0,"2020-20-402"
"86527","plaquetas",0,"2020-20-403"
"86528","plaquetas",0,"2020-20-404"
"86529","plaquetas",0,"2020-20-405"
"86530","plaquetas",0,"2020-20-406"
"86531","plaquetas",0,"2020-20-407"
"86532","plaquetas",0,"2020-20-408"
"86533","plaquetas",0,"2020-20-409"
"86534","plaquetas",0,"2020-20-410"
"86535","plaquetas",0,"2020-21-401"
"86536","plaquetas",0,"2020-21-402"
"86537","plaquetas",0,"2020-21-403"
"86538","plaquetas",0,"2020-21-404"
"86539","plaquetas",0,"2020-21-405"
"86540","plaquetas",0,"2020-21-406"
"86541","plaquetas",0,"2020-21-407"
"86542","plaquetas",0,"2020-21-408"
"86543","plaquetas",0,"2020-21-409"
"86544","plaquetas",0,"2020-21-410"
"86545","plaquetas",0,"2020-22-401"
"86546","plaquetas",0,"2020-22-402"
"86547","plaquetas",0,"2020-22-403"
"86548","plaquetas",0,"2020-22-404"
"86549","plaquetas",0,"2020-22-405"
"86550","plaquetas",0,"2020-22-406"
"86551","plaquetas",0,"2020-22-407"
"86552","plaquetas",0,"2020-22-408"
"86553","plaquetas",0,"2020-22-409"
"86554","plaquetas",0,"2020-22-410"
"86555","plaquetas",0,"2020-23-401"
"86556","plaquetas",0,"2020-23-402"
"86557","plaquetas",0,"2020-23-403"
"86558","plaquetas",0,"2020-23-404"
"86559","plaquetas",0,"2020-23-405"
"86560","plaquetas",0,"2020-23-406"
"86561","plaquetas",0,"2020-23-407"
"86562","plaquetas",0,"2020-23-408"
"86563","plaquetas",0,"2020-23-409"
"86564","plaquetas",0,"2020-23-410"
"86565","plaquetas",0,"2020-24-401"
"86566","plaquetas",0,"2020-24-402"
"86567","plaquetas",0,"2020-24-403"
"86568","plaquetas",0,"2020-24-404"
"86569","plaquetas",0,"2020-24-405"
"86570","plaquetas",0,"2020-24-406"
"86571","plaquetas",0,"2020-24-407"
"86572","plaquetas",0,"2020-24-408"
"86573","plaquetas",0,"2020-24-409"
"86574","plaquetas",0,"2020-24-410"
"86575","plaquetas",0,"2020-25-401"
"86576","plaquetas",0,"2020-25-402"
"86577","plaquetas",0,"2020-25-403"
"86578","plaquetas",0,"2020-25-404"
"86579","plaquetas",0,"2020-25-405"
"86580","plaquetas",0,"2020-25-406"
"86581","plaquetas",0,"2020-25-407"
"86582","plaquetas",0,"2020-25-408"
"86583","plaquetas",0,"2020-25-409"
"86584","plaquetas",0,"2020-25-410"
"86585","plaquetas",0,"2020-26-401"
"86586","plaquetas",0,"2020-26-402"
"86587","plaquetas",0,"2020-26-403"
"86588","plaquetas",0,"2020-26-404"
"86589","plaquetas",0,"2020-26-405"
"86590","plaquetas",0,"2020-26-406"
"86591","plaquetas",0,"2020-26-407"
"86592","plaquetas",0,"2020-26-408"
"86593","plaquetas",0,"2020-26-409"
"86594","plaquetas",0,"2020-26-410"
"86595","plaquetas",0,"2020-27-401"
"86596","plaquetas",0,"2020-27-402"
"86597","plaquetas",0,"2020-27-403"
"86598","plaquetas",0,"2020-27-404"
"86599","plaquetas",0,"2020-27-405"
"86600","plaquetas",0,"2020-27-406"
"86601","plaquetas",0,"2020-27-407"
"86602","plaquetas",0,"2020-27-408"
"86603","plaquetas",0,"2020-27-409"
"86604","plaquetas",0,"2020-27-410"
"86605","plaquetas",0,"2020-28-401"
"86606","plaquetas",0,"2020-28-402"
"86607","plaquetas",0,"2020-28-403"
"86608","plaquetas",0,"2020-28-404"
"86609","plaquetas",0,"2020-28-405"
"86610","plaquetas",0,"2020-28-406"
"86611","plaquetas",0,"2020-28-407"
"86612","plaquetas",0,"2020-28-408"
"86613","plaquetas",0,"2020-28-409"
"86614","plaquetas",0,"2020-28-410"
"86615","plaquetas",0,"2020-29-401"
"86616","plaquetas",0,"2020-29-402"
"86617","plaquetas",0,"2020-29-403"
"86618","plaquetas",0,"2020-29-404"
"86619","plaquetas",0,"2020-29-405"
"86620","plaquetas",0,"2020-29-406"
"86621","plaquetas",0,"2020-29-407"
"86622","plaquetas",0,"2020-29-408"
"86623","plaquetas",0,"2020-29-409"
"86624","plaquetas",0,"2020-29-410"
"86625","plaquetas",0,"2020-30-401"
"86626","plaquetas",0,"2020-30-402"
"86627","plaquetas",0,"2020-30-403"
"86628","plaquetas",0,"2020-30-404"
"86629","plaquetas",0,"2020-30-405"
"86630","plaquetas",0,"2020-30-406"
"86631","plaquetas",0,"2020-30-407"
"86632","plaquetas",0,"2020-30-408"
"86633","plaquetas",0,"2020-30-409"
"86634","plaquetas",0,"2020-30-410"
"86635","plaquetas",0,"2020-31-401"
"86636","plaquetas",0,"2020-31-402"
"86637","plaquetas",0,"2020-31-403"
"86638","plaquetas",0,"2020-31-404"
"86639","plaquetas",0,"2020-31-405"
"86640","plaquetas",0,"2020-31-406"
"86641","plaquetas",0,"2020-31-407"
"86642","plaquetas",0,"2020-31-408"
"86643","plaquetas",0,"2020-31-409"
"86644","plaquetas",0,"2020-31-410"
"86645","plaquetas",0,"2020-32-401"
"86646","plaquetas",0,"2020-32-402"
"86647","plaquetas",0,"2020-32-403"
"86648","plaquetas",0,"2020-32-404"
"86649","plaquetas",0,"2020-32-405"
"86650","plaquetas",0,"2020-32-406"
"86651","plaquetas",0,"2020-32-407"
"86652","plaquetas",0,"2020-32-408"
"86653","plaquetas",0,"2020-32-409"
"86654","plaquetas",0,"2020-32-410"
"86655","plaquetas",0,"2020-33-401"
"86656","plaquetas",0,"2020-33-402"
"86657","plaquetas",0,"2020-33-403"
"86658","plaquetas",0,"2020-33-404"
"86659","plaquetas",0,"2020-33-405"
"86660","plaquetas",0,"2020-33-406"
"86661","plaquetas",0,"2020-33-407"
