"","group","busquedas","week_canton"
"61595","water",0,"2023-38-403"
"61596","water",0,"2023-38-404"
"61597","water",0,"2023-38-405"
"61598","water",0,"2023-38-406"
"61599","water",0,"2023-38-407"
"61600","water",0,"2023-38-408"
"61601","water",0,"2023-38-409"
"61602","water",0,"2023-38-410"
"61603","water",0,"2023-38-501"
"61604","water",0,"2023-38-502"
"61605","water",0,"2023-38-503"
"61606","water",0,"2023-38-504"
"61607","water",0,"2023-38-505"
"61608","water",0,"2023-38-506"
"61609","water",0,"2023-38-507"
"61610","water",0,"2023-38-508"
"61611","water",0,"2023-38-509"
"61612","water",0,"2023-38-510"
"61613","water",0,"2023-38-511"
"61614","water",0,"2023-38-601"
"61615","water",0,"2023-38-602"
"61616","water",0,"2023-38-603"
"61617","water",0,"2023-38-604"
"61618","water",0,"2023-38-605"
"61619","water",0,"2023-38-606"
"61620","water",0,"2023-38-607"
"61621","water",0,"2023-38-608"
"61622","water",0,"2023-38-609"
"61623","water",0,"2023-38-610"
"61624","water",0,"2023-38-611"
"61625","water",0,"2023-38-701"
"61626","water",0,"2023-38-702"
"61627","water",0,"2023-38-703"
"61628","water",0,"2023-38-704"
"61629","water",0,"2023-38-705"
"61630","water",0,"2023-38-706"
"61631","dengue_spread",0,"2023-39-101"
"61632","dengue_spread",0,"2023-39-102"
"61633","dengue_spread",0,"2023-39-103"
"61634","dengue_spread",0,"2023-39-104"
"61635","dengue_spread",0,"2023-39-105"
"61636","dengue_spread",0,"2023-39-106"
"61637","dengue_spread",0,"2023-39-107"
"61638","dengue_spread",0,"2023-39-108"
"61639","dengue_spread",0,"2023-39-109"
"61640","dengue_spread",0,"2023-39-110"
"61641","dengue_spread",0,"2023-39-111"
"61642","dengue_spread",0,"2023-39-112"
"61643","dengue_spread",0,"2023-39-113"
"61644","dengue_spread",0,"2023-39-114"
"61645","dengue_spread",0,"2023-39-115"
"61646","dengue_spread",0,"2023-39-116"
"61647","dengue_spread",0,"2023-39-117"
"61648","dengue_spread",0,"2023-39-118"
"61649","dengue_spread",0,"2023-39-119"
"61650","dengue_spread",0,"2023-39-120"
"61651","dengue_spread",0,"2023-39-201"
"61652","dengue_spread",0,"2023-39-202"
"61653","dengue_spread",0,"2023-39-203"
"61654","dengue_spread",0,"2023-39-204"
"61655","dengue_spread",0,"2023-39-205"
"61656","dengue_spread",0,"2023-39-206"
"61657","dengue_spread",0,"2023-39-207"
"61658","dengue_spread",0,"2023-39-208"
"61659","dengue_spread",0,"2023-39-209"
"61660","dengue_spread",0,"2023-39-210"
"61661","dengue_spread",0,"2023-39-211"
"61662","dengue_spread",0,"2023-39-212"
"61663","dengue_spread",0,"2023-39-213"
"61664","dengue_spread",0,"2023-39-214"
"61665","dengue_spread",0,"2023-39-215"
"61666","dengue_spread",0,"2023-39-216"
"61667","dengue_spread",0,"2023-39-301"
"61668","dengue_spread",0,"2023-39-302"
"61669","dengue_spread",0,"2023-39-303"
"61670","dengue_spread",0,"2023-39-304"
"61671","dengue_spread",0,"2023-39-305"
"61672","dengue_spread",0,"2023-39-306"
"61673","dengue_spread",0,"2023-39-307"
"61674","dengue_spread",0,"2023-39-308"
"61675","dengue_spread",0,"2023-39-401"
"61676","dengue_spread",0,"2023-39-402"
"61677","dengue_spread",0,"2023-39-403"
"61678","dengue_spread",0,"2023-39-404"
"61679","dengue_spread",0,"2023-39-405"
"61680","dengue_spread",0,"2023-39-406"
"61681","dengue_spread",0,"2023-39-407"
"61682","dengue_spread",0,"2023-39-408"
"61683","dengue_spread",0,"2023-39-409"
"61684","dengue_spread",0,"2023-39-410"
"61685","dengue_spread",0,"2023-39-501"
"61686","dengue_spread",0,"2023-39-502"
"61687","dengue_spread",0,"2023-39-503"
"61688","dengue_spread",0,"2023-39-504"
"61689","dengue_spread",0,"2023-39-505"
"61690","dengue_spread",0,"2023-39-506"
"61691","dengue_spread",0,"2023-39-507"
"61692","dengue_spread",0,"2023-39-508"
"61693","dengue_spread",0,"2023-39-509"
"61694","dengue_spread",0,"2023-39-510"
"61695","dengue_spread",0,"2023-39-511"
"61696","dengue_spread",0,"2023-39-601"
"61697","dengue_spread",0,"2023-39-602"
"61698","dengue_spread",0,"2023-39-603"
"61699","dengue_spread",0,"2023-39-604"
"61700","dengue_spread",0,"2023-39-605"
"61701","dengue_spread",0,"2023-39-606"
"61702","dengue_spread",0,"2023-39-607"
"61703","dengue_spread",0,"2023-39-608"
"61704","dengue_spread",0,"2023-39-609"
"61705","dengue_spread",0,"2023-39-610"
"61706","dengue_spread",0,"2023-39-611"
"61707","dengue_spread",0,"2023-39-701"
"61708","dengue_spread",0,"2023-39-702"
"61709","dengue_spread",0,"2023-39-703"
"61710","dengue_spread",0,"2023-39-704"
"61711","dengue_spread",0,"2023-39-705"
"61712","dengue_spread",0,"2023-39-706"
"61713","employment",53.3,"2023-39-101"
"61714","employment",53.3,"2023-39-102"
"61715","employment",53.3,"2023-39-103"
"61716","employment",53.3,"2023-39-104"
"61717","employment",53.3,"2023-39-105"
"61718","employment",53.3,"2023-39-106"
"61719","employment",53.3,"2023-39-107"
"61720","employment",53.3,"2023-39-108"
"61721","employment",53.3,"2023-39-109"
"61722","employment",53.3,"2023-39-110"
"61723","employment",53.3,"2023-39-111"
"61724","employment",53.3,"2023-39-112"
"61725","employment",53.3,"2023-39-113"
"61726","employment",53.3,"2023-39-114"
"61727","employment",53.3,"2023-39-115"
"61728","employment",53.3,"2023-39-116"
"61729","employment",53.3,"2023-39-117"
"61730","employment",53.3,"2023-39-118"
"61731","employment",53.3,"2023-39-119"
"61732","employment",53.3,"2023-39-120"
"61733","employment",67,"2023-39-201"
"61734","employment",67,"2023-39-202"
"61735","employment",67,"2023-39-203"
"61736","employment",67,"2023-39-204"
"61737","employment",67,"2023-39-205"
"61738","employment",67,"2023-39-206"
"61739","employment",67,"2023-39-207"
"61740","employment",67,"2023-39-208"
"61741","employment",67,"2023-39-209"
"61742","employment",67,"2023-39-210"
"61743","employment",67,"2023-39-211"
"61744","employment",67,"2023-39-212"
"61745","employment",67,"2023-39-213"
"61746","employment",67,"2023-39-214"
"61747","employment",67,"2023-39-215"
"61748","employment",67,"2023-39-216"
"61749","employment",45.5,"2023-39-301"
"61750","employment",45.5,"2023-39-302"
"61751","employment",45.5,"2023-39-303"
"61752","employment",45.5,"2023-39-304"
"61753","employment",45.5,"2023-39-305"
"61754","employment",45.5,"2023-39-306"
"61755","employment",45.5,"2023-39-307"
"61756","employment",45.5,"2023-39-308"
"61757","employment",48.7,"2023-39-401"
"61758","employment",48.7,"2023-39-402"
"61759","employment",48.7,"2023-39-403"
"61760","employment",48.7,"2023-39-404"
"61761","employment",48.7,"2023-39-405"
"61762","employment",48.7,"2023-39-406"
"61763","employment",48.7,"2023-39-407"
"61764","employment",48.7,"2023-39-408"
"61765","employment",48.7,"2023-39-409"
"61766","employment",48.7,"2023-39-410"
"61767","employment",0,"2023-39-501"
"61768","employment",0,"2023-39-502"
"61769","employment",0,"2023-39-503"
"61770","employment",0,"2023-39-504"
"61771","employment",0,"2023-39-505"
"61772","employment",0,"2023-39-506"
"61773","employment",0,"2023-39-507"
"61774","employment",0,"2023-39-508"
"61775","employment",0,"2023-39-509"
"61776","employment",0,"2023-39-510"
"61777","employment",0,"2023-39-511"
"61778","employment",60.4,"2023-39-601"
"61779","employment",60.4,"2023-39-602"
"61780","employment",60.4,"2023-39-603"
"61781","employment",60.4,"2023-39-604"
"61782","employment",60.4,"2023-39-605"
"61783","employment",60.4,"2023-39-606"
"61784","employment",60.4,"2023-39-607"
"61785","employment",60.4,"2023-39-608"
"61786","employment",60.4,"2023-39-609"
"61787","employment",60.4,"2023-39-610"
"61788","employment",60.4,"2023-39-611"
"61789","employment",0,"2023-39-701"
"61790","employment",0,"2023-39-702"
"61791","employment",0,"2023-39-703"
"61792","employment",0,"2023-39-704"
"61793","employment",0,"2023-39-705"
"61794","employment",0,"2023-39-706"
"61795","mobility_finance",0,"2023-39-101"
"61796","mobility_finance",0,"2023-39-102"
"61797","mobility_finance",0,"2023-39-103"
"61798","mobility_finance",0,"2023-39-104"
"61799","mobility_finance",0,"2023-39-105"
"61800","mobility_finance",0,"2023-39-106"
"61801","mobility_finance",0,"2023-39-107"
"61802","mobility_finance",0,"2023-39-108"
"61803","mobility_finance",0,"2023-39-109"
"61804","mobility_finance",0,"2023-39-110"
"61805","mobility_finance",0,"2023-39-111"
"61806","mobility_finance",0,"2023-39-112"
"61807","mobility_finance",0,"2023-39-113"
"61808","mobility_finance",0,"2023-39-114"
"61809","mobility_finance",0,"2023-39-115"
"61810","mobility_finance",0,"2023-39-116"
"61811","mobility_finance",0,"2023-39-117"
"61812","mobility_finance",0,"2023-39-118"
"61813","mobility_finance",0,"2023-39-119"
"61814","mobility_finance",0,"2023-39-120"
"61815","mobility_finance",0,"2023-39-201"
"61816","mobility_finance",0,"2023-39-202"
"61817","mobility_finance",0,"2023-39-203"
"61818","mobility_finance",0,"2023-39-204"
"61819","mobility_finance",0,"2023-39-205"
"61820","mobility_finance",0,"2023-39-206"
"61821","mobility_finance",0,"2023-39-207"
"61822","mobility_finance",0,"2023-39-208"
"61823","mobility_finance",0,"2023-39-209"
"61824","mobility_finance",0,"2023-39-210"
"61825","mobility_finance",0,"2023-39-211"
"61826","mobility_finance",0,"2023-39-212"
"61827","mobility_finance",0,"2023-39-213"
"61828","mobility_finance",0,"2023-39-214"
"61829","mobility_finance",0,"2023-39-215"
"61830","mobility_finance",0,"2023-39-216"
"61831","mobility_finance",0,"2023-39-301"
"61832","mobility_finance",0,"2023-39-302"
"61833","mobility_finance",0,"2023-39-303"
"61834","mobility_finance",0,"2023-39-304"
"61835","mobility_finance",0,"2023-39-305"
"61836","mobility_finance",0,"2023-39-306"
"61837","mobility_finance",0,"2023-39-307"
"61838","mobility_finance",0,"2023-39-308"
"61839","mobility_finance",0,"2023-39-401"
"61840","mobility_finance",0,"2023-39-402"
"61841","mobility_finance",0,"2023-39-403"
"61842","mobility_finance",0,"2023-39-404"
"61843","mobility_finance",0,"2023-39-405"
"61844","mobility_finance",0,"2023-39-406"
"61845","mobility_finance",0,"2023-39-407"
"61846","mobility_finance",0,"2023-39-408"
"61847","mobility_finance",0,"2023-39-409"
"61848","mobility_finance",0,"2023-39-410"
"61849","mobility_finance",0,"2023-39-501"
"61850","mobility_finance",0,"2023-39-502"
"61851","mobility_finance",0,"2023-39-503"
"61852","mobility_finance",0,"2023-39-504"
"61853","mobility_finance",0,"2023-39-505"
"61854","mobility_finance",0,"2023-39-506"
"61855","mobility_finance",0,"2023-39-507"
"61856","mobility_finance",0,"2023-39-508"
"61857","mobility_finance",0,"2023-39-509"
"61858","mobility_finance",0,"2023-39-510"
"61859","mobility_finance",0,"2023-39-511"
"61860","mobility_finance",0,"2023-39-601"
"61861","mobility_finance",0,"2023-39-602"
"61862","mobility_finance",0,"2023-39-603"
"61863","mobility_finance",0,"2023-39-604"
"61864","mobility_finance",0,"2023-39-605"
"61865","mobility_finance",0,"2023-39-606"
"61866","mobility_finance",0,"2023-39-607"
"61867","mobility_finance",0,"2023-39-608"
"61868","mobility_finance",0,"2023-39-609"
"61869","mobility_finance",0,"2023-39-610"
"61870","mobility_finance",0,"2023-39-611"
"61871","mobility_finance",0,"2023-39-701"
"61872","mobility_finance",0,"2023-39-702"
"61873","mobility_finance",0,"2023-39-703"
"61874","mobility_finance",0,"2023-39-704"
"61875","mobility_finance",0,"2023-39-705"
"61876","mobility_finance",0,"2023-39-706"
"61877","water",0,"2023-39-101"
"61878","water",0,"2023-39-102"
"61879","water",0,"2023-39-103"
"61880","water",0,"2023-39-104"
"61881","water",0,"2023-39-105"
"61882","water",0,"2023-39-106"
"61883","water",0,"2023-39-107"
"61884","water",0,"2023-39-108"
"61885","water",0,"2023-39-109"
"61886","water",0,"2023-39-110"
"61887","water",0,"2023-39-111"
"61888","water",0,"2023-39-112"
"61889","water",0,"2023-39-113"
"61890","water",0,"2023-39-114"
"61891","water",0,"2023-39-115"
"61892","water",0,"2023-39-116"
"61893","water",0,"2023-39-117"
"61894","water",0,"2023-39-118"
"61895","water",0,"2023-39-119"
"61896","water",0,"2023-39-120"
"61897","water",0,"2023-39-201"
"61898","water",0,"2023-39-202"
"61899","water",0,"2023-39-203"
"61900","water",0,"2023-39-204"
"61901","water",0,"2023-39-205"
"61902","water",0,"2023-39-206"
"61903","water",0,"2023-39-207"
"61904","water",0,"2023-39-208"
"61905","water",0,"2023-39-209"
"61906","water",0,"2023-39-210"
"61907","water",0,"2023-39-211"
"61908","water",0,"2023-39-212"
"61909","water",0,"2023-39-213"
"61910","water",0,"2023-39-214"
"61911","water",0,"2023-39-215"
"61912","water",0,"2023-39-216"
"61913","water",0,"2023-39-301"
"61914","water",0,"2023-39-302"
"61915","water",0,"2023-39-303"
"61916","water",0,"2023-39-304"
"61917","water",0,"2023-39-305"
"61918","water",0,"2023-39-306"
"61919","water",0,"2023-39-307"
"61920","water",0,"2023-39-308"
"61921","water",0,"2023-39-401"
"61922","water",0,"2023-39-402"
"61923","water",0,"2023-39-403"
"61924","water",0,"2023-39-404"
"61925","water",0,"2023-39-405"
"61926","water",0,"2023-39-406"
"61927","water",0,"2023-39-407"
"61928","water",0,"2023-39-408"
"61929","water",0,"2023-39-409"
"61930","water",0,"2023-39-410"
"61931","water",0,"2023-39-501"
"61932","water",0,"2023-39-502"
"61933","water",0,"2023-39-503"
"61934","water",0,"2023-39-504"
"61935","water",0,"2023-39-505"
"61936","water",0,"2023-39-506"
"61937","water",0,"2023-39-507"
"61938","water",0,"2023-39-508"
"61939","water",0,"2023-39-509"
"61940","water",0,"2023-39-510"
"61941","water",0,"2023-39-511"
"61942","water",0,"2023-39-601"
"61943","water",0,"2023-39-602"
"61944","water",0,"2023-39-603"
"61945","water",0,"2023-39-604"
"61946","water",0,"2023-39-605"
"61947","water",0,"2023-39-606"
"61948","water",0,"2023-39-607"
"61949","water",0,"2023-39-608"
"61950","water",0,"2023-39-609"
"61951","water",0,"2023-39-610"
"61952","water",0,"2023-39-611"
"61953","water",0,"2023-39-701"
"61954","water",0,"2023-39-702"
"61955","water",0,"2023-39-703"
"61956","water",0,"2023-39-704"
"61957","water",0,"2023-39-705"
"61958","water",0,"2023-39-706"
"61959","dengue_spread",0,"2023-40-101"
"61960","dengue_spread",0,"2023-40-102"
"61961","dengue_spread",0,"2023-40-103"
"61962","dengue_spread",0,"2023-40-104"
"61963","dengue_spread",0,"2023-40-105"
"61964","dengue_spread",0,"2023-40-106"
"61965","dengue_spread",0,"2023-40-107"
"61966","dengue_spread",0,"2023-40-108"
"61967","dengue_spread",0,"2023-40-109"
"61968","dengue_spread",0,"2023-40-110"
"61969","dengue_spread",0,"2023-40-111"
"61970","dengue_spread",0,"2023-40-112"
"61971","dengue_spread",0,"2023-40-113"
"61972","dengue_spread",0,"2023-40-114"
"61973","dengue_spread",0,"2023-40-115"
"61974","dengue_spread",0,"2023-40-116"
"61975","dengue_spread",0,"2023-40-117"
"61976","dengue_spread",0,"2023-40-118"
"61977","dengue_spread",0,"2023-40-119"
"61978","dengue_spread",0,"2023-40-120"
"61979","dengue_spread",0,"2023-40-201"
"61980","dengue_spread",0,"2023-40-202"
"61981","dengue_spread",0,"2023-40-203"
"61982","dengue_spread",0,"2023-40-204"
"61983","dengue_spread",0,"2023-40-205"
"61984","dengue_spread",0,"2023-40-206"
"61985","dengue_spread",0,"2023-40-207"
"61986","dengue_spread",0,"2023-40-208"
"61987","dengue_spread",0,"2023-40-209"
"61988","dengue_spread",0,"2023-40-210"
"61989","dengue_spread",0,"2023-40-211"
"61990","dengue_spread",0,"2023-40-212"
"61991","dengue_spread",0,"2023-40-213"
"61992","dengue_spread",0,"2023-40-214"
"61993","dengue_spread",0,"2023-40-215"
"61994","dengue_spread",0,"2023-40-216"
"61995","dengue_spread",0,"2023-40-301"
"61996","dengue_spread",0,"2023-40-302"
"61997","dengue_spread",0,"2023-40-303"
"61998","dengue_spread",0,"2023-40-304"
"61999","dengue_spread",0,"2023-40-305"
"62000","dengue_spread",0,"2023-40-306"
"62001","dengue_spread",0,"2023-40-307"
"62002","dengue_spread",0,"2023-40-308"
"62003","dengue_spread",0,"2023-40-401"
"62004","dengue_spread",0,"2023-40-402"
"62005","dengue_spread",0,"2023-40-403"
"62006","dengue_spread",0,"2023-40-404"
"62007","dengue_spread",0,"2023-40-405"
"62008","dengue_spread",0,"2023-40-406"
"62009","dengue_spread",0,"2023-40-407"
"62010","dengue_spread",0,"2023-40-408"
"62011","dengue_spread",0,"2023-40-409"
"62012","dengue_spread",0,"2023-40-410"
"62013","dengue_spread",0,"2023-40-501"
"62014","dengue_spread",0,"2023-40-502"
"62015","dengue_spread",0,"2023-40-503"
"62016","dengue_spread",0,"2023-40-504"
"62017","dengue_spread",0,"2023-40-505"
"62018","dengue_spread",0,"2023-40-506"
"62019","dengue_spread",0,"2023-40-507"
"62020","dengue_spread",0,"2023-40-508"
"62021","dengue_spread",0,"2023-40-509"
"62022","dengue_spread",0,"2023-40-510"
"62023","dengue_spread",0,"2023-40-511"
"62024","dengue_spread",0,"2023-40-601"
"62025","dengue_spread",0,"2023-40-602"
"62026","dengue_spread",0,"2023-40-603"
"62027","dengue_spread",0,"2023-40-604"
"62028","dengue_spread",0,"2023-40-605"
"62029","dengue_spread",0,"2023-40-606"
"62030","dengue_spread",0,"2023-40-607"
"62031","dengue_spread",0,"2023-40-608"
"62032","dengue_spread",0,"2023-40-609"
"62033","dengue_spread",0,"2023-40-610"
"62034","dengue_spread",0,"2023-40-611"
"62035","dengue_spread",0,"2023-40-701"
"62036","dengue_spread",0,"2023-40-702"
"62037","dengue_spread",0,"2023-40-703"
"62038","dengue_spread",0,"2023-40-704"
"62039","dengue_spread",0,"2023-40-705"
"62040","dengue_spread",0,"2023-40-706"
"62041","employment",38.2,"2023-40-101"
"62042","employment",38.2,"2023-40-102"
"62043","employment",38.2,"2023-40-103"
"62044","employment",38.2,"2023-40-104"
"62045","employment",38.2,"2023-40-105"
"62046","employment",38.2,"2023-40-106"
"62047","employment",38.2,"2023-40-107"
"62048","employment",38.2,"2023-40-108"
"62049","employment",38.2,"2023-40-109"
"62050","employment",38.2,"2023-40-110"
"62051","employment",38.2,"2023-40-111"
"62052","employment",38.2,"2023-40-112"
"62053","employment",38.2,"2023-40-113"
"62054","employment",38.2,"2023-40-114"
"62055","employment",38.2,"2023-40-115"
"62056","employment",38.2,"2023-40-116"
"62057","employment",38.2,"2023-40-117"
"62058","employment",38.2,"2023-40-118"
"62059","employment",38.2,"2023-40-119"
"62060","employment",38.2,"2023-40-120"
"62061","employment",38,"2023-40-201"
"62062","employment",38,"2023-40-202"
"62063","employment",38,"2023-40-203"
"62064","employment",38,"2023-40-204"
"62065","employment",38,"2023-40-205"
"62066","employment",38,"2023-40-206"
"62067","employment",38,"2023-40-207"
"62068","employment",38,"2023-40-208"
"62069","employment",38,"2023-40-209"
