"","week_canton","ndvi"
"6740","2021-31-211",0.397104490859005
"6741","2021-31-306",0.537789777019825
"6742","2021-31-301",0.726583836399466
"6743","2021-31-308",0.598228732701109
"6744","2021-31-304",0.728183283400433
"6745","2021-31-303",0.443441454689319
"6746","2021-31-307",0.380128905151208
"6747","2021-31-302",0.31743893593317
"6748","2021-31-305",0.743629253299111
"6749","2021-31-507",0.751926992028103
"6750","2021-31-504",0.657574198167305
"6751","2021-31-506",0.845204164695234
"6752","2021-31-505",0.699482487397231
"6753","2021-31-511",0.591915548247997
"6754","2021-31-510",0.874176802408817
"6755","2021-31-501",0.510631450509333
"6756","2021-31-509",0.497283146377197
"6757","2021-31-502",0.540399890705936
"6758","2021-31-503",0.839513086059532
"6759","2021-31-508",0.650610431556805
"6760","2021-31-402",0.61579894748404
"6761","2021-31-407",0.520687289448354
"6762","2021-31-408",0.541489833540081
"6763","2021-31-401",0.468215123648109
"6764","2021-31-406",0.836263049718678
"6765","2021-31-409",0.473779035961621
"6766","2021-31-405",0.733586747885104
"6767","2021-31-404",0.669352011480458
"6768","2021-31-403",0.701873850939135
"6769","2021-31-410",0.868221083100522
"6770","2021-31-706",0.802213484540054
"6771","2021-31-701",0.89413613459879
"6772","2021-31-705",0.46694984807795
"6773","2021-31-702",0.8221448323363
"6774","2021-31-703",0.87455054261091
"6775","2021-31-704",0.859309429836434
"6776","2021-31-603",0.842265489809158
"6777","2021-31-610",0.885864837456711
"6778","2021-31-608",0.274475114771986
"6779","2021-31-602",0.714836526066677
"6780","2021-31-611",0.781899437288522
"6781","2021-31-607",-0.3
"6782","2021-31-604",0.626493551028671
"6783","2021-31-605",0.825156492384421
"6784","2021-31-609",0.643658036919362
"6785","2021-31-601",0.723671451601193
"6786","2021-31-606",0.789793006594619
"6787","2021-31-112",0.510750706347987
"6788","2021-31-110",0.600095571753284
"6789","2021-31-106",0.733634967928432
"6790","2021-31-118",0.374003131582526
"6791","2021-31-103",0.814223242780333
"6792","2021-31-117",0.343562187125315
"6793","2021-31-102",0.466516793575341
"6794","2021-31-108",0.545264833567462
"6795","2021-31-120",0.830112406732659
"6796","2021-31-115",0.412286987154356
"6797","2021-31-107",0.86992087774107
"6798","2021-31-114",0.6111841722682
"6799","2021-31-119",0.747267711723384
"6800","2021-31-104",0.587745437410144
"6801","2021-31-101",0.726539021682457
"6802","2021-31-109",0.674207547624978
"6803","2021-31-105",0.837510957441558
"6804","2021-31-113",0.197912547867905
"6805","2021-31-116",0.627383416578407
"6806","2021-31-111",0.704102648312231
"6807","2021-32-201",0.746569272432669
"6808","2021-32-205",0.692420343737474
"6809","2021-32-203",0.739208248147628
"6810","2021-32-215",0.488137882837974
"6811","2021-32-214",0.607483051483528
"6812","2021-32-206",0.647398413135757
"6813","2021-32-209",0.62901352672825
"6814","2021-32-207",0.668432318162519
"6815","2021-32-208",0.68184905300286
"6816","2021-32-216",0.907198201832119
"6817","2021-32-210",0.371131282952624
"6818","2021-32-204",0.673491994396496
"6819","2021-32-202",0.381232839902143
"6820","2021-32-212",0.566287010816349
"6821","2021-32-213",0.756936949970199
"6822","2021-32-211",0.169764229848467
"6823","2021-32-306",0.715057462360519
"6824","2021-32-301",0.794463596536894
"6825","2021-32-308",0.750602982691298
"6826","2021-32-304",0.733263788781242
"6827","2021-32-303",0.422779007650182
"6828","2021-32-307",0.330474965347469
"6829","2021-32-302",0.247574679238829
"6830","2021-32-305",0.741454995801779
"6831","2021-32-507",0.742440242064474
"6832","2021-32-504",0.499374377313672
"6833","2021-32-506",0.845252207739117
"6834","2021-32-505",0.732148694665663
"6835","2021-32-511",0.351805364330292
"6836","2021-32-510",0.905571207874593
"6837","2021-32-501",0.559664858511775
"6838","2021-32-509",0.255853297289655
"6839","2021-32-502",0.557071618026415
"6840","2021-32-503",0.85709481129325
"6841","2021-32-508",0.558480242479514
"6842","2021-32-402",0.539670410442288
"6843","2021-32-407",0.48499065229695
"6844","2021-32-408",0.569597393069542
"6845","2021-32-401",0.546224858055158
"6846","2021-32-406",0.859159163286259
"6847","2021-32-409",0.464044571752691
"6848","2021-32-405",0.760131046399925
"6849","2021-32-404",0.678699964661503
"6850","2021-32-403",0.690544622332952
"6851","2021-32-410",0.841631338621236
"6852","2021-32-706",0.796448361775257
"6853","2021-32-701",0.886454380082704
"6854","2021-32-705",0.52394866249657
"6855","2021-32-702",0.778345368640042
"6856","2021-32-703",0.853620068961099
"6857","2021-32-704",0.815030925246385
"6858","2021-32-603",0.890375526193844
"6859","2021-32-610",0.897941920290649
"6860","2021-32-608",0.439937058608737
"6861","2021-32-602",0.648278287721206
"6862","2021-32-611",1.02595327205922
"6863","2021-32-607",-0.3
"6864","2021-32-604",0.492422006967751
"6865","2021-32-605",0.825621743375595
"6866","2021-32-609",0.50120294195915
"6867","2021-32-601",0.505491698399312
"6868","2021-32-606",0.835761889581563
"6869","2021-32-112",0.75823639291439
"6870","2021-32-110",0.658684612778797
"6871","2021-32-106",0.600119922805497
"6872","2021-32-118",0.460208089771088
"6873","2021-32-103",0.823116018702712
"6874","2021-32-117",0.227148163592831
"6875","2021-32-102",0.503746101655918
"6876","2021-32-108",0.703643477898093
"6877","2021-32-120",0.865635095697716
"6878","2021-32-115",0.453905850360706
"6879","2021-32-107",0.874304065016833
"6880","2021-32-114",0.646042131296269
"6881","2021-32-119",0.763282334274271
"6882","2021-32-104",0.764322652885864
"6883","2021-32-101",0.589843673641266
"6884","2021-32-109",0.614258982626736
"6885","2021-32-105",0.862220245857309
"6886","2021-32-113",0.195323743565489
"6887","2021-32-116",0.40189523697775
"6888","2021-32-111",0.840012210004269
"6889","2021-33-201",0.748167537058507
"6890","2021-33-205",0.737772420474176
"6891","2021-33-203",0.729364527969804
"6892","2021-33-215",0.545859717503427
"6893","2021-33-214",0.563471773231644
"6894","2021-33-206",0.677332850883295
"6895","2021-33-209",0.66122796032041
"6896","2021-33-207",0.634956691960142
"6897","2021-33-208",0.739497798700526
"6898","2021-33-216",0.879357521018983
"6899","2021-33-210",0.434985391485815
"6900","2021-33-204",0.711917943462796
"6901","2021-33-202",0.318730244304479
"6902","2021-33-212",0.721181217000747
"6903","2021-33-213",0.770567492245136
"6904","2021-33-211",0.215586023810076
"6905","2021-33-306",0.665266727001422
"6906","2021-33-301",0.836730261651804
"6907","2021-33-308",0.862654108367309
"6908","2021-33-304",0.737317668192143
"6909","2021-33-303",0.483974590706791
"6910","2021-33-307",0.263149045797486
"6911","2021-33-302",0.454141204386697
"6912","2021-33-305",0.616009598910808
"6913","2021-33-507",0.771037567528316
"6914","2021-33-504",0.462525324916731
"6915","2021-33-506",0.852418844665741
"6916","2021-33-505",0.7616674543101
"6917","2021-33-511",0.451024901236833
"6918","2021-33-510",0.66392009176437
"6919","2021-33-501",0.632525026750567
"6920","2021-33-509",0.449216664027817
"6921","2021-33-502",0.593781883016578
"6922","2021-33-503",0.86693143652386
"6923","2021-33-508",0.5958785479484
"6924","2021-33-402",0.610714849489336
"6925","2021-33-407",0.506647547516837
"6926","2021-33-408",0.592894643192104
"6927","2021-33-401",0.386946478604174
"6928","2021-33-406",0.842376857898249
"6929","2021-33-409",0.447018895774497
"6930","2021-33-405",0.774450749585064
"6931","2021-33-404",0.746593208084608
"6932","2021-33-403",0.72020034334707
"6933","2021-33-410",0.809479817169181
"6934","2021-33-706",0.799805474954764
"6935","2021-33-701",0.757951509858868
"6936","2021-33-705",0.554102494175581
"6937","2021-33-702",0.761685100857753
"6938","2021-33-703",0.843539887808085
"6939","2021-33-704",0.759314221424776
"6940","2021-33-603",0.849329336631128
"6941","2021-33-610",0.895335253727775
"6942","2021-33-608",0.565446277548784
"6943","2021-33-602",0.469899758390482
"6944","2021-33-611",0.699880509787766
"6945","2021-33-607",-0.3
"6946","2021-33-604",0.434736688832963
"6947","2021-33-605",0.681036355066805
"6948","2021-33-609",0.597662752518757
"6949","2021-33-601",0.625013540014131
"6950","2021-33-606",0.847047797219089
"6951","2021-33-112",0.687920084682659
"6952","2021-33-110",0.641422297423437
"6953","2021-33-106",0.642571635222647
"6954","2021-33-118",0.475624115948265
"6955","2021-33-103",0.831096140513447
"6956","2021-33-117",0.467957443330588
"6957","2021-33-102",0.509546521793876
"6958","2021-33-108",0.673171103389773
"6959","2021-33-120",0.85172013460782
"6960","2021-33-115",0.451163781525038
"6961","2021-33-107",0.859811261543509
"6962","2021-33-114",0.686469004091215
"6963","2021-33-119",0.755138494634306
"6964","2021-33-104",0.711198893073221
"6965","2021-33-101",0.608874886348439
"6966","2021-33-109",0.546325344683116
"6967","2021-33-105",0.876541634315582
"6968","2021-33-113",0.203473049148624
"6969","2021-33-116",0.357259260895844
"6970","2021-33-111",0.899118539512768
"6971","2021-34-201",0.679857529936564
"6972","2021-34-205",0.797543595930256
"6973","2021-34-203",0.729696354077698
"6974","2021-34-215",0.673021560077611
"6975","2021-34-214",0.490206817444295
"6976","2021-34-206",0.702557729183088
"6977","2021-34-209",0.764952988733314
"6978","2021-34-207",0.61775642264581
"6979","2021-34-208",0.774445407976995
"6980","2021-34-216",0.792116888459128
"6981","2021-34-210",0.635984011375501
"6982","2021-34-204",0.7664796216014
"6983","2021-34-202",0.272321454031095
"6984","2021-34-212",0.815329537851207
"6985","2021-34-213",0.749815103218437
"6986","2021-34-211",0.276880241690695
"6987","2021-34-306",0.622844907544832
"6988","2021-34-301",0.859537915008413
"6989","2021-34-308",0.91156198734134
"6990","2021-34-304",0.742529592160682
"6991","2021-34-303",0.553931332081572
"6992","2021-34-307",0.176463273661694
"6993","2021-34-302",0.526703723459793
"6994","2021-34-305",0.525236333513811
"6995","2021-34-507",0.804593831073662
"6996","2021-34-504",0.482598084250428
"6997","2021-34-506",0.854522193148413
"6998","2021-34-505",0.792389679756341
"6999","2021-34-511",0.654700629118752
"7000","2021-34-510",0.53073584996486
"7001","2021-34-501",0.712240447672363
"7002","2021-34-509",0.7863656862418
"7003","2021-34-502",0.624650586830205
"7004","2021-34-503",0.861380039031259
"7005","2021-34-508",0.532194021661712
"7006","2021-34-402",0.718102898427955
"7007","2021-34-407",0.550818606973608
"7008","2021-34-408",0.605784252708551
"7009","2021-34-401",0.257456614003821
"7010","2021-34-406",0.80515826051037
"7011","2021-34-409",0.415584213612729
"7012","2021-34-405",0.790422604834288
"7013","2021-34-404",0.822805982754718
"7014","2021-34-403",0.761583641320456
"7015","2021-34-410",0.831216947179924
"7016","2021-34-706",0.794962231770047
"7017","2021-34-701",0.70131594096456
"7018","2021-34-705",0.593008797118778
"7019","2021-34-702",0.741100287576728
"7020","2021-34-703",0.83689105746336
"7021","2021-34-704",0.664086515212968
"7022","2021-34-603",0.73120111909446
"7023","2021-34-610",0.893045986086088
"7024","2021-34-608",0.683492851432336
"7025","2021-34-602",0.245918678016165
"7026","2021-34-611",0.796725701274883
"7027","2021-34-607",-0.3
"7028","2021-34-604",0.44722392583541
"7029","2021-34-605",0.625804360854533
"7030","2021-34-609",0.794231664735359
"7031","2021-34-601",0.700069196445275
"7032","2021-34-606",0.848249652328725
"7033","2021-34-112",0.737162172120981
"7034","2021-34-110",0.594454423405651
"7035","2021-34-106",0.756337816628441
"7036","2021-34-118",0.471979798947549
"7037","2021-34-103",0.816206094709348
"7038","2021-34-117",0.773962322193771
"7039","2021-34-102",0.503419260013478
"7040","2021-34-108",0.645030656007498
"7041","2021-34-120",0.719507682735143
"7042","2021-34-115",0.424446466522861
"7043","2021-34-107",0.848630936347065
"7044","2021-34-114",0.731260634129682
"7045","2021-34-119",0.733400052933434
"7046","2021-34-104",0.490972756203941
"7047","2021-34-101",0.690953653501843
"7048","2021-34-109",0.48497778570178
"7049","2021-34-105",0.878546589344807
"7050","2021-34-113",0.215674865160385
"7051","2021-34-116",0.371302923813175
"7052","2021-34-111",0.91668546319133
"7053","2021-35-201",0.726291781480018
"7054","2021-35-205",0.803821774820318
"7055","2021-35-203",0.739137101536917
"7056","2021-35-215",0.7873415907518
"7057","2021-35-214",0.484262529967973
"7058","2021-35-206",0.612272194223392
"7059","2021-35-209",0.801581436507535
"7060","2021-35-207",0.631003585881624
"7061","2021-35-208",0.797976714725052
"7062","2021-35-216",0.786237510265522
"7063","2021-35-210",0.788835648107639
"7064","2021-35-204",0.811113776214433
"7065","2021-35-202",0.240872781422579
"7066","2021-35-212",0.732946481563157
"7067","2021-35-213",0.739216397778243
"7068","2021-35-211",0.213381542828423
"7069","2021-35-306",0.624730549292033
"7070","2021-35-301",0.862220749175811
"7071","2021-35-308",0.929218897885006
"7072","2021-35-304",0.731001900450008
"7073","2021-35-303",0.53035735180305
"7074","2021-35-307",0.188174901133371
"7075","2021-35-302",0.700241174306757
"7076","2021-35-305",0.515097575976097
"7077","2021-35-507",0.824524800543344
"7078","2021-35-504",0.561976508539956
"7079","2021-35-506",0.856580092166446
"7080","2021-35-505",0.809711144956118
"7081","2021-35-511",0.822151285986779
"7082","2021-35-510",0.539445826620329
"7083","2021-35-501",0.785319786375869
"7084","2021-35-509",0.930014590646841
"7085","2021-35-502",0.670318510603413
"7086","2021-35-503",0.852120362527313
"7087","2021-35-508",0.52840887627826
"7088","2021-35-402",0.845624490150917
"7089","2021-35-407",0.543145368540269
"7090","2021-35-408",0.593729035062601
"7091","2021-35-401",0.261078691581927
"7092","2021-35-406",0.786675472364599
"7093","2021-35-409",0.380022839537367
"7094","2021-35-405",0.789335343425119
"7095","2021-35-404",0.860529825405005
"7096","2021-35-403",0.786522751772215
"7097","2021-35-410",0.838225623364362
"7098","2021-35-706",0.7939029377863
"7099","2021-35-701",0.635192903856042
"7100","2021-35-705",0.643707936637314
"7101","2021-35-702",0.728552709835437
"7102","2021-35-703",0.831285473252159
"7103","2021-35-704",0.710798995985712
"7104","2021-35-603",0.74667258653613
"7105","2021-35-610",0.880978347919727
"7106","2021-35-608",0.788281625473677
"7107","2021-35-602",0.267673191319638
"7108","2021-35-611",0.762625460822849
"7109","2021-35-607",-0.3
"7110","2021-35-604",0.425538556817092
"7111","2021-35-605",0.67373338369542
"7112","2021-35-609",0.85822867560212
"7113","2021-35-601",0.652391183518759
"7114","2021-35-606",0.834389371197172
"7115","2021-35-112",0.778315044504323
"7116","2021-35-110",0.574056951795247
"7117","2021-35-106",0.821536662431891
"7118","2021-35-118",0.451809360378849
"7119","2021-35-103",0.808215303393654
"7120","2021-35-117",0.881369622477701
"7121","2021-35-102",0.506819196313399
"7122","2021-35-108",0.616940158946606
"7123","2021-35-120",0.81883247639732
"7124","2021-35-115",0.410490662848022
"7125","2021-35-107",0.846101743482961
"7126","2021-35-114",0.746003685857214
"7127","2021-35-119",0.735751818218322
"7128","2021-35-104",0.425971706203158
"7129","2021-35-101",0.695442948868787
"7130","2021-35-109",0.465705249388244
"7131","2021-35-105",0.887031419814725
"7132","2021-35-113",0.218718541564357
"7133","2021-35-116",0.528168924151276
"7134","2021-35-111",0.744722534028312
"7135","2021-36-201",0.811966775605814
"7136","2021-36-205",0.743306847893218
"7137","2021-36-203",0.738050418119984
"7138","2021-36-215",0.769882746505037
"7139","2021-36-214",0.648742034454214
"7140","2021-36-206",0.45969515064285
"7141","2021-36-209",0.753034065317906
"7142","2021-36-207",0.67599429931265
"7143","2021-36-208",0.813606784470368
"7144","2021-36-216",0.819824996498148
"7145","2021-36-210",0.729505801374708
"7146","2021-36-204",0.807805321981971
"7147","2021-36-202",0.21043208669819
"7148","2021-36-212",0.344668468261427
"7149","2021-36-213",0.747834124667879
"7150","2021-36-211",0.132104252093013
"7151","2021-36-306",0.663094623245736
"7152","2021-36-301",0.825687471020128
"7153","2021-36-308",0.847120069012871
"7154","2021-36-304",0.695288956134254
"7155","2021-36-303",0.430884695906719
"7156","2021-36-307",0.254372099816984
"7157","2021-36-302",0.633589193361769
"7158","2021-36-305",0.632875409897227
"7159","2021-36-507",0.834406013111576
"7160","2021-36-504",0.666100517350579
"7161","2021-36-506",0.804840157016212
"7162","2021-36-505",0.831185195983537
"7163","2021-36-511",0.847385608092282
"7164","2021-36-510",0.736002654153624
"7165","2021-36-501",0.833132894801577
"7166","2021-36-509",0.847738284775405
"7167","2021-36-502",0.730742336278226
"7168","2021-36-503",0.801015950850611
"7169","2021-36-508",0.751779963312937
"7170","2021-36-402",0.851922915879596
"7171","2021-36-407",0.475168998446937
"7172","2021-36-408",0.54448936897519
"7173","2021-36-401",0.555912030257723
"7174","2021-36-406",0.798072656352827
"7175","2021-36-409",0.349043407811385
