urb,week_canton
2,2023-3-119
2,2023-3-120
1,2023-3-201
2,2023-3-202
1,2023-3-203
2,2023-3-204
1,2023-3-205
1,2023-3-206
1,2023-3-207
1,2023-3-208
2,2023-3-209
2,2023-3-210
2,2023-3-211
2,2023-3-212
2,2023-3-213
0,2023-3-214
0,2023-3-215
0,2023-3-216
1,2023-3-301
2,2023-3-302
1,2023-3-303
2,2023-3-304
2,2023-3-305
2,2023-3-306
1,2023-3-307
1,2023-3-308
1,2023-3-401
1,2023-3-402
1,2023-3-403
1,2023-3-404
1,2023-3-405
1,2023-3-406
1,2023-3-407
1,2023-3-408
1,2023-3-409
0,2023-3-410
2,2023-3-501
0,2023-3-502
0,2023-3-503
0,2023-3-504
2,2023-3-505
0,2023-3-506
0,2023-3-507
0,2023-3-508
0,2023-3-509
0,2023-3-510
2,2023-3-511
2,2023-3-601
2,2023-3-602
0,2023-3-603
2,2023-3-604
2,2023-3-605
2,2023-3-606
0,2023-3-607
2,2023-3-608
2,2023-3-609
2,2023-3-610
0,2023-3-611
0,2023-3-701
0,2023-3-702
0,2023-3-703
0,2023-3-704
0,2023-3-705
2,2023-3-706
1,2023-4-101
1,2023-4-102
1,2023-4-103
2,2023-4-104
2,2023-4-105
1,2023-4-106
2,2023-4-107
1,2023-4-108
1,2023-4-109
1,2023-4-110
1,2023-4-111
2,2023-4-112
1,2023-4-113
1,2023-4-114
1,2023-4-115
0,2023-4-116
0,2023-4-117
1,2023-4-118
2,2023-4-119
2,2023-4-120
1,2023-4-201
2,2023-4-202
1,2023-4-203
2,2023-4-204
1,2023-4-205
1,2023-4-206
1,2023-4-207
1,2023-4-208
2,2023-4-209
2,2023-4-210
2,2023-4-211
2,2023-4-212
2,2023-4-213
0,2023-4-214
0,2023-4-215
0,2023-4-216
1,2023-4-301
2,2023-4-302
1,2023-4-303
2,2023-4-304
2,2023-4-305
2,2023-4-306
1,2023-4-307
1,2023-4-308
1,2023-4-401
1,2023-4-402
1,2023-4-403
1,2023-4-404
1,2023-4-405
1,2023-4-406
1,2023-4-407
1,2023-4-408
1,2023-4-409
0,2023-4-410
2,2023-4-501
0,2023-4-502
0,2023-4-503
0,2023-4-504
2,2023-4-505
0,2023-4-506
0,2023-4-507
0,2023-4-508
0,2023-4-509
0,2023-4-510
2,2023-4-511
2,2023-4-601
2,2023-4-602
0,2023-4-603
2,2023-4-604
2,2023-4-605
2,2023-4-606
0,2023-4-607
2,2023-4-608
2,2023-4-609
2,2023-4-610
0,2023-4-611
0,2023-4-701
0,2023-4-702
0,2023-4-703
0,2023-4-704
0,2023-4-705
2,2023-4-706
1,2023-5-101
1,2023-5-102
1,2023-5-103
2,2023-5-104
2,2023-5-105
1,2023-5-106
2,2023-5-107
1,2023-5-108
1,2023-5-109
1,2023-5-110
1,2023-5-111
2,2023-5-112
1,2023-5-113
1,2023-5-114
1,2023-5-115
0,2023-5-116
0,2023-5-117
1,2023-5-118
2,2023-5-119
2,2023-5-120
1,2023-5-201
2,2023-5-202
1,2023-5-203
2,2023-5-204
1,2023-5-205
1,2023-5-206
1,2023-5-207
1,2023-5-208
2,2023-5-209
2,2023-5-210
2,2023-5-211
2,2023-5-212
2,2023-5-213
0,2023-5-214
0,2023-5-215
0,2023-5-216
1,2023-5-301
2,2023-5-302
1,2023-5-303
2,2023-5-304
2,2023-5-305
2,2023-5-306
1,2023-5-307
1,2023-5-308
1,2023-5-401
1,2023-5-402
1,2023-5-403
1,2023-5-404
1,2023-5-405
1,2023-5-406
1,2023-5-407
1,2023-5-408
1,2023-5-409
0,2023-5-410
2,2023-5-501
0,2023-5-502
0,2023-5-503
0,2023-5-504
2,2023-5-505
0,2023-5-506
0,2023-5-507
0,2023-5-508
0,2023-5-509
0,2023-5-510
2,2023-5-511
2,2023-5-601
2,2023-5-602
0,2023-5-603
2,2023-5-604
2,2023-5-605
2,2023-5-606
0,2023-5-607
2,2023-5-608
2,2023-5-609
2,2023-5-610
0,2023-5-611
0,2023-5-701
0,2023-5-702
0,2023-5-703
0,2023-5-704
0,2023-5-705
2,2023-5-706
1,2023-6-101
1,2023-6-102
1,2023-6-103
2,2023-6-104
2,2023-6-105
1,2023-6-106
2,2023-6-107
1,2023-6-108
1,2023-6-109
1,2023-6-110
1,2023-6-111
2,2023-6-112
1,2023-6-113
1,2023-6-114
1,2023-6-115
0,2023-6-116
0,2023-6-117
1,2023-6-118
2,2023-6-119
2,2023-6-120
1,2023-6-201
2,2023-6-202
1,2023-6-203
2,2023-6-204
1,2023-6-205
1,2023-6-206
1,2023-6-207
1,2023-6-208
2,2023-6-209
2,2023-6-210
2,2023-6-211
2,2023-6-212
2,2023-6-213
0,2023-6-214
0,2023-6-215
0,2023-6-216
1,2023-6-301
2,2023-6-302
1,2023-6-303
2,2023-6-304
2,2023-6-305
2,2023-6-306
1,2023-6-307
1,2023-6-308
1,2023-6-401
1,2023-6-402
1,2023-6-403
1,2023-6-404
1,2023-6-405
1,2023-6-406
1,2023-6-407
1,2023-6-408
1,2023-6-409
0,2023-6-410
2,2023-6-501
0,2023-6-502
0,2023-6-503
0,2023-6-504
2,2023-6-505
0,2023-6-506
0,2023-6-507
0,2023-6-508
0,2023-6-509
0,2023-6-510
2,2023-6-511
2,2023-6-601
2,2023-6-602
0,2023-6-603
2,2023-6-604
2,2023-6-605
2,2023-6-606
0,2023-6-607
2,2023-6-608
2,2023-6-609
2,2023-6-610
0,2023-6-611
0,2023-6-701
0,2023-6-702
0,2023-6-703
0,2023-6-704
0,2023-6-705
2,2023-6-706
1,2023-7-101
1,2023-7-102
1,2023-7-103
2,2023-7-104
2,2023-7-105
1,2023-7-106
2,2023-7-107
1,2023-7-108
1,2023-7-109
1,2023-7-110
1,2023-7-111
2,2023-7-112
1,2023-7-113
1,2023-7-114
1,2023-7-115
0,2023-7-116
0,2023-7-117
1,2023-7-118
2,2023-7-119
2,2023-7-120
1,2023-7-201
2,2023-7-202
1,2023-7-203
2,2023-7-204
1,2023-7-205
1,2023-7-206
1,2023-7-207
1,2023-7-208
2,2023-7-209
2,2023-7-210
2,2023-7-211
2,2023-7-212
2,2023-7-213
0,2023-7-214
0,2023-7-215
0,2023-7-216
1,2023-7-301
2,2023-7-302
1,2023-7-303
2,2023-7-304
2,2023-7-305
2,2023-7-306
1,2023-7-307
1,2023-7-308
1,2023-7-401
1,2023-7-402
1,2023-7-403
1,2023-7-404
1,2023-7-405
1,2023-7-406
1,2023-7-407
1,2023-7-408
1,2023-7-409
0,2023-7-410
2,2023-7-501
0,2023-7-502
0,2023-7-503
0,2023-7-504
2,2023-7-505
0,2023-7-506
0,2023-7-507
0,2023-7-508
0,2023-7-509
0,2023-7-510
2,2023-7-511
2,2023-7-601
2,2023-7-602
0,2023-7-603
2,2023-7-604
2,2023-7-605
2,2023-7-606
0,2023-7-607
2,2023-7-608
2,2023-7-609
2,2023-7-610
0,2023-7-611
0,2023-7-701
0,2023-7-702
0,2023-7-703
0,2023-7-704
0,2023-7-705
2,2023-7-706
1,2023-8-101
1,2023-8-102
1,2023-8-103
2,2023-8-104
2,2023-8-105
1,2023-8-106
2,2023-8-107
1,2023-8-108
1,2023-8-109
1,2023-8-110
1,2023-8-111
2,2023-8-112
1,2023-8-113
1,2023-8-114
1,2023-8-115
0,2023-8-116
0,2023-8-117
1,2023-8-118
2,2023-8-119
2,2023-8-120
1,2023-8-201
2,2023-8-202
1,2023-8-203
2,2023-8-204
1,2023-8-205
1,2023-8-206
1,2023-8-207
1,2023-8-208
2,2023-8-209
2,2023-8-210
2,2023-8-211
2,2023-8-212
2,2023-8-213
0,2023-8-214
0,2023-8-215
0,2023-8-216
1,2023-8-301
2,2023-8-302
1,2023-8-303
2,2023-8-304
2,2023-8-305
2,2023-8-306
1,2023-8-307
1,2023-8-308
1,2023-8-401
1,2023-8-402
1,2023-8-403
1,2023-8-404
1,2023-8-405
1,2023-8-406
1,2023-8-407
1,2023-8-408
1,2023-8-409
0,2023-8-410
2,2023-8-501
0,2023-8-502
0,2023-8-503
0,2023-8-504
2,2023-8-505
0,2023-8-506
0,2023-8-507
0,2023-8-508
0,2023-8-509
0,2023-8-510
2,2023-8-511
2,2023-8-601
2,2023-8-602
0,2023-8-603
2,2023-8-604
2,2023-8-605
2,2023-8-606
0,2023-8-607
2,2023-8-608
2,2023-8-609
2,2023-8-610
0,2023-8-611
0,2023-8-701
0,2023-8-702
0,2023-8-703
0,2023-8-704
0,2023-8-705
2,2023-8-706
1,2023-9-101
1,2023-9-102
1,2023-9-103
2,2023-9-104
2,2023-9-105
1,2023-9-106
2,2023-9-107
1,2023-9-108
1,2023-9-109
1,2023-9-110
1,2023-9-111
2,2023-9-112
1,2023-9-113
1,2023-9-114
1,2023-9-115
0,2023-9-116
0,2023-9-117
1,2023-9-118
2,2023-9-119
2,2023-9-120
1,2023-9-201
2,2023-9-202
1,2023-9-203
2,2023-9-204
1,2023-9-205
1,2023-9-206
1,2023-9-207
1,2023-9-208
2,2023-9-209
2,2023-9-210
2,2023-9-211
2,2023-9-212
2,2023-9-213
0,2023-9-214
0,2023-9-215
0,2023-9-216
1,2023-9-301
2,2023-9-302
1,2023-9-303
2,2023-9-304
2,2023-9-305
2,2023-9-306
1,2023-9-307
1,2023-9-308
1,2023-9-401
1,2023-9-402
1,2023-9-403
1,2023-9-404
1,2023-9-405
1,2023-9-406
1,2023-9-407
1,2023-9-408
1,2023-9-409
0,2023-9-410
2,2023-9-501
0,2023-9-502
0,2023-9-503
0,2023-9-504
2,2023-9-505
0,2023-9-506
0,2023-9-507
0,2023-9-508
0,2023-9-509
0,2023-9-510
2,2023-9-511
2,2023-9-601
2,2023-9-602
0,2023-9-603
2,2023-9-604
2,2023-9-605
2,2023-9-606
0,2023-9-607
2,2023-9-608
2,2023-9-609
2,2023-9-610
0,2023-9-611
0,2023-9-701
0,2023-9-702
0,2023-9-703
0,2023-9-704
0,2023-9-705
2,2023-9-706
1,2023-10-101
1,2023-10-102
1,2023-10-103
2,2023-10-104
2,2023-10-105
1,2023-10-106
2,2023-10-107
1,2023-10-108
1,2023-10-109
1,2023-10-110
1,2023-10-111
2,2023-10-112
1,2023-10-113
1,2023-10-114
1,2023-10-115
0,2023-10-116
0,2023-10-117
1,2023-10-118
2,2023-10-119
2,2023-10-120
1,2023-10-201
2,2023-10-202
1,2023-10-203
2,2023-10-204
1,2023-10-205
1,2023-10-206
1,2023-10-207
1,2023-10-208
2,2023-10-209
2,2023-10-210
2,2023-10-211
2,2023-10-212
2,2023-10-213
0,2023-10-214
0,2023-10-215
0,2023-10-216
1,2023-10-301
2,2023-10-302
1,2023-10-303
2,2023-10-304
2,2023-10-305
2,2023-10-306
1,2023-10-307
1,2023-10-308
1,2023-10-401
1,2023-10-402
1,2023-10-403
1,2023-10-404
1,2023-10-405
1,2023-10-406
1,2023-10-407
1,2023-10-408
1,2023-10-409
0,2023-10-410
2,2023-10-501
0,2023-10-502
0,2023-10-503
0,2023-10-504
2,2023-10-505
0,2023-10-506
0,2023-10-507
0,2023-10-508
0,2023-10-509
0,2023-10-510
2,2023-10-511
2,2023-10-601
2,2023-10-602
0,2023-10-603
2,2023-10-604
2,2023-10-605
2,2023-10-606
0,2023-10-607
2,2023-10-608
2,2023-10-609
2,2023-10-610
0,2023-10-611
0,2023-10-701
0,2023-10-702
0,2023-10-703
0,2023-10-704
0,2023-10-705
2,2023-10-706
1,2023-11-101
1,2023-11-102
1,2023-11-103
2,2023-11-104
2,2023-11-105
1,2023-11-106
2,2023-11-107
1,2023-11-108
1,2023-11-109
1,2023-11-110
1,2023-11-111
2,2023-11-112
1,2023-11-113
1,2023-11-114
1,2023-11-115
0,2023-11-116
0,2023-11-117
1,2023-11-118
2,2023-11-119
2,2023-11-120
1,2023-11-201
2,2023-11-202
1,2023-11-203
2,2023-11-204
1,2023-11-205
1,2023-11-206
1,2023-11-207
1,2023-11-208
2,2023-11-209
2,2023-11-210
2,2023-11-211
2,2023-11-212
2,2023-11-213
0,2023-11-214
0,2023-11-215
0,2023-11-216
1,2023-11-301
2,2023-11-302
1,2023-11-303
2,2023-11-304
2,2023-11-305
2,2023-11-306
1,2023-11-307
1,2023-11-308
1,2023-11-401
1,2023-11-402
1,2023-11-403
1,2023-11-404
1,2023-11-405
1,2023-11-406
1,2023-11-407
1,2023-11-408
1,2023-11-409
0,2023-11-410
2,2023-11-501
0,2023-11-502
0,2023-11-503
0,2023-11-504
2,2023-11-505
0,2023-11-506
0,2023-11-507
0,2023-11-508
0,2023-11-509
0,2023-11-510
2,2023-11-511
2,2023-11-601
2,2023-11-602
0,2023-11-603
2,2023-11-604
2,2023-11-605
2,2023-11-606
0,2023-11-607
2,2023-11-608
2,2023-11-609
2,2023-11-610
0,2023-11-611
0,2023-11-701
0,2023-11-702
0,2023-11-703
0,2023-11-704
0,2023-11-705
2,2023-11-706
1,2023-12-101
1,2023-12-102
1,2023-12-103
2,2023-12-104
2,2023-12-105
1,2023-12-106
2,2023-12-107
1,2023-12-108
1,2023-12-109
1,2023-12-110
1,2023-12-111
2,2023-12-112
1,2023-12-113
1,2023-12-114
1,2023-12-115
0,2023-12-116
0,2023-12-117
1,2023-12-118
2,2023-12-119
2,2023-12-120
1,2023-12-201
2,2023-12-202
1,2023-12-203
2,2023-12-204
1,2023-12-205
1,2023-12-206
1,2023-12-207
1,2023-12-208
2,2023-12-209
2,2023-12-210
2,2023-12-211
2,2023-12-212
2,2023-12-213
0,2023-12-214
0,2023-12-215
0,2023-12-216
1,2023-12-301
2,2023-12-302
1,2023-12-303
2,2023-12-304
2,2023-12-305
2,2023-12-306
1,2023-12-307
1,2023-12-308
1,2023-12-401
1,2023-12-402
1,2023-12-403
1,2023-12-404
1,2023-12-405
1,2023-12-406
1,2023-12-407
1,2023-12-408
1,2023-12-409
0,2023-12-410
2,2023-12-501
0,2023-12-502
0,2023-12-503
0,2023-12-504
2,2023-12-505
0,2023-12-506
0,2023-12-507
0,2023-12-508
0,2023-12-509
0,2023-12-510
2,2023-12-511
2,2023-12-601
2,2023-12-602
0,2023-12-603
2,2023-12-604
2,2023-12-605
2,2023-12-606
0,2023-12-607
2,2023-12-608
2,2023-12-609
2,2023-12-610
0,2023-12-611
0,2023-12-701
0,2023-12-702
0,2023-12-703
0,2023-12-704
0,2023-12-705
2,2023-12-706
1,2023-13-101
1,2023-13-102
1,2023-13-103
2,2023-13-104
2,2023-13-105
1,2023-13-106
2,2023-13-107
1,2023-13-108
1,2023-13-109
1,2023-13-110
1,2023-13-111
2,2023-13-112
1,2023-13-113
1,2023-13-114
1,2023-13-115
0,2023-13-116
0,2023-13-117
1,2023-13-118
2,2023-13-119
2,2023-13-120
1,2023-13-201
2,2023-13-202
1,2023-13-203
2,2023-13-204
1,2023-13-205
1,2023-13-206
1,2023-13-207
1,2023-13-208
2,2023-13-209
2,2023-13-210
2,2023-13-211
2,2023-13-212
2,2023-13-213
0,2023-13-214
0,2023-13-215
0,2023-13-216
1,2023-13-301
2,2023-13-302
1,2023-13-303
2,2023-13-304
2,2023-13-305
2,2023-13-306
1,2023-13-307
1,2023-13-308
1,2023-13-401
1,2023-13-402
1,2023-13-403
1,2023-13-404
1,2023-13-405
1,2023-13-406
1,2023-13-407
1,2023-13-408
1,2023-13-409
0,2023-13-410
2,2023-13-501
0,2023-13-502
0,2023-13-503
0,2023-13-504
2,2023-13-505
0,2023-13-506
0,2023-13-507
0,2023-13-508
0,2023-13-509
0,2023-13-510
2,2023-13-511
2,2023-13-601
2,2023-13-602
0,2023-13-603
2,2023-13-604
2,2023-13-605
2,2023-13-606
0,2023-13-607
2,2023-13-608
2,2023-13-609
2,2023-13-610
0,2023-13-611
0,2023-13-701
0,2023-13-702
0,2023-13-703
0,2023-13-704
0,2023-13-705
2,2023-13-706
1,2023-14-101
1,2023-14-102
1,2023-14-103
2,2023-14-104
2,2023-14-105
1,2023-14-106
2,2023-14-107
1,2023-14-108
1,2023-14-109
1,2023-14-110
1,2023-14-111
2,2023-14-112
1,2023-14-113
1,2023-14-114
1,2023-14-115
0,2023-14-116
0,2023-14-117
1,2023-14-118
2,2023-14-119
2,2023-14-120
1,2023-14-201
2,2023-14-202
1,2023-14-203
2,2023-14-204
1,2023-14-205
1,2023-14-206
1,2023-14-207
1,2023-14-208
2,2023-14-209
2,2023-14-210
2,2023-14-211
2,2023-14-212
2,2023-14-213
0,2023-14-214
0,2023-14-215
0,2023-14-216
1,2023-14-301
2,2023-14-302
1,2023-14-303
2,2023-14-304
2,2023-14-305
2,2023-14-306
1,2023-14-307
1,2023-14-308
1,2023-14-401
1,2023-14-402
1,2023-14-403
1,2023-14-404
1,2023-14-405
1,2023-14-406
1,2023-14-407
1,2023-14-408
1,2023-14-409
0,2023-14-410
2,2023-14-501
0,2023-14-502
0,2023-14-503
0,2023-14-504
2,2023-14-505
0,2023-14-506
0,2023-14-507
0,2023-14-508
0,2023-14-509
0,2023-14-510
2,2023-14-511
2,2023-14-601
2,2023-14-602
0,2023-14-603
2,2023-14-604
2,2023-14-605
2,2023-14-606
0,2023-14-607
2,2023-14-608
2,2023-14-609
2,2023-14-610
0,2023-14-611
0,2023-14-701
0,2023-14-702
0,2023-14-703
0,2023-14-704
0,2023-14-705
2,2023-14-706
1,2023-15-101
1,2023-15-102
1,2023-15-103
2,2023-15-104
2,2023-15-105
1,2023-15-106
2,2023-15-107
1,2023-15-108
1,2023-15-109
1,2023-15-110
1,2023-15-111
2,2023-15-112
1,2023-15-113
1,2023-15-114
1,2023-15-115
0,2023-15-116
0,2023-15-117
1,2023-15-118
2,2023-15-119
2,2023-15-120
1,2023-15-201
2,2023-15-202
1,2023-15-203
2,2023-15-204
1,2023-15-205
1,2023-15-206
1,2023-15-207
1,2023-15-208
2,2023-15-209
2,2023-15-210
2,2023-15-211
2,2023-15-212
2,2023-15-213
0,2023-15-214
0,2023-15-215
0,2023-15-216
1,2023-15-301
2,2023-15-302
1,2023-15-303
2,2023-15-304
2,2023-15-305
2,2023-15-306
1,2023-15-307
1,2023-15-308
1,2023-15-401
1,2023-15-402
1,2023-15-403
1,2023-15-404
1,2023-15-405
1,2023-15-406
1,2023-15-407
1,2023-15-408
1,2023-15-409
0,2023-15-410
2,2023-15-501
0,2023-15-502
0,2023-15-503
0,2023-15-504
2,2023-15-505
0,2023-15-506
0,2023-15-507
0,2023-15-508
0,2023-15-509
0,2023-15-510
2,2023-15-511
2,2023-15-601
2,2023-15-602
0,2023-15-603
2,2023-15-604
2,2023-15-605
2,2023-15-606
0,2023-15-607
2,2023-15-608
2,2023-15-609
2,2023-15-610
0,2023-15-611
0,2023-15-701
0,2023-15-702
0,2023-15-703
0,2023-15-704
0,2023-15-705
2,2023-15-706
1,2023-16-101
1,2023-16-102
1,2023-16-103
2,2023-16-104
2,2023-16-105
1,2023-16-106
2,2023-16-107
1,2023-16-108
1,2023-16-109
1,2023-16-110
1,2023-16-111
2,2023-16-112
1,2023-16-113
1,2023-16-114
1,2023-16-115
0,2023-16-116
0,2023-16-117
1,2023-16-118
2,2023-16-119
2,2023-16-120
1,2023-16-201
2,2023-16-202
1,2023-16-203
2,2023-16-204
1,2023-16-205
1,2023-16-206
1,2023-16-207
1,2023-16-208
2,2023-16-209
2,2023-16-210
2,2023-16-211
2,2023-16-212
2,2023-16-213
0,2023-16-214
0,2023-16-215
0,2023-16-216
1,2023-16-301
2,2023-16-302
1,2023-16-303
2,2023-16-304
2,2023-16-305
2,2023-16-306
1,2023-16-307
1,2023-16-308
1,2023-16-401
1,2023-16-402
1,2023-16-403
1,2023-16-404
1,2023-16-405
1,2023-16-406
1,2023-16-407
1,2023-16-408
1,2023-16-409
0,2023-16-410
2,2023-16-501
0,2023-16-502
0,2023-16-503
0,2023-16-504
2,2023-16-505
0,2023-16-506
0,2023-16-507
0,2023-16-508
0,2023-16-509
0,2023-16-510
2,2023-16-511
2,2023-16-601
2,2023-16-602
0,2023-16-603
2,2023-16-604
2,2023-16-605
2,2023-16-606
0,2023-16-607
2,2023-16-608
2,2023-16-609
2,2023-16-610
0,2023-16-611
0,2023-16-701
0,2023-16-702
0,2023-16-703
0,2023-16-704
0,2023-16-705
2,2023-16-706
1,2023-17-101
1,2023-17-102
1,2023-17-103
2,2023-17-104
2,2023-17-105
1,2023-17-106
2,2023-17-107
1,2023-17-108
1,2023-17-109
1,2023-17-110
1,2023-17-111
2,2023-17-112
1,2023-17-113
1,2023-17-114
1,2023-17-115
0,2023-17-116
0,2023-17-117
1,2023-17-118
2,2023-17-119
2,2023-17-120
1,2023-17-201
2,2023-17-202
1,2023-17-203
2,2023-17-204
1,2023-17-205
1,2023-17-206
1,2023-17-207
1,2023-17-208
2,2023-17-209
2,2023-17-210
2,2023-17-211
2,2023-17-212
2,2023-17-213
0,2023-17-214
0,2023-17-215
0,2023-17-216
1,2023-17-301
2,2023-17-302
1,2023-17-303
2,2023-17-304
2,2023-17-305
2,2023-17-306
1,2023-17-307
1,2023-17-308
1,2023-17-401
1,2023-17-402
1,2023-17-403
1,2023-17-404
1,2023-17-405
1,2023-17-406
1,2023-17-407
1,2023-17-408
1,2023-17-409
0,2023-17-410
2,2023-17-501
0,2023-17-502
0,2023-17-503
0,2023-17-504
2,2023-17-505
0,2023-17-506
0,2023-17-507
0,2023-17-508
0,2023-17-509
0,2023-17-510
2,2023-17-511
2,2023-17-601
2,2023-17-602
0,2023-17-603
2,2023-17-604
2,2023-17-605
2,2023-17-606
0,2023-17-607
2,2023-17-608
2,2023-17-609
2,2023-17-610
0,2023-17-611
0,2023-17-701
0,2023-17-702
0,2023-17-703
0,2023-17-704
0,2023-17-705
2,2023-17-706
1,2023-18-101
1,2023-18-102
1,2023-18-103
2,2023-18-104
2,2023-18-105
1,2023-18-106
2,2023-18-107
1,2023-18-108
1,2023-18-109
1,2023-18-110
1,2023-18-111
2,2023-18-112
1,2023-18-113
1,2023-18-114
1,2023-18-115
0,2023-18-116
0,2023-18-117
1,2023-18-118
2,2023-18-119
2,2023-18-120
1,2023-18-201
2,2023-18-202
1,2023-18-203
2,2023-18-204
1,2023-18-205
1,2023-18-206
1,2023-18-207
1,2023-18-208
2,2023-18-209
2,2023-18-210
2,2023-18-211
2,2023-18-212
2,2023-18-213
0,2023-18-214
0,2023-18-215
0,2023-18-216
1,2023-18-301
2,2023-18-302
1,2023-18-303
2,2023-18-304
2,2023-18-305
2,2023-18-306
1,2023-18-307
1,2023-18-308
1,2023-18-401
1,2023-18-402
1,2023-18-403
1,2023-18-404
1,2023-18-405
1,2023-18-406
1,2023-18-407
1,2023-18-408
1,2023-18-409
0,2023-18-410
2,2023-18-501
0,2023-18-502
0,2023-18-503
0,2023-18-504
2,2023-18-505
0,2023-18-506
0,2023-18-507
0,2023-18-508
0,2023-18-509
0,2023-18-510
2,2023-18-511
2,2023-18-601
2,2023-18-602
0,2023-18-603
2,2023-18-604
2,2023-18-605
2,2023-18-606
0,2023-18-607
2,2023-18-608
2,2023-18-609
2,2023-18-610
0,2023-18-611
0,2023-18-701
0,2023-18-702
0,2023-18-703
0,2023-18-704
0,2023-18-705
2,2023-18-706
1,2023-19-101
1,2023-19-102
1,2023-19-103
2,2023-19-104
2,2023-19-105
1,2023-19-106
2,2023-19-107
1,2023-19-108
1,2023-19-109
1,2023-19-110
1,2023-19-111
2,2023-19-112
1,2023-19-113
1,2023-19-114
1,2023-19-115
0,2023-19-116
0,2023-19-117
1,2023-19-118
2,2023-19-119
2,2023-19-120
1,2023-19-201
2,2023-19-202
1,2023-19-203
2,2023-19-204
1,2023-19-205
1,2023-19-206
1,2023-19-207
1,2023-19-208
2,2023-19-209
2,2023-19-210
2,2023-19-211
2,2023-19-212
2,2023-19-213
0,2023-19-214
0,2023-19-215
0,2023-19-216
1,2023-19-301
2,2023-19-302
1,2023-19-303
2,2023-19-304
2,2023-19-305
2,2023-19-306
1,2023-19-307
1,2023-19-308
1,2023-19-401
1,2023-19-402
1,2023-19-403
1,2023-19-404
1,2023-19-405
1,2023-19-406
1,2023-19-407
1,2023-19-408
1,2023-19-409
0,2023-19-410
2,2023-19-501
0,2023-19-502
0,2023-19-503
0,2023-19-504
2,2023-19-505
0,2023-19-506
0,2023-19-507
0,2023-19-508
0,2023-19-509
0,2023-19-510
2,2023-19-511
2,2023-19-601
2,2023-19-602
0,2023-19-603
2,2023-19-604
2,2023-19-605
2,2023-19-606
0,2023-19-607
2,2023-19-608
2,2023-19-609
2,2023-19-610
0,2023-19-611
0,2023-19-701
0,2023-19-702
0,2023-19-703
0,2023-19-704
0,2023-19-705
2,2023-19-706
1,2023-20-101
1,2023-20-102
1,2023-20-103
2,2023-20-104
2,2023-20-105
1,2023-20-106
2,2023-20-107
1,2023-20-108
1,2023-20-109
1,2023-20-110
1,2023-20-111
2,2023-20-112
1,2023-20-113
1,2023-20-114
1,2023-20-115
0,2023-20-116
0,2023-20-117
1,2023-20-118
2,2023-20-119
2,2023-20-120
1,2023-20-201
2,2023-20-202
1,2023-20-203
2,2023-20-204
1,2023-20-205
1,2023-20-206
1,2023-20-207
1,2023-20-208
2,2023-20-209
2,2023-20-210
2,2023-20-211
2,2023-20-212
2,2023-20-213
0,2023-20-214
0,2023-20-215
0,2023-20-216
1,2023-20-301
2,2023-20-302
1,2023-20-303
2,2023-20-304
2,2023-20-305
2,2023-20-306
1,2023-20-307
1,2023-20-308
1,2023-20-401
1,2023-20-402
1,2023-20-403
1,2023-20-404
1,2023-20-405
1,2023-20-406
1,2023-20-407
1,2023-20-408
1,2023-20-409
0,2023-20-410
2,2023-20-501
0,2023-20-502
0,2023-20-503
0,2023-20-504
2,2023-20-505
0,2023-20-506
0,2023-20-507
0,2023-20-508
0,2023-20-509
0,2023-20-510
2,2023-20-511
2,2023-20-601
2,2023-20-602
0,2023-20-603
2,2023-20-604
2,2023-20-605
2,2023-20-606
0,2023-20-607
2,2023-20-608
2,2023-20-609
2,2023-20-610
0,2023-20-611
0,2023-20-701
0,2023-20-702
0,2023-20-703
0,2023-20-704
0,2023-20-705
2,2023-20-706
1,2023-21-101
1,2023-21-102
1,2023-21-103
2,2023-21-104
2,2023-21-105
1,2023-21-106
2,2023-21-107
1,2023-21-108
1,2023-21-109
1,2023-21-110
1,2023-21-111
2,2023-21-112
1,2023-21-113
1,2023-21-114
1,2023-21-115
0,2023-21-116
0,2023-21-117
1,2023-21-118
2,2023-21-119
2,2023-21-120
1,2023-21-201
2,2023-21-202
1,2023-21-203
2,2023-21-204
1,2023-21-205
1,2023-21-206
1,2023-21-207
1,2023-21-208
2,2023-21-209
2,2023-21-210
2,2023-21-211
2,2023-21-212
2,2023-21-213
0,2023-21-214
0,2023-21-215
0,2023-21-216
1,2023-21-301
2,2023-21-302
1,2023-21-303
2,2023-21-304
2,2023-21-305
2,2023-21-306
1,2023-21-307
1,2023-21-308
1,2023-21-401
1,2023-21-402
1,2023-21-403
1,2023-21-404
1,2023-21-405
1,2023-21-406
1,2023-21-407
1,2023-21-408
1,2023-21-409
0,2023-21-410
2,2023-21-501
0,2023-21-502
0,2023-21-503
0,2023-21-504
2,2023-21-505
0,2023-21-506
0,2023-21-507
0,2023-21-508
0,2023-21-509
0,2023-21-510
2,2023-21-511
2,2023-21-601
2,2023-21-602
0,2023-21-603
2,2023-21-604
2,2023-21-605
2,2023-21-606
0,2023-21-607
2,2023-21-608
2,2023-21-609
2,2023-21-610
0,2023-21-611
0,2023-21-701
0,2023-21-702
0,2023-21-703
0,2023-21-704
0,2023-21-705
2,2023-21-706
1,2023-22-101
1,2023-22-102
1,2023-22-103
2,2023-22-104
2,2023-22-105
1,2023-22-106
2,2023-22-107
1,2023-22-108
1,2023-22-109
1,2023-22-110
1,2023-22-111
2,2023-22-112
1,2023-22-113
1,2023-22-114
