"","canton","tmin_min","tmin_max","tmin_mean","tmin_median","week"
"15292","Puriscal",27.532509,35.189476,31.1484514571429,30.976686,"2023-39"
"15293","Pérez Zeledón",22.78819,33.597595,28.2303602142857,28.9861535,"2023-39"
"15294","Quepos",30.386992,35.52571,33.7435466904762,34.045065,"2023-39"
"15295","Río Cuarto",27.37181,33.880413,30.9795874761905,32.045635,"2023-39"
"15296","San Carlos",25.70739,34.694347,32.5254642637363,33.004389,"2023-39"
"15297","San Mateo",30.633402,31.60596,31.1014267142857,30.978155,"2023-39"
"15298","San Pablo",27.57371,28.301054,27.9727521428571,28.066519,"2023-39"
"15299","San Ramón",26.411575,31.67828,28.8365757142857,28.5730505,"2023-39"
"15300","Santa Ana",27.295147,28.082134,27.786817,27.84326,"2023-39"
"15301","Santa Cruz",NA,NA,NA,NA,"2023-39"
"15302","Sarapiquí",26.672457,34.154037,32.2209703361345,32.748795,"2023-39"
"15303","Sarchí",25.224483,26.022562,25.5871948571429,25.474775,"2023-39"
"15304","Siquirres",29.218502,34.157604,31.8201213392857,31.7497275,"2023-39"
"15305","Talamanca",20.28912,34.785988,26.8154623913043,26.70575,"2023-39"
"15306","Tarrazú",25.235432,31.280092,28.5830178928571,28.725185,"2023-39"
"15307","Tilarán",27.217613,33.314964,30.6926842857143,30.629562,"2023-39"
"15308","Turrialba",20.025682,29.751427,25.6471491538462,26.245539,"2023-39"
"15309","Turrubares",31.017967,35.79463,33.235054,33.160583,"2023-39"
"15310","Upala",27.706238,35.696472,32.6690161020408,33.036898,"2023-39"
"15311","Vázquez de Coronado",23.045225,27.363602,25.0670415,25.115414,"2023-39"
"15312","Zarcero",26.832485,27.492914,27.1360622857143,27.074078,"2023-39"
"15313","Abangares",28.356411,33.716328,31.2186092142857,31.267535,"2024-39"
"15314","Acosta",26.752687,31.384533,28.5593210952381,27.988914,"2024-39"
"15315","Alajuela",21.013662,28.886784,25.6619830357143,26.368946,"2024-39"
"15316","Alajuelita",23.3267,24.180714,23.7431198571429,23.899189,"2024-39"
"15317","Alvarado",24.360966,24.947092,24.6940447142857,24.656322,"2024-39"
"15318","Aserrí",25.059917,26.00784,25.5918482857143,25.762646,"2024-39"
"15319","Atenas",26.295797,27.864485,26.983615,26.788954,"2024-39"
"15320","Bagaces",26.451725,33.418724,30.7484432571429,30.9710705,"2024-39"
"15321","Barva",23.38205,24.487291,24.0263895714286,24.011246,"2024-39"
"15322","Buenos Aires",22.267403,30.991177,27.5561032180451,27.914576,"2024-39"
"15323","Carrillo",NA,NA,NA,NA,"2024-39"
"15324","Cartago",23.605457,24.582293,24.1074845,24.14762,"2024-39"
"15325","Cañas",29.336702,33.58776,31.6789468857143,31.65752,"2024-39"
"15326","Corredores",27.787148,32.940098,30.8721816,31.01867,"2024-39"
"15327","Coto Brus",20.76791,28.56828,25.4430418214286,25.4829235,"2024-39"
"15328","Dota",19.92406,28.084553,23.3412316666667,21.950298,"2024-39"
"15329","El Guarco",21.19576,23.907045,22.6062777857143,22.522133,"2024-39"
"15330","Esparza",30.284784,34.97297,31.8822786428571,31.6412985,"2024-39"
"15331","Garabito",31.294067,34.11164,32.6143354761905,32.442173,"2024-39"
"15332","Golfito",28.757565,34.49441,31.5900620666667,31.626368,"2024-39"
"15333","Grecia",25.917746,27.411392,26.68742,26.743843,"2024-39"
"15334","Guatuso",26.631676,34.281708,31.4506830816327,32.053852,"2024-39"
"15335","Guácimo",23.382013,32.775375,29.7598798285714,31.135761,"2024-39"
"15336","Heredia",22.315163,24.628159,23.6719717857143,23.598265,"2024-39"
"15337","Hojancha",28.515366,31.65997,30.099926,30.288715,"2024-39"
"15338","Jiménez",26.30441,27.017138,26.7546977142857,26.91436,"2024-39"
"15339","La Cruz",NA,NA,NA,NA,"2024-39"
"15340","La Unión",24.57832,25.17361,24.9163847142857,24.922691,"2024-39"
"15341","León Cortés Castro",23.599785,24.574125,24.1746604285714,24.253637,"2024-39"
"15342","Liberia",27.653244,33.01433,30.8951739571429,30.8578,"2024-39"
"15343","Limón",21.136305,33.01445,28.1426284095238,29.115158,"2024-39"
"15344","Los Chiles",30.37043,34.343777,32.7524890649351,32.924698,"2024-39"
"15345","Matina",26.583923,33.4275,29.9945182619048,29.921235,"2024-39"
"15346","Montes de Oro",26.217535,32.592422,28.9569537142857,29.4895375,"2024-39"
"15347","Mora",26.86406,28.126062,27.4395344285714,27.37528,"2024-39"
"15348","Nandayure",28.6045,35.54138,31.8561386857143,31.96667,"2024-39"
"15349","Naranjo",25.383286,27.109976,26.2128945714286,26.069586,"2024-39"
"15350","Nicoya",27.792751,34.343723,31.2360993333333,31.2302515,"2024-39"
"15351","Oreamuno",24.795021,25.50495,25.2400778571429,25.401194,"2024-39"
"15352","Orotina",31.477196,33.57602,32.1798682857143,32.01892,"2024-39"
"15353","Osa",29.091057,33.84388,31.6000134952381,31.63208,"2024-39"
"15354","Paraíso",19.102894,25.328592,22.0005668214286,21.611983,"2024-39"
"15355","Parrita",30.582912,34.331074,32.3881749047619,32.392387,"2024-39"
"15356","Pococí",24.651432,33.76047,31.4743525357143,31.8822335,"2024-39"
"15357","Puntarenas",NA,NA,NA,NA,"2024-39"
"15358","Puriscal",25.965494,33.362747,29.3190506,29.338057,"2024-39"
"15359","Pérez Zeledón",20.55681,31.544987,26.725187122449,27.357302,"2024-39"
"15360","Quepos",29.150696,34.026188,32.4032426666667,32.8573035,"2024-39"
"15361","Río Cuarto",25.27921,32.354153,29.3110175238095,30.4811,"2024-39"
"15362","San Carlos",23.15414,33.91328,31.121294510989,31.8116055,"2024-39"
"15363","San Mateo",28.457726,30.40886,29.1740687142857,29.051401,"2024-39"
"15364","San Pablo",25.520319,26.553812,26.0969865714286,26.089703,"2024-39"
"15365","San Ramón",23.105022,31.032923,26.6475964107143,26.4481615,"2024-39"
"15366","Santa Ana",25.316292,26.466625,25.8139827142857,25.928894,"2024-39"
"15367","Santa Cruz",NA,NA,NA,NA,"2024-39"
"15368","Sarapiquí",25.002972,33.092957,30.9525569495798,31.6321,"2024-39"
"15369","Sarchí",22.461994,24.145292,23.3504247142857,23.55973,"2024-39"
"15370","Siquirres",27.528498,33.321033,30.2997063928571,30.2268445,"2024-39"
"15371","Talamanca",18.075571,33.569492,25.3311135590062,24.945354,"2024-39"
"15372","Tarrazú",23.469746,30.071165,27.11136475,27.329766,"2024-39"
"15373","Tilarán",23.864489,31.934896,28.3809939795918,28.463655,"2024-39"
"15374","Turrialba",17.992872,28.356205,24.1286496923077,24.756523,"2024-39"
"15375","Turrubares",29.616697,34.20649,31.562605,31.3934525,"2024-39"
"15376","Upala",24.61084,35.137486,30.3982473367347,30.744632,"2024-39"
"15377","Vázquez de Coronado",21.20458,25.488544,23.4124495714286,23.2504245,"2024-39"
"15378","Zarcero",23.7761,25.651125,24.7607232857143,24.759212,"2024-39"
"15379","Abangares",29.105072,35.103134,32.799989952381,33.040008,"2025-39"
"15380","Acosta",27.790344,33.080795,29.963881047619,29.537937,"2025-39"
"15381","Alajuela",22.535017,31.928568,27.3935440357143,28.052256,"2025-39"
"15382","Alajuelita",24.360943,26.802315,25.4052552857143,25.49189,"2025-39"
"15383","Alvarado",25.361172,27.07198,25.9249752857143,25.622217,"2025-39"
"15384","Aserrí",26.114248,28.663223,27.2597175714286,27.446552,"2025-39"
"15385","Atenas",27.50965,30.653215,28.8399024285714,29.126423,"2025-39"
"15386","Bagaces",28.423468,35.020542,32.8361620714286,33.352476,"2025-39"
"15387","Barva",24.764507,26.623306,25.4798898571429,25.224428,"2025-39"
"15388","Buenos Aires",23.584278,32.106056,28.6133116616541,29.13538,"2025-39"
"15389","Carrillo",NA,NA,NA,NA,"2025-39"
"15390","Cartago",24.533236,26.701855,25.5766674285714,25.407605,"2025-39"
"15391","Cañas",30.693808,35.300774,33.5104505714286,33.782364,"2025-39"
"15392","Corredores",28.166706,33.70248,31.5944699428571,31.609924,"2025-39"
"15393","Coto Brus",21.436619,29.696503,26.3317149464286,26.4642925,"2025-39"
"15394","Dota",21.17544,29.275442,24.5309317619048,23.010992,"2025-39"
"15395","El Guarco",22.205896,26.61187,24.1646357142857,24.0856875,"2025-39"
"15396","Esparza",30.776192,35.076942,33.0346690714286,33.0857275,"2025-39"
"15397","Garabito",31.133932,34.558014,33.1378585714286,33.232895,"2025-39"
"15398","Golfito",29.473377,34.544716,32.089205152381,32.124077,"2025-39"
"15399","Grecia",27.55704,30.183178,28.553848,28.34288,"2025-39"
"15400","Guatuso",28.610437,35.42693,32.4628336122449,32.715004,"2025-39"
"15401","Guácimo",24.078207,34.282433,30.86572,32.2321,"2025-39"
"15402","Heredia",23.550297,26.4522,24.8572378571429,24.9963295,"2025-39"
"15403","Hojancha",29.236837,32.39258,31.4308607142857,31.804665,"2025-39"
"15404","Jiménez",27.460846,29.494577,28.0049888571429,27.604181,"2025-39"
"15405","La Cruz",NA,NA,NA,NA,"2025-39"
"15406","La Unión",25.555687,27.675545,26.4659185714286,26.397789,"2025-39"
"15407","León Cortés Castro",24.60414,26.81997,25.622745,25.757563,"2025-39"
"15408","Liberia",29.760712,35.172348,33.1858476142857,33.44092,"2025-39"
"15409","Limón",22.67363,34.260235,28.9024877047619,29.78035,"2025-39"
"15410","Los Chiles",31.794811,35.63119,33.7087005064935,33.766537,"2025-39"
"15411","Matina",27.452503,34.615623,30.9192984285714,31.2806545,"2025-39"
"15412","Montes de Oro",27.272526,33.33114,30.5465002857143,30.378478,"2025-39"
"15413","Mora",28.028738,30.81614,29.181848,29.536097,"2025-39"
"15414","Nandayure",29.27785,34.96325,32.8283348285714,33.088455,"2025-39"
"15415","Naranjo",26.960323,29.836145,28.1068222857143,28.053774,"2025-39"
"15416","Nicoya",28.615929,35.32367,32.7903464642857,32.9733115,"2025-39"
"15417","Oreamuno",25.733616,27.24158,26.3248404285714,26.10507,"2025-39"
"15418","Orotina",31.757973,34.516266,33.241554,33.546707,"2025-39"
"15419","Osa",30.560656,33.918545,32.3609349619048,32.354237,"2025-39"
"15420","Paraíso",20.545645,27.575851,23.3749273571429,23.215737,"2025-39"
"15421","Parrita",31.394533,34.86241,33.3195595714286,33.23558,"2025-39"
"15422","Pococí",25.389614,35.25181,32.2626415,32.6517965,"2025-39"
"15423","Puntarenas",NA,NA,NA,NA,"2025-39"
"15424","Puriscal",26.651114,34.23436,30.5852785428571,30.709148,"2025-39"
"15425","Pérez Zeledón",22.47275,32.20647,27.8320842755102,28.3986525,"2025-39"
"15426","Quepos",29.970163,34.762028,33.0675706904762,33.440319,"2025-39"
"15427","Río Cuarto",26.36097,33.75889,30.4742658095238,31.571112,"2025-39"
"15428","San Carlos",24.641443,34.586514,32.2701224450549,32.8512185,"2025-39"
"15429","San Mateo",29.272207,32.587845,30.8580662857143,31.192404,"2025-39"
"15430","San Pablo",26.805672,29.130392,27.7459868571429,27.669533,"2025-39"
"15431","San Ramón",24.68089,32.516453,28.40182925,28.0550135,"2025-39"
"15432","Santa Ana",26.39684,29.158754,27.5743915714286,27.853064,"2025-39"
"15433","Santa Cruz",NA,NA,NA,NA,"2025-39"
"15434","Sarapiquí",25.943972,34.29829,31.8781688739496,32.560917,"2025-39"
"15435","Sarchí",24.36701,26.287724,24.9948747142857,24.676754,"2025-39"
"15436","Siquirres",28.462494,34.541206,31.2889008392857,31.3188775,"2025-39"
"15437","Talamanca",19.066652,33.219048,26.0142473726708,25.98868,"2025-39"
"15438","Tarrazú",24.425686,31.059895,28.250369,28.5050325,"2025-39"
"15439","Tilarán",25.510664,33.103863,30.0473180408163,30.138828,"2025-39"
"15440","Turrialba",19.889965,30.432667,25.2413913516484,25.771492,"2025-39"
"15441","Turrubares",29.954573,34.7705,32.5005181428571,32.421992,"2025-39"
"15442","Upala",26.404064,35.790897,31.8985695,32.290899,"2025-39"
"15443","Vázquez de Coronado",22.25727,27.724377,24.7216905,24.7936175,"2025-39"
"15444","Zarcero",25.72852,28.048101,26.5680462857143,26.30704,"2025-39"
"15445","Abangares",28.939678,34.145237,32.0878892619048,32.2742285,"2020-40"
"15446","Acosta",27.057837,31.834124,29.0877298571429,28.375607,"2020-40"
"15447","Alajuela",20.295525,30.021643,26.20407075,26.967281,"2020-40"
"15448","Alajuelita",23.069887,25.176764,24.353633,24.506573,"2020-40"
"15449","Alvarado",24.485323,26.26428,25.2120342857143,25.08746,"2020-40"
"15450","Aserrí",25.236588,27.063704,26.2761562857143,26.403131,"2020-40"
"15451","Atenas",25.703661,28.847067,27.5200177142857,27.683096,"2020-40"
"15452","Bagaces",27.667904,34.167126,31.6453925,31.793498,"2020-40"
"15453","Barva",22.902658,25.236118,24.4525024285714,24.405642,"2020-40"
"15454","Buenos Aires",23.45226,31.017668,28.0842471879699,28.303074,"2020-40"
"15455","Carrillo",NA,NA,NA,NA,"2020-40"
"15456","Cartago",23.738873,25.754732,24.7147505,24.751229,"2020-40"
"15457","Cañas",30.369583,34.260376,32.5849407428571,32.85246,"2020-40"
"15458","Corredores",28.620275,32.94493,31.0358891714286,31.596899,"2020-40"
"15459","Coto Brus",21.92815,28.37692,25.7307784821429,25.580717,"2020-40"
"15460","Dota",20.375244,28.91464,23.8114938095238,22.431227,"2020-40"
"15461","El Guarco",21.464472,25.028463,23.2400067857143,23.2104625,"2020-40"
"15462","Esparza",29.691261,33.169662,31.8226425714286,31.681432,"2020-40"
"15463","Garabito",30.440191,33.29556,31.9671891904762,31.99206,"2020-40"
"15464","Golfito",28.551456,33.216415,31.2844026285714,31.323206,"2020-40"
"15465","Grecia",25.420536,28.48278,27.2675407142857,27.362476,"2020-40"
"15466","Guatuso",28.026518,33.617016,31.3339940816327,31.741241,"2020-40"
"15467","Guácimo",23.442236,32.745094,30.0455988,31.411379,"2020-40"
"15468","Heredia",21.708944,25.526655,23.9668787142857,24.0158615,"2020-40"
"15469","Hojancha",28.330465,31.921488,30.6017911428571,31.02502,"2020-40"
"15470","Jiménez",26.85725,28.737026,27.368798,27.185266,"2020-40"
"15471","La Cruz",NA,NA,NA,NA,"2020-40"
"15472","La Unión",24.429764,26.184149,25.5143747142857,25.571772,"2020-40"
"15473","León Cortés Castro",23.88015,25.329208,24.7216417142857,24.85012,"2020-40"
"15474","Liberia",27.973183,34.011234,31.8268181857143,32.013692,"2020-40"
"15475","Limón",22.048256,32.59051,28.3069214285714,29.361296,"2020-40"
"15476","Los Chiles",31.208025,33.892517,32.4617055324675,32.36483,"2020-40"
"15477","Matina",26.994133,33.06598,30.1105433571429,30.2425055,"2020-40"
"15478","Montes de Oro",26.37309,32.011772,29.5193997142857,29.379134,"2020-40"
"15479","Mora",26.562729,29.0997,28.0409882857143,28.096292,"2020-40"
"15480","Nandayure",28.643642,33.664955,31.9044598285714,32.161182,"2020-40"
"15481","Naranjo",24.881157,28.171843,26.7599267142857,26.84976,"2020-40"
"15482","Nicoya",27.955631,34.202206,31.7809566309524,32.010852,"2020-40"
"15483","Oreamuno",24.510292,26.398338,25.5735757142857,25.521708,"2020-40"
"15484","Orotina",30.885456,33.10886,32.1944628571429,32.428905,"2020-40"
"15485","Osa",29.677847,33.31598,31.6590946285714,31.60242,"2020-40"
"15486","Paraíso",19.680532,26.899542,22.6068903214286,22.423136,"2020-40"
"15487","Parrita",31.001,33.795113,32.5516275714286,32.79216,"2020-40"
"15488","Pococí",24.53675,33.212273,31.458805,31.9919165,"2020-40"
"15489","Puntarenas",NA,NA,NA,NA,"2020-40"
"15490","Puriscal",25.75601,33.11434,29.6155377428571,29.531958,"2020-40"
"15491","Pérez Zeledón",21.721552,31.231617,27.1281927346939,27.8612885,"2020-40"
"15492","Quepos",29.572166,33.76126,32.3835789285714,32.8374415,"2020-40"
"15493","Río Cuarto",24.766176,32.54171,29.4406540952381,30.325945,"2020-40"
"15494","San Carlos",22.73774,33.399628,31.0417468846154,31.527158,"2020-40"
"15495","San Mateo",27.841034,30.942999,29.6025087142857,29.848745,"2020-40"
"15496","San Pablo",25.222464,27.486647,26.6804987142857,26.79933,"2020-40"
"15497","San Ramón",23.620495,31.073751,27.1952286964286,27.0055525,"2020-40"
"15498","Santa Ana",25.05036,27.41295,26.4716731428571,26.57869,"2020-40"
"15499","Santa Cruz",NA,NA,NA,NA,"2020-40"
"15500","Sarapiquí",24.584566,32.96085,31.0073974705882,31.560715,"2020-40"
"15501","Sarchí",21.902401,25.022478,23.7582585714286,23.628016,"2020-40"
"15502","Siquirres",27.845432,32.89637,30.4280530714286,30.3858455,"2020-40"
"15503","Talamanca",19.045734,32.67793,25.5737486770186,25.319326,"2020-40"
"15504","Tarrazú",23.760187,30.485212,27.5328184642857,27.86188,"2020-40"
"15505","Tilarán",24.762262,32.17655,29.012954755102,29.138422,"2020-40"
"15506","Turrialba",18.908821,28.843407,24.6452563406593,25.284592,"2020-40"
"15507","Turrubares",29.377285,33.586117,31.5367311428571,31.457807,"2020-40"
"15508","Upala",25.851076,34.186966,30.4417091020408,30.8379955,"2020-40"
"15509","Vázquez de Coronado",20.967594,26.367706,23.8615574285714,23.613251,"2020-40"
"15510","Zarcero",23.426067,26.713205,25.2515002857143,25.12556,"2020-40"
"15511","Abangares",29.703407,34.475273,32.4470144285714,32.620575,"2021-40"
"15512","Acosta",26.841345,32.08261,29.2125318095238,28.926325,"2021-40"
"15513","Alajuela",20.712742,30.396107,26.4035113571429,27.3110545,"2021-40"
"15514","Alajuelita",23.608112,25.638138,24.6600911428571,24.354273,"2021-40"
"15515","Alvarado",24.754044,27.185946,25.8145155714286,25.50882,"2021-40"
"15516","Aserrí",25.530273,27.332949,26.5317922857143,26.459812,"2021-40"
"15517","Atenas",26.530159,28.865496,27.6153961428571,27.653168,"2021-40"
"15518","Bagaces",26.648104,34.533848,32.1411019142857,32.405865,"2021-40"
"15519","Barva",23.549494,26.291842,24.8323324285714,24.215002,"2021-40"
"15520","Buenos Aires",23.35389,31.57366,28.2880952857143,28.818707,"2021-40"
"15521","Carrillo",NA,NA,NA,NA,"2021-40"
"15522","Cartago",24.299221,26.557972,25.1896796428571,24.7946005,"2021-40"
"15523","Cañas",30.036598,34.552116,32.9598728857143,32.84429,"2021-40"
"15524","Corredores",29.020985,33.21329,31.3167684285714,31.56853,"2021-40"
"15525","Coto Brus",21.847296,29.396097,26.13036775,26.0542615,"2021-40"
"15526","Dota",20.49423,29.486576,24.1247243809524,22.452896,"2021-40"
"15527","El Guarco",21.836042,25.366148,23.5813383571429,23.618231,"2021-40"
"15528","Esparza",30.707159,33.853886,32.2400664285714,32.1685605,"2021-40"
"15529","Garabito",30.702744,33.65314,32.4701181428571,32.488144,"2021-40"
"15530","Golfito",29.82701,33.39224,31.799540847619,31.782751,"2021-40"
"15531","Grecia",26.173338,29.118792,27.4524535714286,27.25543,"2021-40"
"15532","Guatuso",26.355694,34.47003,31.027213877551,31.037449,"2021-40"
"15533","Guácimo",23.186403,34.097874,30.4519327714286,31.359543,"2021-40"
"15534","Heredia",21.958832,26.690561,24.3353749285714,24.429237,"2021-40"
"15535","Hojancha",30.659721,33.034416,31.3960704285714,31.155678,"2021-40"
"15536","Jiménez",26.80806,29.207138,27.8651627142857,27.635492,"2021-40"
"15537","La Cruz",NA,NA,NA,NA,"2021-40"
"15538","La Unión",25.079266,26.917221,25.9731821428571,25.426342,"2021-40"
"15539","León Cortés Castro",23.919638,25.763897,24.924157,24.868565,"2021-40"
"15540","Liberia",29.161308,34.466686,32.6500215714286,32.801465,"2021-40"
"15541","Limón",21.982658,33.66072,28.5039836285714,29.340027,"2021-40"
"15542","Los Chiles",29.057043,34.136635,32.1598383246753,32.284344,"2021-40"
"15543","Matina",26.878668,34.0877,30.4315967142857,30.803814,"2021-40"
"15544","Montes de Oro",27.365854,32.252014,29.8603990714286,30.092492,"2021-40"
"15545","Mora",26.92937,29.301558,28.1751732857143,28.202446,"2021-40"
"15546","Nandayure",30.73926,35.369213,32.9033112285714,32.979893,"2021-40"
"15547","Naranjo",25.663303,28.453146,26.8780165714286,26.818628,"2021-40"
"15548","Nicoya",30.005552,35.999622,32.6927980714286,32.607334,"2021-40"
"15549","Oreamuno",24.70814,27.82224,26.163856,25.502304,"2021-40"
"15550","Orotina",31.502428,33.197727,32.4428518571429,32.416122,"2021-40"
"15551","Osa",30.484106,33.87931,32.0622060571429,32.038578,"2021-40"
