"","week","province","group","value"
"769","2020-31",0,"dengue_spread",3.66
"770","2020-31",0,"employment",31.43
"771","2020-31",0,"mobility_finance",5.57
"772","2020-31",0,"water",0
"773","2020-31",1,"dengue_spread",11.14
"774","2020-31",1,"employment",28.13
"775","2020-31",1,"mobility_finance",0
"776","2020-31",1,"water",0
"777","2020-31",2,"dengue_spread",0
"778","2020-31",2,"employment",0
"779","2020-31",2,"mobility_finance",0
"780","2020-31",2,"water",0
"781","2020-31",3,"dengue_spread",0
"782","2020-31",3,"employment",0
"783","2020-31",3,"mobility_finance",0
"784","2020-31",3,"water",0
"785","2020-31",4,"dengue_spread",0
"786","2020-31",4,"employment",33.48
"787","2020-31",4,"mobility_finance",0
"788","2020-31",4,"water",0
"789","2020-31",5,"dengue_spread",0
"790","2020-31",5,"employment",0
"791","2020-31",5,"mobility_finance",0
"792","2020-31",5,"water",0
"793","2020-31",6,"dengue_spread",0
"794","2020-31",6,"employment",0
"795","2020-31",6,"mobility_finance",0
"796","2020-31",6,"water",0
"797","2020-31",7,"dengue_spread",0
"798","2020-31",7,"employment",0
"799","2020-31",7,"mobility_finance",0
"800","2020-31",7,"water",0
"801","2020-32",0,"dengue_spread",4.29
"802","2020-32",0,"employment",41.1
"803","2020-32",0,"mobility_finance",0
"804","2020-32",0,"water",0
"805","2020-32",1,"dengue_spread",10.01
"806","2020-32",1,"employment",32.08
"807","2020-32",1,"mobility_finance",0
"808","2020-32",1,"water",0
"809","2020-32",2,"dengue_spread",0
"810","2020-32",2,"employment",46.91
"811","2020-32",2,"mobility_finance",0
"812","2020-32",2,"water",0
"813","2020-32",3,"dengue_spread",0
"814","2020-32",3,"employment",0
"815","2020-32",3,"mobility_finance",0
"816","2020-32",3,"water",0
"817","2020-32",4,"dengue_spread",0
"818","2020-32",4,"employment",51.24
"819","2020-32",4,"mobility_finance",0
"820","2020-32",4,"water",0
"821","2020-32",5,"dengue_spread",0
"822","2020-32",5,"employment",0
"823","2020-32",5,"mobility_finance",0
"824","2020-32",5,"water",0
"825","2020-32",6,"dengue_spread",0
"826","2020-32",6,"employment",0
"827","2020-32",6,"mobility_finance",0
"828","2020-32",6,"water",0
"829","2020-32",7,"dengue_spread",0
"830","2020-32",7,"employment",0
"831","2020-32",7,"mobility_finance",0
"832","2020-32",7,"water",0
"833","2020-33",0,"dengue_spread",3.82
"834","2020-33",0,"employment",32.64
"835","2020-33",0,"mobility_finance",8.58
"836","2020-33",0,"water",0
"837","2020-33",1,"dengue_spread",0
"838","2020-33",1,"employment",30.6
"839","2020-33",1,"mobility_finance",0
"840","2020-33",1,"water",0
"841","2020-33",2,"dengue_spread",0
"842","2020-33",2,"employment",0
"843","2020-33",2,"mobility_finance",0
"844","2020-33",2,"water",0
"845","2020-33",3,"dengue_spread",0
"846","2020-33",3,"employment",0
"847","2020-33",3,"mobility_finance",0
"848","2020-33",3,"water",0
"849","2020-33",4,"dengue_spread",0
"850","2020-33",4,"employment",37.08
"851","2020-33",4,"mobility_finance",0
"852","2020-33",4,"water",0
"853","2020-33",5,"dengue_spread",0
"854","2020-33",5,"employment",0
"855","2020-33",5,"mobility_finance",0
"856","2020-33",5,"water",0
"857","2020-33",6,"dengue_spread",0
"858","2020-33",6,"employment",0
"859","2020-33",6,"mobility_finance",0
"860","2020-33",6,"water",0
"861","2020-33",7,"dengue_spread",0
"862","2020-33",7,"employment",0
"863","2020-33",7,"mobility_finance",0
"864","2020-33",7,"water",0
"865","2020-34",0,"dengue_spread",4.68
"866","2020-34",0,"employment",39.89
"867","2020-34",0,"mobility_finance",6.98
"868","2020-34",0,"water",0
"869","2020-34",1,"dengue_spread",0
"870","2020-34",1,"employment",32.57
"871","2020-34",1,"mobility_finance",0
"872","2020-34",1,"water",0
"873","2020-34",2,"dengue_spread",0
"874","2020-34",2,"employment",48.39
"875","2020-34",2,"mobility_finance",0
"876","2020-34",2,"water",0
"877","2020-34",3,"dengue_spread",0
"878","2020-34",3,"employment",0
"879","2020-34",3,"mobility_finance",0
"880","2020-34",3,"water",0
"881","2020-34",4,"dengue_spread",0
"882","2020-34",4,"employment",35.06
"883","2020-34",4,"mobility_finance",0
"884","2020-34",4,"water",0
"885","2020-34",5,"dengue_spread",0
"886","2020-34",5,"employment",0
"887","2020-34",5,"mobility_finance",0
"888","2020-34",5,"water",0
"889","2020-34",6,"dengue_spread",0
"890","2020-34",6,"employment",0
"891","2020-34",6,"mobility_finance",0
"892","2020-34",6,"water",0
"893","2020-34",7,"dengue_spread",0
"894","2020-34",7,"employment",0
"895","2020-34",7,"mobility_finance",74.8
"896","2020-34",7,"water",0
"897","2020-35",0,"dengue_spread",6.49
"898","2020-35",0,"employment",36.87
"899","2020-35",0,"mobility_finance",12.25
"900","2020-35",0,"water",0
"901","2020-35",1,"dengue_spread",0
"902","2020-35",1,"employment",27.64
"903","2020-35",1,"mobility_finance",0
"904","2020-35",1,"water",0
"905","2020-35",2,"dengue_spread",0
"906","2020-35",2,"employment",58.07
"907","2020-35",2,"mobility_finance",0
"908","2020-35",2,"water",0
"909","2020-35",3,"dengue_spread",0
"910","2020-35",3,"employment",0
"911","2020-35",3,"mobility_finance",0
"912","2020-35",3,"water",0
"913","2020-35",4,"dengue_spread",0
"914","2020-35",4,"employment",37.75
"915","2020-35",4,"mobility_finance",0
"916","2020-35",4,"water",0
"917","2020-35",5,"dengue_spread",0
"918","2020-35",5,"employment",0
"919","2020-35",5,"mobility_finance",0
"920","2020-35",5,"water",0
"921","2020-35",6,"dengue_spread",0
"922","2020-35",6,"employment",0
"923","2020-35",6,"mobility_finance",0
"924","2020-35",6,"water",0
"925","2020-35",7,"dengue_spread",0
"926","2020-35",7,"employment",0
"927","2020-35",7,"mobility_finance",0
"928","2020-35",7,"water",0
"929","2020-36",0,"dengue_spread",4.2
"930","2020-36",0,"employment",30.22
"931","2020-36",0,"mobility_finance",6.49
"932","2020-36",0,"water",0
"933","2020-36",1,"dengue_spread",10.21
"934","2020-36",1,"employment",24.68
"935","2020-36",1,"mobility_finance",0
"936","2020-36",1,"water",0
"937","2020-36",2,"dengue_spread",0
"938","2020-36",2,"employment",38.72
"939","2020-36",2,"mobility_finance",0
"940","2020-36",2,"water",0
"941","2020-36",3,"dengue_spread",0
"942","2020-36",3,"employment",0
"943","2020-36",3,"mobility_finance",77.38
"944","2020-36",3,"water",0
"945","2020-36",4,"dengue_spread",0
"946","2020-36",4,"employment",0
"947","2020-36",4,"mobility_finance",0
"948","2020-36",4,"water",0
"949","2020-36",5,"dengue_spread",0
"950","2020-36",5,"employment",0
"951","2020-36",5,"mobility_finance",0
"952","2020-36",5,"water",0
"953","2020-36",6,"dengue_spread",0
"954","2020-36",6,"employment",0
"955","2020-36",6,"mobility_finance",0
"956","2020-36",6,"water",56.8
"957","2020-36",7,"dengue_spread",0
"958","2020-36",7,"employment",0
"959","2020-36",7,"mobility_finance",0
"960","2020-36",7,"water",0
"961","2020-37",0,"dengue_spread",4.49
"962","2020-37",0,"employment",29.01
"963","2020-37",0,"mobility_finance",0
"964","2020-37",0,"water",0
"965","2020-37",1,"dengue_spread",0
"966","2020-37",1,"employment",19.25
"967","2020-37",1,"mobility_finance",0
"968","2020-37",1,"water",0
"969","2020-37",2,"dengue_spread",0
"970","2020-37",2,"employment",41.69
"971","2020-37",2,"mobility_finance",0
"972","2020-37",2,"water",0
"973","2020-37",3,"dengue_spread",0
"974","2020-37",3,"employment",40.79
"975","2020-37",3,"mobility_finance",0
"976","2020-37",3,"water",0
"977","2020-37",4,"dengue_spread",0
"978","2020-37",4,"employment",42.47
"979","2020-37",4,"mobility_finance",0
"980","2020-37",4,"water",0
"981","2020-37",5,"dengue_spread",0
"982","2020-37",5,"employment",0
"983","2020-37",5,"mobility_finance",0
"984","2020-37",5,"water",0
"985","2020-37",6,"dengue_spread",0
"986","2020-37",6,"employment",0
"987","2020-37",6,"mobility_finance",0
"988","2020-37",6,"water",0
"989","2020-37",7,"dengue_spread",62.83
"990","2020-37",7,"employment",0
"991","2020-37",7,"mobility_finance",0
"992","2020-37",7,"water",0
"993","2020-38",0,"dengue_spread",6.39
"994","2020-38",0,"employment",36.26
"995","2020-38",0,"mobility_finance",0
"996","2020-38",0,"water",0
"997","2020-38",1,"dengue_spread",0
"998","2020-38",1,"employment",28.13
"999","2020-38",1,"mobility_finance",0
"1000","2020-38",1,"water",0
"1001","2020-38",2,"dengue_spread",0
"1002","2020-38",2,"employment",29.78
"1003","2020-38",2,"mobility_finance",0
"1004","2020-38",2,"water",0
"1005","2020-38",3,"dengue_spread",0
"1006","2020-38",3,"employment",0
"1007","2020-38",3,"mobility_finance",0
"1008","2020-38",3,"water",0
"1009","2020-38",4,"dengue_spread",0
"1010","2020-38",4,"employment",34.38
"1011","2020-38",4,"mobility_finance",0
"1012","2020-38",4,"water",0
"1013","2020-38",5,"dengue_spread",0
"1014","2020-38",5,"employment",0
"1015","2020-38",5,"mobility_finance",0
"1016","2020-38",5,"water",0
"1017","2020-38",6,"dengue_spread",0
"1018","2020-38",6,"employment",0
"1019","2020-38",6,"mobility_finance",0
"1020","2020-38",6,"water",0
"1021","2020-38",7,"dengue_spread",0
"1022","2020-38",7,"employment",0
"1023","2020-38",7,"mobility_finance",0
"1024","2020-38",7,"water",0
"1025","2020-39",0,"dengue_spread",6.49
"1026","2020-39",0,"employment",35.66
"1027","2020-39",0,"mobility_finance",5.15
"1028","2020-39",0,"water",0
"1029","2020-39",1,"dengue_spread",0
"1030","2020-39",1,"employment",26.65
"1031","2020-39",1,"mobility_finance",0
"1032","2020-39",1,"water",0
"1033","2020-39",2,"dengue_spread",0
"1034","2020-39",2,"employment",48.39
"1035","2020-39",2,"mobility_finance",0
"1036","2020-39",2,"water",0
"1037","2020-39",3,"dengue_spread",0
"1038","2020-39",3,"employment",0
"1039","2020-39",3,"mobility_finance",0
"1040","2020-39",3,"water",0
"1041","2020-39",4,"dengue_spread",0
"1042","2020-39",4,"employment",67.42
"1043","2020-39",4,"mobility_finance",0
"1044","2020-39",4,"water",0
"1045","2020-39",5,"dengue_spread",0
"1046","2020-39",5,"employment",0
"1047","2020-39",5,"mobility_finance",0
"1048","2020-39",5,"water",0
"1049","2020-39",6,"dengue_spread",58.2
"1050","2020-39",6,"employment",0
"1051","2020-39",6,"mobility_finance",0
"1052","2020-39",6,"water",0
"1053","2020-39",7,"dengue_spread",0
"1054","2020-39",7,"employment",0
"1055","2020-39",7,"mobility_finance",0
"1056","2020-39",7,"water",0
"1057","2020-4",0,"dengue_spread",4.35
"1058","2020-4",0,"employment",57.86
"1059","2020-4",0,"mobility_finance",8.29
"1060","2020-4",0,"water",0
"1061","2020-4",1,"dengue_spread",0
"1062","2020-4",1,"employment",46.86
"1063","2020-4",1,"mobility_finance",0
"1064","2020-4",1,"water",0
"1065","2020-4",2,"dengue_spread",0
"1066","2020-4",2,"employment",71.47
"1067","2020-4",2,"mobility_finance",0
"1068","2020-4",2,"water",0
"1069","2020-4",3,"dengue_spread",0
"1070","2020-4",3,"employment",59.77
"1071","2020-4",3,"mobility_finance",77.38
"1072","2020-4",3,"water",0
"1073","2020-4",4,"dengue_spread",0
"1074","2020-4",4,"employment",53.42
"1075","2020-4",4,"mobility_finance",0
"1076","2020-4",4,"water",0
"1077","2020-4",5,"dengue_spread",0
"1078","2020-4",5,"employment",0
"1079","2020-4",5,"mobility_finance",0
"1080","2020-4",5,"water",0
"1081","2020-4",6,"dengue_spread",0
"1082","2020-4",6,"employment",0
"1083","2020-4",6,"mobility_finance",0
"1084","2020-4",6,"water",0
"1085","2020-4",7,"dengue_spread",0
"1086","2020-4",7,"employment",0
"1087","2020-4",7,"mobility_finance",0
"1088","2020-4",7,"water",0
"1089","2020-40",0,"dengue_spread",3.34
"1090","2020-40",0,"employment",27.8
"1091","2020-40",0,"mobility_finance",5.51
"1092","2020-40",0,"water",0
"1093","2020-40",1,"dengue_spread",0
"1094","2020-40",1,"employment",23.19
"1095","2020-40",1,"mobility_finance",0
"1096","2020-40",1,"water",0
"1097","2020-40",2,"dengue_spread",0
"1098","2020-40",2,"employment",41.69
"1099","2020-40",2,"mobility_finance",0
"1100","2020-40",2,"water",0
"1101","2020-40",3,"dengue_spread",0
"1102","2020-40",3,"employment",54.08
"1103","2020-40",3,"mobility_finance",0
"1104","2020-40",3,"water",0
"1105","2020-40",4,"dengue_spread",0
"1106","2020-40",4,"employment",41.12
"1107","2020-40",4,"mobility_finance",0
"1108","2020-40",4,"water",0
"1109","2020-40",5,"dengue_spread",0
"1110","2020-40",5,"employment",0
"1111","2020-40",5,"mobility_finance",0
"1112","2020-40",5,"water",0
"1113","2020-40",6,"dengue_spread",0
"1114","2020-40",6,"employment",0
"1115","2020-40",6,"mobility_finance",0
"1116","2020-40",6,"water",0
"1117","2020-40",7,"dengue_spread",0
"1118","2020-40",7,"employment",0
"1119","2020-40",7,"mobility_finance",0
"1120","2020-40",7,"water",0
"1121","2020-41",0,"dengue_spread",4.58
"1122","2020-41",0,"employment",40.49
"1123","2020-41",0,"mobility_finance",0
"1124","2020-41",0,"water",0
"1125","2020-41",1,"dengue_spread",0
"1126","2020-41",1,"employment",34.05
"1127","2020-41",1,"mobility_finance",0
"1128","2020-41",1,"water",0
"1129","2020-41",2,"dengue_spread",0
"1130","2020-41",2,"employment",60.31
"1131","2020-41",2,"mobility_finance",0
"1132","2020-41",2,"water",0
"1133","2020-41",3,"dengue_spread",0
"1134","2020-41",3,"employment",0
"1135","2020-41",3,"mobility_finance",0
"1136","2020-41",3,"water",0
"1137","2020-41",4,"dengue_spread",0
"1138","2020-41",4,"employment",37.75
"1139","2020-41",4,"mobility_finance",0
"1140","2020-41",4,"water",0
"1141","2020-41",5,"dengue_spread",0
"1142","2020-41",5,"employment",0
"1143","2020-41",5,"mobility_finance",0
"1144","2020-41",5,"water",0
"1145","2020-41",6,"dengue_spread",0
"1146","2020-41",6,"employment",0
"1147","2020-41",6,"mobility_finance",0
"1148","2020-41",6,"water",0
"1149","2020-41",7,"dengue_spread",0
"1150","2020-41",7,"employment",0
"1151","2020-41",7,"mobility_finance",0
"1152","2020-41",7,"water",0
"1153","2020-42",0,"dengue_spread",0
"1154","2020-42",0,"employment",45.33
"1155","2020-42",0,"mobility_finance",5.64
"1156","2020-42",0,"water",0
"1157","2020-42",1,"dengue_spread",0
"1158","2020-42",1,"employment",37.01
"1159","2020-42",1,"mobility_finance",0
"1160","2020-42",1,"water",0
"1161","2020-42",2,"dengue_spread",0
"1162","2020-42",2,"employment",41.69
"1163","2020-42",2,"mobility_finance",0
"1164","2020-42",2,"water",0
"1165","2020-42",3,"dengue_spread",0
"1166","2020-42",3,"employment",55.97
"1167","2020-42",3,"mobility_finance",0
"1168","2020-42",3,"water",0
"1169","2020-42",4,"dengue_spread",0
"1170","2020-42",4,"employment",43.82
"1171","2020-42",4,"mobility_finance",0
"1172","2020-42",4,"water",0
"1173","2020-42",5,"dengue_spread",0
"1174","2020-42",5,"employment",0
"1175","2020-42",5,"mobility_finance",0
"1176","2020-42",5,"water",0
"1177","2020-42",6,"dengue_spread",0
"1178","2020-42",6,"employment",0
"1179","2020-42",6,"mobility_finance",0
"1180","2020-42",6,"water",0
"1181","2020-42",7,"dengue_spread",0
"1182","2020-42",7,"employment",0
"1183","2020-42",7,"mobility_finance",0
"1184","2020-42",7,"water",0
"1185","2020-43",0,"dengue_spread",3.53
"1186","2020-43",0,"employment",36.26
"1187","2020-43",0,"mobility_finance",6.74
"1188","2020-43",0,"water",0
"1189","2020-43",1,"dengue_spread",0
"1190","2020-43",1,"employment",25.17
"1191","2020-43",1,"mobility_finance",0
"1192","2020-43",1,"water",0
"1193","2020-43",2,"dengue_spread",0
"1194","2020-43",2,"employment",39.46
"1195","2020-43",2,"mobility_finance",0
"1196","2020-43",2,"water",0
"1197","2020-43",3,"dengue_spread",0
"1198","2020-43",3,"employment",50.28
"1199","2020-43",3,"mobility_finance",0
"1200","2020-43",3,"water",0
"1201","2020-43",4,"dengue_spread",0
"1202","2020-43",4,"employment",39.78
"1203","2020-43",4,"mobility_finance",0
"1204","2020-43",4,"water",0
"1205","2020-43",5,"dengue_spread",0
"1206","2020-43",5,"employment",0
"1207","2020-43",5,"mobility_finance",0
"1208","2020-43",5,"water",0
"1209","2020-43",6,"dengue_spread",0
"1210","2020-43",6,"employment",0
"1211","2020-43",6,"mobility_finance",0
"1212","2020-43",6,"water",0
"1213","2020-43",7,"dengue_spread",0
"1214","2020-43",7,"employment",0
"1215","2020-43",7,"mobility_finance",0
"1216","2020-43",7,"water",0
"1217","2020-44",0,"dengue_spread",0
"1218","2020-44",0,"employment",30.22
"1219","2020-44",0,"mobility_finance",7.23
"1220","2020-44",0,"water",0
"1221","2020-44",1,"dengue_spread",0
"1222","2020-44",1,"employment",24.68
"1223","2020-44",1,"mobility_finance",0
"1224","2020-44",1,"water",0
"1225","2020-44",2,"dengue_spread",0
"1226","2020-44",2,"employment",0
"1227","2020-44",2,"mobility_finance",79
"1228","2020-44",2,"water",0
"1229","2020-44",3,"dengue_spread",0
"1230","2020-44",3,"employment",0
"1231","2020-44",3,"mobility_finance",0
"1232","2020-44",3,"water",0
"1233","2020-44",4,"dengue_spread",0
"1234","2020-44",4,"employment",0
"1235","2020-44",4,"mobility_finance",0
"1236","2020-44",4,"water",0
"1237","2020-44",5,"dengue_spread",0
"1238","2020-44",5,"employment",0
"1239","2020-44",5,"mobility_finance",0
"1240","2020-44",5,"water",0
"1241","2020-44",6,"dengue_spread",0
"1242","2020-44",6,"employment",44.4
"1243","2020-44",6,"mobility_finance",0
"1244","2020-44",6,"water",0
"1245","2020-44",7,"dengue_spread",0
"1246","2020-44",7,"employment",0
"1247","2020-44",7,"mobility_finance",0
"1248","2020-44",7,"water",0
"1249","2020-45",0,"dengue_spread",0
"1250","2020-45",0,"employment",36.26
"1251","2020-45",0,"mobility_finance",8.21
"1252","2020-45",0,"water",0
"1253","2020-45",1,"dengue_spread",0
"1254","2020-45",1,"employment",26.16
"1255","2020-45",1,"mobility_finance",0
"1256","2020-45",1,"water",0
"1257","2020-45",2,"dengue_spread",0
"1258","2020-45",2,"employment",41.69
"1259","2020-45",2,"mobility_finance",0
"1260","2020-45",2,"water",0
"1261","2020-45",3,"dengue_spread",0
"1262","2020-45",3,"employment",0
"1263","2020-45",3,"mobility_finance",0
"1264","2020-45",3,"water",75
"1265","2020-45",4,"dengue_spread",0
"1266","2020-45",4,"employment",33.03
"1267","2020-45",4,"mobility_finance",0
"1268","2020-45",4,"water",0
"1269","2020-45",5,"dengue_spread",0
"1270","2020-45",5,"employment",0
"1271","2020-45",5,"mobility_finance",0
"1272","2020-45",5,"water",0
"1273","2020-45",6,"dengue_spread",0
"1274","2020-45",6,"employment",0
"1275","2020-45",6,"mobility_finance",0
"1276","2020-45",6,"water",0
"1277","2020-45",7,"dengue_spread",0
"1278","2020-45",7,"employment",0
"1279","2020-45",7,"mobility_finance",0
"1280","2020-45",7,"water",0
"1281","2020-46",0,"dengue_spread",5.25
"1282","2020-46",0,"employment",39.83
"1283","2020-46",0,"mobility_finance",5.65
"1284","2020-46",0,"water",0
"1285","2020-46",1,"dengue_spread",0
"1286","2020-46",1,"employment",34.29
"1287","2020-46",1,"mobility_finance",0
"1288","2020-46",1,"water",0
"1289","2020-46",2,"dengue_spread",0
"1290","2020-46",2,"employment",37.23
"1291","2020-46",2,"mobility_finance",0
"1292","2020-46",2,"water",0
"1293","2020-46",3,"dengue_spread",0
"1294","2020-46",3,"employment",55.97
